,cod_ibge,data,ocupacao_leitos
18270,3506508,2020-10-08,"49,17"
19590,3506508,2020-10-09,"50,40"
14510,3506508,2020-10-10,"55,46"
13950,3506508,2020-10-11,"52,03"
15230,3506508,2020-10-12,"53,33"
14870,3506508,2020-10-13,"52,14"
12350,3506508,2020-10-14,"53,85"
20510,3506508,2020-10-15,"52,14"
20030,3506508,2020-10-16,"51,28"
18390,3506508,2020-10-17,"50,43"
16390,3506508,2020-10-18,"48,70"
17870,3506508,2020-10-19,"51,30"
18110,3506508,2020-10-20,"49,57"
18470,3506508,2020-10-21,"45,00"
18710,3506508,2020-10-22,"45,69"
16510,3506508,2020-10-23,"45,76"
16310,3506508,2020-10-24,"43,59"
17190,3506508,2020-10-25,"41,53"
19310,3506508,2020-10-26,"41,53"
21390,3506508,2020-10-27,"39,32"
20110,3506508,2020-10-28,"37,61"
19550,3506508,2020-10-29,"41,53"
20790,3506508,2020-10-30,"41,03"
20270,3506508,2020-10-31,"35,90"
11470,3506508,2020-11-01,"38,14"
12430,3506508,2020-11-02,"39,50"
11910,3506508,2020-11-03,"39,17"
11030,3506508,2020-11-04,"39,67"
14790,3506508,2020-11-05,"40,34"
15110,3506508,2020-11-06,"39,50"
15470,3506508,2020-11-07,"37,19"
13310,3506508,2020-11-08,"37,40"
12750,3506508,2020-11-09,"36,07"
13910,3506508,2020-11-10,"38,66"
13870,3506508,2020-11-11,"37,82"
15390,3506508,2020-11-12,"34,45"
10750,3506508,2020-11-13,"37,19"
11670,3506508,2020-11-14,"40,50"
19910,3506508,2020-11-15,"34,96"
17070,3506508,2020-11-16,"36,36"
18590,3506508,2020-11-17,"31,09"
19870,3506508,2020-11-18,"32,17"
19070,3506508,2020-11-19,"35,65"
16190,3506508,2020-11-20,"34,78"
16910,3506508,2020-11-21,"34,21"
21070,3506508,2020-11-22,"36,84"
20430,3506508,2020-11-23,"37,04"
11230,3506508,2020-11-24,"33,91"
11070,3506508,2020-11-25,"31,03"
14350,3506508,2020-11-26,"27,59"
13230,3506508,2020-11-27,"32,17"
14030,3506508,2020-11-28,"33,91"
13830,3506508,2020-11-29,"35,04"
13430,3506508,2020-11-30,"34,78"
12870,3506508,2020-12-01,"33,62"
13190,3506508,2020-12-02,"33,91"
15350,3506508,2020-12-03,"36,75"
15670,3506508,2020-12-04,"40,52"
15870,3506508,2020-12-05,"38,79"
14670,3506508,2020-12-06,"37,72"
14950,3506508,2020-12-07,"41,23"
10990,3506508,2020-12-08,"43,48"
10630,3506508,2020-12-09,"42,61"
12190,3506508,2020-12-10,"39,83"
11830,3506508,2020-12-11,"34,78"
11310,3506508,2020-12-12,"38,60"
11710,3506508,2020-12-13,"38,05"
20390,3506508,2020-12-14,"41,23"
20710,3506508,2020-12-15,"41,59"
19430,3506508,2020-12-16,"42,11"
21030,3506508,2020-12-17,"41,23"
20990,3506508,2020-12-18,"42,98"
21430,3506508,2020-12-19,"48,67"
