,cod_ibge,data,ocupacao_leitos
124350,3513900,2020-10-08,"42,06"
126330,3513900,2020-10-09,"40,94"
124850,3513900,2020-10-10,"37,30"
125270,3513900,2020-10-11,"34,13"
124930,3513900,2020-10-12,"36,15"
126390,3513900,2020-10-13,"37,69"
125990,3513900,2020-10-14,"34,92"
123630,3513900,2020-10-15,"36,51"
124450,3513900,2020-10-16,"40,48"
124090,3513900,2020-10-17,"36,22"
128690,3513900,2020-10-18,"35,43"
127890,3513900,2020-10-19,"37,01"
127450,3513900,2020-10-20,"35,16"
128370,3513900,2020-10-21,"33,59"
127850,3513900,2020-10-22,"34,11"
126870,3513900,2020-10-23,"28,68"
128470,3513900,2020-10-24,"29,84"
127110,3513900,2020-10-25,"36,36"
127670,3513900,2020-10-26,"31,40"
128670,3513900,2020-10-27,"29,75"
127290,3513900,2020-10-28,"29,75"
128590,3513900,2020-10-29,"30,58"
124230,3513900,2020-10-30,"28,33"
123590,3513900,2020-10-31,"29,17"
126530,3513900,2020-11-01,"37,27"
124830,3513900,2020-11-02,"34,86"
125490,3513900,2020-11-03,"34,55"
126550,3513900,2020-11-04,"30,91"
124430,3513900,2020-11-05,"30,00"
124010,3513900,2020-11-06,"30,00"
124510,3513900,2020-11-07,"26,13"
123290,3513900,2020-11-08,"30,28"
123490,3513900,2020-11-09,"29,66"
125750,3513900,2020-11-10,"32,73"
126370,3513900,2020-11-11,"27,27"
125010,3513900,2020-11-12,"22,73"
124890,3513900,2020-11-13,"22,32"
125290,3513900,2020-11-14,"24,78"
125310,3513900,2020-11-15,"20,54"
125470,3513900,2020-11-16,"23,01"
124750,3513900,2020-11-17,"24,78"
124950,3513900,2020-11-18,"26,55"
125630,3513900,2020-11-19,"25,66"
126290,3513900,2020-11-20,"25,66"
126470,3513900,2020-11-21,"24,56"
125670,3513900,2020-11-22,"22,12"
125910,3513900,2020-11-23,"20,72"
125610,3513900,2020-11-24,"27,43"
123730,3513900,2020-11-25,"27,43"
123710,3513900,2020-11-26,"26,05"
123790,3513900,2020-11-27,"23,53"
124470,3513900,2020-11-28,"30,09"
124590,3513900,2020-11-29,"25,47"
123930,3513900,2020-11-30,"27,43"
124110,3513900,2020-12-01,"31,86"
128310,3513900,2020-12-02,"34,26"
127990,3513900,2020-12-03,"27,78"
127250,3513900,2020-12-04,"24,04"
127230,3513900,2020-12-05,"23,15"
127590,3513900,2020-12-06,"23,36"
127550,3513900,2020-12-07,"25,00"
127430,3513900,2020-12-08,"25,00"
126830,3513900,2020-12-09,"27,78"
128870,3513900,2020-12-10,"36,11"
128430,3513900,2020-12-11,"33,33"
128150,3513900,2020-12-12,"32,41"
126990,3513900,2020-12-13,"33,96"
127690,3513900,2020-12-14,"40,74"
127530,3513900,2020-12-15,"35,19"
126650,3513900,2020-12-16,"36,11"
127070,3513900,2020-12-17,"37,04"
128750,3513900,2020-12-18,"36,11"
128510,3513900,2020-12-19,"36,70"
128230,3513900,2020-12-20,"38,53"
128030,3513900,2020-12-21,"38,10"
128810,3513900,2020-12-22,"41,28"
127010,3513900,2020-12-23,"33,33"
126910,3513900,2020-12-24,"38,74"
127790,3513900,2020-12-25,"45,87"
127510,3513900,2020-12-26,"47,71"
127330,3513900,2020-12-27,"50,00"
127770,3513900,2020-12-28,"47,71"
127090,3513900,2020-12-29,"46,79"
128930,3513900,2020-12-30,"47,71"
128330,3513900,2020-12-31,"44,95"
128490,3513900,2021-01-01,"44,55"
126610,3513900,2021-01-02,"44,95"
127970,3513900,2021-01-03,"45,37"
126670,3513900,2021-01-04,"53,21"
127310,3513900,2021-01-05,"57,80"
127570,3513900,2021-01-06,"59,63"
127810,3513900,2021-01-07,"55,96"
126730,3513900,2021-01-08,"62,26"
126970,3513900,2021-01-09,"54,72"
127930,3513900,2021-01-10,"53,72"
128710,3513900,2021-01-11,"57,63"
128110,3513900,2021-01-12,"56,52"
128250,3513900,2021-01-13,"54,78"
124130,3513900,2021-01-14,"52,59"
124050,3513900,2021-01-15,"51,97"
123910,3513900,2021-01-16,"58,47"
123810,3513900,2021-01-17,"57,63"
124550,3513900,2021-01-18,"56,41"
126590,3513900,2021-01-19,"66,94"
124250,3513900,2021-01-20,"63,93"
123270,3513900,2021-01-21,"66,94"
123650,3513900,2021-01-22,"68,03"
123530,3513900,2021-01-23,"64,46"
123470,3513900,2021-01-24,"59,66"
126030,3513900,2021-01-25,"58,82"
124670,3513900,2021-01-26,"59,17"
125730,3513900,2021-01-27,"56,49"
126510,3513900,2021-01-28,"57,89"
126410,3513900,2021-01-29,"51,15"
126230,3513900,2021-01-30,"55,38"
126170,3513900,2021-01-31,"57,03"
125090,3513900,2021-02-01,"52,34"
124970,3513900,2021-02-02,"53,91"
124810,3513900,2021-02-03,"53,78"
125150,3513900,2021-02-04,"52,31"
125450,3513900,2021-02-05,"55,38"
125330,3513900,2021-02-06,"54,96"
125870,3513900,2021-02-07,"51,91"
125410,3513900,2021-02-08,"61,83"
124710,3513900,2021-02-09,"59,40"
124990,3513900,2021-02-10,"66,41"
126150,3513900,2021-02-11,"64,39"
126130,3513900,2021-02-12,"66,17"
126070,3513900,2021-02-13,"60,74"
123410,3513900,2021-02-14,"66,92"
123670,3513900,2021-02-15,"68,66"
124290,3513900,2021-02-16,"71,11"
124610,3513900,2021-02-17,"70,07"
123830,3513900,2021-02-18,"68,38"
124150,3513900,2021-02-19,"63,70"
124030,3513900,2021-02-20,"66,67"
124190,3513900,2021-02-21,"67,39"
124390,3513900,2021-02-22,"65,69"
123310,3513900,2021-02-23,"70,37"
123570,3513900,2021-02-24,"70,07"
125970,3513900,2021-02-25,"71,32"
125790,3513900,2021-02-26,"73,53"
126430,3513900,2021-02-27,"70,90"
125050,3513900,2021-02-28,"71,85"
124870,3513900,2021-03-01,"70,68"
125550,3513900,2021-03-02,"72,93"
125250,3513900,2021-03-03,"77,78"
125210,3513900,2021-03-04,"83,21"
125390,3513900,2021-03-05,"84,44"
125570,3513900,2021-03-06,"84,21"
124730,3513900,2021-03-07,"85,11"
124910,3513900,2021-03-08,"86,99"
125070,3513900,2021-03-09,"87,05"
125130,3513900,2021-03-10,"88,03"
126190,3513900,2021-03-11,"91,10"
126270,3513900,2021-03-12,"86,67"
126450,3513900,2021-03-13,"86,75"
126110,3513900,2021-03-14,"86,27"
125810,3513900,2021-03-15,"84,38"
125890,3513900,2021-03-16,"84,56"
124690,3513900,2021-03-17,"86,39"
123510,3513900,2021-03-18,"88,67"
123750,3513900,2021-03-19,"93,55"
123690,3513900,2021-03-20,"92,21"
124630,3513900,2021-03-21,"85,14"
124310,3513900,2021-03-22,"88,39"
124410,3513900,2021-03-23,"91,56"
124570,3513900,2021-03-24,"91,08"
123850,3513900,2021-03-25,"91,50"
123990,3513900,2021-03-26,"92,95"
124070,3513900,2021-03-27,"91,03"
128550,3513900,2021-03-28,"93,17"
128170,3513900,2021-03-29,"94,30"
128090,3513900,2021-03-30,"96,18"
128830,3513900,2021-03-31,"97,42"
127210,3513900,2021-04-01,"96,77"
126950,3513900,2021-04-02,"94,23"
126630,3513900,2021-04-03,"94,34"
127750,3513900,2021-04-04,"90,80"
127490,3513900,2021-04-05,"93,83"
128630,3513900,2021-04-06,"86,86"
127650,3513900,2021-04-07,"94,12"
126930,3513900,2021-04-08,"94,23"
128770,3513900,2021-04-09,"94,16"
128210,3513900,2021-04-10,"89,51"
128450,3513900,2021-04-11,"89,22"
128050,3513900,2021-04-12,"87,73"
127130,3513900,2021-04-13,"92,90"
126710,3513900,2021-04-14,"95,60"
127350,3513900,2021-04-15,"90,24"
127630,3513900,2021-04-16,"92,50"
127830,3513900,2021-04-17,"90,68"
126790,3513900,2021-04-18,"88,34"
127190,3513900,2021-04-19,"79,75"
128650,3513900,2021-04-20,"89,10"
128070,3513900,2021-04-21,"90,97"
128410,3513900,2021-04-22,"91,39"
128390,3513900,2021-04-23,"86,84"
128610,3513900,2021-04-24,"87,66"
127170,3513900,2021-04-25,"83,97"
126750,3513900,2021-04-26,"87,58"
127710,3513900,2021-04-27,"84,56"
127370,3513900,2021-04-28,"87,50"
126810,3513900,2021-04-29,"85,43"
128010,3513900,2021-04-30,"89,19"
128530,3513900,2021-05-01,"90,20"
128890,3513900,2021-05-02,"87,74"
126890,3513900,2021-05-03,"90,20"
127610,3513900,2021-05-04,"84,31"
127470,3513900,2021-05-05,"87,50"
127870,3513900,2021-05-06,"86,39"
126850,3513900,2021-05-07,"88,36"
127150,3513900,2021-05-08,"89,86"
128730,3513900,2021-05-09,"85,33"
128190,3513900,2021-05-10,"87,35"
128570,3513900,2021-05-11,"87,76"
124170,3513900,2021-05-12,"87,16"
124210,3513900,2021-05-13,"91,39"
124530,3513900,2021-05-14,"91,16"
124330,3513900,2021-05-15,"89,26"
123550,3513900,2021-05-16,"87,41"
123610,3513900,2021-05-17,"91,16"
123450,3513900,2021-05-18,"88,44"
126010,3513900,2021-05-19,"88,20"
125770,3513900,2021-05-20,"76,71"
126490,3513900,2021-05-21,"86,30"
126350,3513900,2021-05-22,"88,28"
125650,3513900,2021-05-23,"82,69"
125030,3513900,2021-05-24,"89,54"
124770,3513900,2021-05-25,"89,54"
125530,3513900,2021-05-26,"92,11"
125350,3513900,2021-05-27,"95,54"
125190,3513900,2021-05-28,"90,91"
125370,3513900,2021-05-29,"93,92"
125110,3513900,2021-05-30,"90,60"
126250,3513900,2021-05-31,"88,73"
125690,3513900,2021-06-01,"92,47"
125950,3513900,2021-06-02,"87,18"
123390,3513900,2021-06-03,"93,04"
123770,3513900,2021-06-04,"95,57"
123870,3513900,2021-06-05,"94,38"
123950,3513900,2021-06-06,"81,61"
125710,3513900,2021-06-07,"88,82"
124790,3513900,2021-06-08,"92,55"
125510,3513900,2021-06-09,"94,44"
126310,3513900,2021-06-10,"92,68"
123430,3513900,2021-06-11,"93,33"
124490,3513900,2021-06-12,"93,33"
126570,3513900,2021-06-13,"90,48"
127030,3513900,2021-06-14,"90,59"
127270,3513900,2021-06-15,"93,60"
128910,3513900,2021-06-16,"95,76"
126690,3513900,2021-06-17,"93,41"
128290,3513900,2021-06-18,"94,01"
128790,3513900,2021-06-19,"94,55"
127730,3513900,2021-06-20,"91,72"
128970,3513900,2021-06-21,"90,59"
127950,3513900,2021-06-22,"95,24"
127410,3513900,2021-06-23,"95,83"
127050,3513900,2021-06-24,"96,47"
128350,3513900,2021-06-25,"94,15"
123970,3513900,2021-06-26,"91,23"
123350,3513900,2021-06-27,"92,17"
124650,3513900,2021-06-28,"91,07"
125850,3513900,2021-06-29,"85,03"
126090,3513900,2021-06-30,"85,89"
125170,3513900,2021-07-01,"85,37"
125430,3513900,2021-07-02,"87,50"
126210,3513900,2021-07-03,"85,63"
123330,3513900,2021-07-04,"81,56"
123890,3513900,2021-07-05,"79,89"
127390,3513900,2021-07-06,"83,33"
126050,3513900,2021-07-07,"88,12"
124270,3513900,2021-07-08,"86,16"
127910,3513900,2021-07-09,"85,44"
128130,3513900,2021-07-10,"85,19"
124370,3513900,2021-07-11,"86,25"
125230,3513900,2021-07-12,"82,32"
125930,3513900,2021-07-13,"83,33"
125830,3513900,2021-07-14,"80,75"
126770,3513900,2021-07-15,"78,85"
128270,3513900,2021-07-16,"79,62"
128950,3513900,2021-07-17,"76,58"
125590,3513900,2021-07-18,"76,28"
128850,3513900,2021-07-19,"75,95"
123370,3513900,2021-07-20,"74,68"
