,cod_ibge,data,ocupacao_leitos
90377,3540002,2020-10-08,"39,38"
84377,3540002,2020-10-09,"38,75"
83237,3540002,2020-10-10,"41,94"
87797,3540002,2020-10-11,"38,51"
86537,3540002,2020-10-12,"35,76"
87437,3540002,2020-10-13,"41,21"
85217,3540002,2020-10-14,"44,72"
88817,3540002,2020-10-15,"44,23"
91097,3540002,2020-10-16,"42,24"
90857,3540002,2020-10-17,"46,58"
91217,3540002,2020-10-18,"44,38"
83417,3540002,2020-10-19,"46,30"
87017,3540002,2020-10-20,"39,13"
86777,3540002,2020-10-21,"35,40"
87377,3540002,2020-10-22,"38,51"
84137,3540002,2020-10-23,"38,51"
89957,3540002,2020-10-24,"36,42"
90197,3540002,2020-10-25,"44,30"
84797,3540002,2020-10-26,"41,98"
87557,3540002,2020-10-27,"42,59"
85817,3540002,2020-10-28,"42,59"
82757,3540002,2020-10-29,"41,36"
89837,3540002,2020-10-30,"41,36"
90077,3540002,2020-10-31,"35,80"
85277,3540002,2020-11-01,"30,25"
85697,3540002,2020-11-02,"29,63"
88037,3540002,2020-11-03,"32,72"
83957,3540002,2020-11-04,"31,68"
88997,3540002,2020-11-05,"32,92"
90617,3540002,2020-11-06,"34,78"
89477,3540002,2020-11-07,"37,89"
89537,3540002,2020-11-08,"37,27"
90917,3540002,2020-11-09,"38,06"
84557,3540002,2020-11-10,"41,29"
85037,3540002,2020-11-11,"38,06"
82817,3540002,2020-11-12,"40,00"
83897,3540002,2020-11-13,"41,29"
87077,3540002,2020-11-14,"40,00"
88097,3540002,2020-11-15,"40,76"
85877,3540002,2020-11-16,"41,29"
86477,3540002,2020-11-17,"37,42"
86297,3540002,2020-11-18,"41,94"
85637,3540002,2020-11-19,"39,35"
87257,3540002,2020-11-20,"38,71"
83657,3540002,2020-11-21,"37,91"
83117,3540002,2020-11-22,"41,94"
85157,3540002,2020-11-23,"42,14"
84257,3540002,2020-11-24,"49,34"
91037,3540002,2020-11-25,"41,83"
89297,3540002,2020-11-26,"40,65"
89117,3540002,2020-11-27,"43,87"
84737,3540002,2020-11-28,"45,81"
88517,3540002,2020-11-29,"45,16"
90437,3540002,2020-11-30,"48,72"
88937,3540002,2020-12-01,"48,39"
88457,3540002,2020-12-02,"51,33"
85397,3540002,2020-12-03,"44,00"
82997,3540002,2020-12-04,"46,45"
83777,3540002,2020-12-05,"48,00"
87137,3540002,2020-12-06,"49,33"
87977,3540002,2020-12-07,"49,33"
86837,3540002,2020-12-08,"50,00"
86597,3540002,2020-12-09,"52,67"
86237,3540002,2020-12-10,"50,63"
88157,3540002,2020-12-11,"53,33"
87317,3540002,2020-12-12,"54,84"
83597,3540002,2020-12-13,"54,84"
82877,3540002,2020-12-14,"54,19"
84917,3540002,2020-12-15,"58,71"
85457,3540002,2020-12-16,"63,87"
88877,3540002,2020-12-17,"61,78"
88637,3540002,2020-12-18,"59,87"
89717,3540002,2020-12-19,"61,15"
90737,3540002,2020-12-20,"59,87"
88757,3540002,2020-12-21,"66,24"
90977,3540002,2020-12-22,"66,24"
89057,3540002,2020-12-23,"66,67"
89417,3540002,2020-12-24,"67,52"
90497,3540002,2020-12-25,"69,23"
84497,3540002,2020-12-26,"65,19"
85097,3540002,2020-12-27,"72,33"
82697,3540002,2020-12-28,"71,25"
83057,3540002,2020-12-29,"71,79"
83717,3540002,2020-12-30,"68,35"
85577,3540002,2020-12-31,"71,34"
87677,3540002,2021-01-01,"70,06"
86957,3540002,2021-01-02,"75,16"
86057,3540002,2021-01-03,"75,32"
86357,3540002,2021-01-04,"75,95"
88397,3540002,2021-01-05,"76,10"
85997,3540002,2021-01-06,"76,88"
88217,3540002,2021-01-07,"81,01"
88277,3540002,2021-01-08,"79,75"
86897,3540002,2021-01-09,"81,01"
83537,3540002,2021-01-10,"83,23"
83357,3540002,2021-01-11,"82,61"
83297,3540002,2021-01-12,"83,75"
84677,3540002,2021-01-13,"85,71"
84197,3540002,2021-01-14,"85,88"
90257,3540002,2021-01-15,"89,47"
89657,3540002,2021-01-16,"91,81"
90557,3540002,2021-01-17,"90,06"
88577,3540002,2021-01-18,"85,88"
90797,3540002,2021-01-19,"85,80"
90677,3540002,2021-01-20,"84,62"
89897,3540002,2021-01-21,"87,91"
89597,3540002,2021-01-22,"85,56"
90137,3540002,2021-01-23,"85,41"
90017,3540002,2021-01-24,"83,33"
88337,3540002,2021-01-25,"81,87"
84617,3540002,2021-01-26,"84,46"
85337,3540002,2021-01-27,"81,96"
82937,3540002,2021-01-28,"81,12"
83477,3540002,2021-01-29,"75,38"
85517,3540002,2021-01-30,"79,90"
87497,3540002,2021-01-31,"76,73"
87917,3540002,2021-02-01,"76,68"
85757,3540002,2021-02-02,"78,24"
86117,3540002,2021-02-03,"74,75"
86657,3540002,2021-02-04,"70,44"
86417,3540002,2021-02-05,"71,72"
85937,3540002,2021-02-06,"72,50"
87617,3540002,2021-02-07,"73,63"
87737,3540002,2021-02-08,"69,80"
87197,3540002,2021-02-09,"74,37"
83837,3540002,2021-02-10,"72,36"
83177,3540002,2021-02-11,"75,63"
84077,3540002,2021-02-12,"72,00"
84857,3540002,2021-02-13,"72,00"
84437,3540002,2021-02-14,"75,76"
90317,3540002,2021-02-15,"74,87"
89357,3540002,2021-02-16,"74,50"
88697,3540002,2021-02-17,"75,88"
91157,3540002,2021-02-18,"75,50"
89177,3540002,2021-02-19,"78,50"
82637,3540002,2021-02-20,"78,43"
75917,3540002,2021-02-21,"79,81"
74957,3540002,2021-02-22,"80,29"
75857,3540002,2021-02-23,"80,77"
76697,3540002,2021-02-24,"79,81"
76877,3540002,2021-02-25,"77,03"
80477,3540002,2021-02-26,"77,88"
79937,3540002,2021-02-27,"80,77"
81197,3540002,2021-02-28,"81,34"
81977,3540002,2021-03-01,"82,30"
81497,3540002,2021-03-02,"85,17"
78077,3540002,2021-03-03,"86,60"
77597,3540002,2021-03-04,"85,78"
77057,3540002,2021-03-05,"88,04"
79397,3540002,2021-03-06,"90,05"
78977,3540002,2021-03-07,"79,45"
78437,3540002,2021-03-08,"91,93"
78677,3540002,2021-03-09,"93,78"
79157,3540002,2021-03-10,"95,15"
78917,3540002,2021-03-11,"95,20"
77237,3540002,2021-03-12,"91,74"
77717,3540002,2021-03-13,"93,22"
78017,3540002,2021-03-14,"91,60"
81437,3540002,2021-03-15,"96,96"
81917,3540002,2021-03-16,"96,07"
82337,3540002,2021-03-17,"96,96"
80357,3540002,2021-03-18,"94,83"
80237,3540002,2021-03-19,"95,71"
80597,3540002,2021-03-20,"92,70"
75137,3540002,2021-03-21,"95,76"
74177,3540002,2021-03-22,"95,73"
76037,3540002,2021-03-23,"96,65"
75257,3540002,2021-03-24,"96,23"
75437,3540002,2021-03-25,"96,67"
76337,3540002,2021-03-26,"96,23"
74117,3540002,2021-03-27,"93,88"
74357,3540002,2021-03-28,"96,68"
74237,3540002,2021-03-29,"92,53"
76457,3540002,2021-03-30,"95,06"
76097,3540002,2021-03-31,"95,44"
75797,3540002,2021-04-01,"95,88"
75497,3540002,2021-04-02,"95,92"
75077,3540002,2021-04-03,"96,36"
75017,3540002,2021-04-04,"95,16"
75197,3540002,2021-04-05,"95,55"
75557,3540002,2021-04-06,"94,82"
75677,3540002,2021-04-07,"94,05"
75977,3540002,2021-04-08,"94,42"
76277,3540002,2021-04-09,"95,60"
76517,3540002,2021-04-10,"94,38"
76637,3540002,2021-04-11,"94,49"
74417,3540002,2021-04-12,"94,07"
74477,3540002,2021-04-13,"94,86"
82517,3540002,2021-04-14,"96,06"
80837,3540002,2021-04-15,"94,21"
80717,3540002,2021-04-16,"94,14"
81017,3540002,2021-04-17,"96,15"
80417,3540002,2021-04-18,"96,20"
80117,3540002,2021-04-19,"94,42"
79997,3540002,2021-04-20,"96,53"
79877,3540002,2021-04-21,"95,56"
81077,3540002,2021-04-22,"94,57"
82577,3540002,2021-04-23,"93,39"
82397,3540002,2021-04-24,"94,25"
82217,3540002,2021-04-25,"95,28"
82157,3540002,2021-04-26,"94,49"
82037,3540002,2021-04-27,"95,26"
81797,3540002,2021-04-28,"95,24"
81737,3540002,2021-04-29,"96,83"
81617,3540002,2021-04-30,"95,67"
81377,3540002,2021-05-01,"93,02"
81257,3540002,2021-05-02,"95,74"
78197,3540002,2021-05-03,"94,98"
77897,3540002,2021-05-04,"96,15"
77837,3540002,2021-05-05,"96,54"
78137,3540002,2021-05-06,"95,74"
77417,3540002,2021-05-07,"96,11"
77357,3540002,2021-05-08,"93,16"
77117,3540002,2021-05-09,"94,59"
76997,3540002,2021-05-10,"95,75"
77477,3540002,2021-05-11,"95,82"
78317,3540002,2021-05-12,"95,44"
79457,3540002,2021-05-13,"94,68"
79277,3540002,2021-05-14,"95,02"
79097,3540002,2021-05-15,"94,66"
79577,3540002,2021-05-16,"92,34"
78797,3540002,2021-05-17,"95,79"
78557,3540002,2021-05-18,"96,18"
78497,3540002,2021-05-19,"96,59"
76817,3540002,2021-05-20,"97,01"
78617,3540002,2021-05-21,"97,37"
78857,3540002,2021-05-22,"97,76"
79037,3540002,2021-05-23,"97,37"
79217,3540002,2021-05-24,"97,37"
79337,3540002,2021-05-25,"98,12"
79517,3540002,2021-05-26,"96,62"
78257,3540002,2021-05-27,"93,66"
76937,3540002,2021-05-28,"93,38"
77177,3540002,2021-05-29,"96,28"
77297,3540002,2021-05-30,"96,72"
77537,3540002,2021-05-31,"95,31"
77657,3540002,2021-06-01,"92,58"
77777,3540002,2021-06-02,"94,79"
77957,3540002,2021-06-03,"96,35"
79637,3540002,2021-06-04,"95,59"
79697,3540002,2021-06-05,"93,75"
81317,3540002,2021-06-06,"94,44"
81557,3540002,2021-06-07,"96,30"
81857,3540002,2021-06-08,"96,67"
82097,3540002,2021-06-09,"95,99"
82277,3540002,2021-06-10,"95,62"
82457,3540002,2021-06-11,"96,32"
81137,3540002,2021-06-12,"92,13"
79817,3540002,2021-06-13,"95,94"
80057,3540002,2021-06-14,"95,20"
80177,3540002,2021-06-15,"94,40"
80297,3540002,2021-06-16,"95,24"
80537,3540002,2021-06-17,"96,38"
80657,3540002,2021-06-18,"94,20"
80777,3540002,2021-06-19,"93,57"
80897,3540002,2021-06-20,"94,64"
74717,3540002,2021-06-21,"95,76"
74777,3540002,2021-06-22,"96,09"
74597,3540002,2021-06-23,"92,50"
76577,3540002,2021-06-24,"91,72"
76217,3540002,2021-06-25,"94,44"
75737,3540002,2021-06-26,"94,48"
75377,3540002,2021-06-27,"92,41"
74837,3540002,2021-06-28,"92,39"
75317,3540002,2021-06-29,"92,41"
75617,3540002,2021-06-30,"90,38"
76157,3540002,2021-07-01,"88,15"
76397,3540002,2021-07-02,"88,54"
74897,3540002,2021-07-03,"87,99"
74657,3540002,2021-07-04,"85,46"
74537,3540002,2021-07-05,"85,82"
76757,3540002,2021-07-06,"86,48"
81677,3540002,2021-07-07,"88,97"
78377,3540002,2021-07-08,"85,71"
79757,3540002,2021-07-09,"78,01"
80957,3540002,2021-07-10,"73,31"
74297,3540002,2021-07-11,"77,22"
78737,3540002,2021-07-12,"77,34"
89237,3540002,2021-07-13,"75,09"
87857,3540002,2021-07-14,"69,57"
84317,3540002,2021-07-15,"69,18"
84977,3540002,2021-07-16,"72,95"
86717,3540002,2021-07-17,"68,59"
84017,3540002,2021-07-18,"65,58"
86177,3540002,2021-07-19,"67,75"
89777,3540002,2021-07-20,"65,23"
