,cod_ibge,data,ocupacao_leitos
11,3518305,2020-10-08,"41,91"
9002,3518305,2020-10-09,"41,21"
10223,3518305,2020-10-10,"41,42"
9594,3518305,2020-10-11,"40,49"
9113,3518305,2020-10-12,"40,49"
10445,3518305,2020-10-13,"42,43"
7855,3518305,2020-10-14,"41,39"
9631,3518305,2020-10-15,"40,20"
8521,3518305,2020-10-16,"38,83"
10556,3518305,2020-10-17,"41,27"
9039,3518305,2020-10-18,"41,36"
9298,3518305,2020-10-19,"40,48"
2749,3518305,2020-10-20,"39,88"
2453,3518305,2020-10-21,"39,74"
2194,3518305,2020-10-22,"39,66"
2342,3518305,2020-10-23,"39,17"
3637,3518305,2020-10-24,"39,45"
3748,3518305,2020-10-25,"40,59"
3045,3518305,2020-10-26,"40,12"
1898,3518305,2020-10-27,"41,33"
603,3518305,2020-10-28,"41,03"
270,3518305,2020-10-29,"41,42"
48,3518305,2020-10-30,"41,46"
1713,3518305,2020-10-31,"42,41"
1454,3518305,2020-11-01,"42,12"
1232,3518305,2020-11-02,"43,18"
3822,3518305,2020-11-03,"43,32"
6486,3518305,2020-11-04,"43,94"
6227,3518305,2020-11-05,"44,54"
5968,3518305,2020-11-06,"44,11"
7152,3518305,2020-11-07,"45,62"
7337,3518305,2020-11-08,"42,53"
7115,3518305,2020-11-09,"45,41"
6856,3518305,2020-11-10,"46,44"
4636,3518305,2020-11-11,"46,09"
4377,3518305,2020-11-12,"46,83"
4155,3518305,2020-11-13,"47,43"
3896,3518305,2020-11-14,"49,29"
5524,3518305,2020-11-15,"50,13"
5339,3518305,2020-11-16,"51,42"
5043,3518305,2020-11-17,"52,97"
7670,3518305,2020-11-18,"55,06"
4969,3518305,2020-11-19,"56,55"
5117,3518305,2020-11-20,"56,79"
5302,3518305,2020-11-21,"56,67"
5487,3518305,2020-11-22,"57,25"
5228,3518305,2020-11-23,"57,05"
3933,3518305,2020-11-24,"57,79"
4118,3518305,2020-11-25,"58,50"
4710,3518305,2020-11-26,"58,85"
4414,3518305,2020-11-27,"59,60"
4599,3518305,2020-11-28,"60,50"
6819,3518305,2020-11-29,"59,52"
7004,3518305,2020-11-30,"62,51"
7189,3518305,2020-12-01,"61,12"
7300,3518305,2020-12-02,"62,45"
6745,3518305,2020-12-03,"62,75"
5857,3518305,2020-12-04,"61,75"
5931,3518305,2020-12-05,"65,20"
6153,3518305,2020-12-06,"65,05"
6375,3518305,2020-12-07,"64,76"
6449,3518305,2020-12-08,"65,63"
5709,3518305,2020-12-09,"64,41"
1084,3518305,2020-12-10,"63,63"
1269,3518305,2020-12-11,"65,21"
1417,3518305,2020-12-12,"66,97"
1602,3518305,2020-12-13,"67,93"
1750,3518305,2020-12-14,"66,59"
418,3518305,2020-12-15,"66,92"
196,3518305,2020-12-16,"68,05"
862,3518305,2020-12-17,"68,18"
566,3518305,2020-12-18,"67,54"
899,3518305,2020-12-19,"66,17"
2971,3518305,2020-12-20,"65,11"
3230,3518305,2020-12-21,"66,86"
3341,3518305,2020-12-22,"67,14"
3600,3518305,2020-12-23,"66,38"
2860,3518305,2020-12-24,"66,14"
2009,3518305,2020-12-25,"64,68"
2157,3518305,2020-12-26,"63,64"
2416,3518305,2020-12-27,"64,66"
2527,3518305,2020-12-28,"64,79"
3785,3518305,2020-12-29,"66,26"
9853,3518305,2020-12-30,"65,04"
8262,3518305,2020-12-31,"65,23"
8669,3518305,2021-01-01,"64,28"
8965,3518305,2021-01-02,"64,51"
8484,3518305,2021-01-03,"65,40"
8188,3518305,2021-01-04,"66,52"
9409,3518305,2021-01-05,"65,01"
9335,3518305,2021-01-06,"66,54"
8558,3518305,2021-01-07,"66,38"
9446,3518305,2021-01-08,"68,21"
8706,3518305,2021-01-09,"66,98"
10112,3518305,2021-01-10,"65,98"
