,cod_ibge,data,ocupacao_leitos
96822,3547007,2020-10-08,"32,24"
98148,3547007,2020-10-09,"34,16"
96536,3547007,2020-10-10,"30,13"
97940,3547007,2020-10-11,"28,27"
92064,3547007,2020-10-12,"29,71"
92766,3547007,2020-10-13,"30,54"
93052,3547007,2020-10-14,"32,49"
94482,3547007,2020-10-15,"32,62"
91908,3547007,2020-10-16,"30,47"
94716,3547007,2020-10-17,"29,91"
93312,3547007,2020-10-18,"28,63"
94196,3547007,2020-10-19,"26,50"
91960,3547007,2020-10-20,"24,22"
96874,3547007,2020-10-21,"23,50"
96432,3547007,2020-10-22,"26,91"
97576,3547007,2020-10-23,"26,24"
98564,3547007,2020-10-24,"22,22"
95002,3547007,2020-10-25,"24,34"
96250,3547007,2020-10-26,"23,72"
97966,3547007,2020-10-27,"22,33"
92584,3547007,2020-10-28,"21,46"
93234,3547007,2020-10-29,"23,04"
93962,3547007,2020-10-30,"23,20"
94326,3547007,2020-10-31,"19,12"
93832,3547007,2020-11-01,"18,56"
92740,3547007,2020-11-02,"18,63"
98070,3547007,2020-11-03,"24,26"
96094,3547007,2020-11-04,"23,08"
96224,3547007,2020-11-05,"24,70"
97342,3547007,2020-11-06,"26,67"
98668,3547007,2020-11-07,"27,11"
95886,3547007,2020-11-08,"28,92"
98356,3547007,2020-11-09,"30,11"
95756,3547007,2020-11-10,"30,72"
96146,3547007,2020-11-11,"28,31"
96718,3547007,2020-11-12,"27,22"
95106,3547007,2020-11-13,"25,30"
95522,3547007,2020-11-14,"26,04"
98642,3547007,2020-11-15,"24,85"
97030,3547007,2020-11-16,"21,89"
97472,3547007,2020-11-17,"24,26"
91882,3547007,2020-11-18,"23,46"
92428,3547007,2020-11-19,"28,57"
92818,3547007,2020-11-20,"28,74"
94898,3547007,2020-11-21,"31,64"
94612,3547007,2020-11-22,"35,40"
93000,3547007,2020-11-23,"33,33"
93468,3547007,2020-11-24,"30,34"
93286,3547007,2020-11-25,"32,97"
94404,3547007,2020-11-26,"35,63"
91700,3547007,2020-11-27,"34,27"
92116,3547007,2020-11-28,"37,08"
92454,3547007,2020-11-29,"42,60"
91258,3547007,2020-11-30,"41,62"
92844,3547007,2020-12-01,"40,72"
94118,3547007,2020-12-02,"37,85"
92948,3547007,2020-12-03,"39,66"
94586,3547007,2020-12-04,"40,83"
93988,3547007,2020-12-05,"44,12"
91492,3547007,2020-12-06,"38,64"
92376,3547007,2020-12-07,"39,43"
91934,3547007,2020-12-08,"36,93"
97628,3547007,2020-12-09,"39,77"
97056,3547007,2020-12-10,"33,67"
98278,3547007,2020-12-11,"40,54"
95548,3547007,2020-12-12,"46,74"
95288,3547007,2020-12-13,"43,55"
96328,3547007,2020-12-14,"42,11"
95964,3547007,2020-12-15,"42,71"
96926,3547007,2020-12-16,"46,88"
96302,3547007,2020-12-17,"46,46"
95314,3547007,2020-12-18,"43,37"
97108,3547007,2020-12-19,"44,90"
94924,3547007,2020-12-20,"45,69"
97784,3547007,2020-12-21,"43,88"
95678,3547007,2020-12-22,"44,90"
95912,3547007,2020-12-23,"40,31"
96172,3547007,2020-12-24,"42,86"
97186,3547007,2020-12-25,"47,31"
95782,3547007,2020-12-26,"39,36"
97810,3547007,2020-12-27,"38,71"
96042,3547007,2020-12-28,"41,40"
96588,3547007,2020-12-29,"48,94"
95132,3547007,2020-12-30,"45,96"
95652,3547007,2020-12-31,"48,40"
98226,3547007,2021-01-01,"46,32"
98512,3547007,2021-01-02,"45,74"
96978,3547007,2021-01-03,"49,47"
97550,3547007,2021-01-04,"50,52"
92194,3547007,2021-01-05,"53,09"
92662,3547007,2021-01-06,"50,98"
92246,3547007,2021-01-07,"56,10"
91674,3547007,2021-01-08,"59,31"
92792,3547007,2021-01-09,"57,14"
94430,3547007,2021-01-10,"59,45"
94664,3547007,2021-01-11,"58,82"
93156,3547007,2021-01-12,"63,13"
93754,3547007,2021-01-13,"66,82"
93390,3547007,2021-01-14,"69,27"
93624,3547007,2021-01-15,"67,53"
94560,3547007,2021-01-16,"66,67"
94300,3547007,2021-01-17,"68,16"
91778,3547007,2021-01-18,"68,75"
92220,3547007,2021-01-19,"64,83"
92090,3547007,2021-01-20,"72,57"
92324,3547007,2021-01-21,"69,39"
94378,3547007,2021-01-22,"65,10"
94690,3547007,2021-01-23,"67,19"
92870,3547007,2021-01-24,"70,68"
93364,3547007,2021-01-25,"67,61"
93728,3547007,2021-01-26,"62,64"
93078,3547007,2021-01-27,"65,79"
94508,3547007,2021-01-28,"64,21"
94872,3547007,2021-01-29,"64,34"
94092,3547007,2021-01-30,"63,27"
91466,3547007,2021-01-31,"63,76"
91440,3547007,2021-02-01,"64,86"
91752,3547007,2021-02-02,"66,22"
92272,3547007,2021-02-03,"66,89"
92168,3547007,2021-02-04,"65,33"
97602,3547007,2021-02-05,"64,05"
97082,3547007,2021-02-06,"65,15"
98408,3547007,2021-02-07,"65,47"
97862,3547007,2021-02-08,"62,83"
95574,3547007,2021-02-09,"65,23"
95184,3547007,2021-02-10,"65,80"
96562,3547007,2021-02-11,"62,62"
95470,3547007,2021-02-12,"65,47"
95028,3547007,2021-02-13,"64,50"
97004,3547007,2021-02-14,"61,76"
95262,3547007,2021-02-15,"61,76"
96640,3547007,2021-02-16,"60,91"
95418,3547007,2021-02-17,"65,82"
98304,3547007,2021-02-18,"67,95"
97654,3547007,2021-02-19,"66,56"
97316,3547007,2021-02-20,"63,83"
98252,3547007,2021-02-21,"57,32"
94976,3547007,2021-02-22,"59,76"
96744,3547007,2021-02-23,"58,59"
95444,3547007,2021-02-24,"63,45"
97264,3547007,2021-02-25,"62,76"
95210,3547007,2021-02-26,"64,22"
96276,3547007,2021-02-27,"61,41"
96380,3547007,2021-02-28,"68,82"
96406,3547007,2021-03-01,"68,36"
95626,3547007,2021-03-02,"72,63"
95496,3547007,2021-03-03,"76,29"
98096,3547007,2021-03-04,"77,52"
98590,3547007,2021-03-05,"79,43"
96900,3547007,2021-03-06,"82,50"
97446,3547007,2021-03-07,"79,67"
92012,3547007,2021-03-08,"80,98"
92636,3547007,2021-03-09,"83,61"
92350,3547007,2021-03-10,"83,15"
91414,3547007,2021-03-11,"82,62"
94274,3547007,2021-03-12,"85,79"
93936,3547007,2021-03-13,"82,57"
94742,3547007,2021-03-14,"84,82"
93208,3547007,2021-03-15,"83,72"
92896,3547007,2021-03-16,"91,67"
93572,3547007,2021-03-17,"90,13"
93494,3547007,2021-03-18,"89,14"
93182,3547007,2021-03-19,"91,79"
93910,3547007,2021-03-20,"93,10"
91648,3547007,2021-03-21,"92,53"
92480,3547007,2021-03-22,"92,09"
94950,3547007,2021-03-23,"92,53"
92688,3547007,2021-03-24,"91,02"
91362,3547007,2021-03-25,"91,96"
94014,3547007,2021-03-26,"91,01"
93806,3547007,2021-03-27,"94,08"
93442,3547007,2021-03-28,"90,76"
93546,3547007,2021-03-29,"93,02"
93026,3547007,2021-03-30,"92,09"
93884,3547007,2021-03-31,"92,84"
94846,3547007,2021-04-01,"90,60"
94066,3547007,2021-04-02,"91,97"
94248,3547007,2021-04-03,"91,59"
91622,3547007,2021-04-04,"93,01"
92532,3547007,2021-04-05,"91,12"
91830,3547007,2021-04-06,"85,55"
96120,3547007,2021-04-07,"89,23"
97706,3547007,2021-04-08,"89,83"
97134,3547007,2021-04-09,"88,76"
98382,3547007,2021-04-10,"87,15"
98616,3547007,2021-04-11,"82,34"
95730,3547007,2021-04-12,"83,26"
95236,3547007,2021-04-13,"80,46"
96666,3547007,2021-04-14,"79,73"
96068,3547007,2021-04-15,"82,09"
96692,3547007,2021-04-16,"80,54"
98122,3547007,2021-04-17,"82,99"
95704,3547007,2021-04-18,"76,11"
95990,3547007,2021-04-19,"75,06"
95080,3547007,2021-04-20,"77,93"
98044,3547007,2021-04-21,"76,50"
