,cod_ibge,data,ocupacao_leitos
133687,3534203,2020-10-08,"57,43"
141363,3534203,2020-10-09,"59,59"
139444,3534203,2020-10-10,"59,95"
132071,3534203,2020-10-11,"55,76"
152170,3534203,2020-10-12,"54,55"
152069,3534203,2020-10-13,"52,14"
145100,3534203,2020-10-14,"51,13"
142575,3534203,2020-10-15,"48,53"
150251,3534203,2020-10-16,"49,19"
148332,3534203,2020-10-17,"49,07"
149443,3534203,2020-10-18,"51,16"
144797,3534203,2020-10-19,"48,51"
157018,3534203,2020-10-20,"52,63"
156715,3534203,2020-10-21,"54,52"
133182,3534203,2020-10-22,"52,70"
140353,3534203,2020-10-23,"50,37"
151261,3534203,2020-10-24,"52,72"
136616,3534203,2020-10-25,"51,49"
132374,3534203,2020-10-26,"50,37"
153685,3534203,2020-10-27,"50,62"
144494,3534203,2020-10-28,"49,13"
148130,3534203,2020-10-29,"47,89"
150857,3534203,2020-10-30,"45,77"
144393,3534203,2020-10-31,"45,36"
152877,3534203,2020-11-01,"43,56"
129647,3534203,2020-11-02,"43,80"
130253,3534203,2020-11-03,"46,42"
141868,3534203,2020-11-04,"46,83"
137525,3534203,2020-11-05,"42,22"
136212,3534203,2020-11-06,"41,08"
137424,3534203,2020-11-07,"42,43"
134091,3534203,2020-11-08,"40,92"
135303,3534203,2020-11-09,"39,46"
140656,3534203,2020-11-10,"38,74"
141767,3534203,2020-11-11,"40,38"
138737,3534203,2020-11-12,"37,91"
133586,3534203,2020-11-13,"37,40"
132980,3534203,2020-11-14,"37,95"
132273,3534203,2020-11-15,"34,07"
130758,3534203,2020-11-16,"32,78"
130556,3534203,2020-11-17,"33,24"
155099,3534203,2020-11-18,"31,58"
154291,3534203,2020-11-19,"34,44"
154493,3534203,2020-11-20,"33,33"
152776,3534203,2020-11-21,"32,88"
156816,3534203,2020-11-22,"36,81"
151362,3534203,2020-11-23,"38,92"
145302,3534203,2020-11-24,"38,74"
146413,3534203,2020-11-25,"41,46"
143080,3534203,2020-11-26,"40,39"
146514,3534203,2020-11-27,"42,11"
149746,3534203,2020-11-28,"44,60"
150756,3534203,2020-11-29,"40,11"
147524,3534203,2020-11-30,"44,32"
148433,3534203,2020-12-01,"48,37"
147019,3534203,2020-12-02,"47,41"
149847,3534203,2020-12-03,"49,18"
143888,3534203,2020-12-04,"51,64"
143181,3534203,2020-12-05,"52,59"
145403,3534203,2020-12-06,"48,23"
155806,3534203,2020-12-07,"47,96"
155301,3534203,2020-12-08,"46,05"
153887,3534203,2020-12-09,"53,66"
154695,3534203,2020-12-10,"55,04"
155402,3534203,2020-12-11,"54,22"
132576,3534203,2020-12-12,"54,50"
131970,3534203,2020-12-13,"55,03"
130859,3534203,2020-12-14,"55,08"
138939,3534203,2020-12-15,"57,22"
141666,3534203,2020-12-16,"55,11"
137828,3534203,2020-12-17,"54,69"
135707,3534203,2020-12-18,"53,89"
136010,3534203,2020-12-19,"56,30"
137121,3534203,2020-12-20,"56,37"
135505,3534203,2020-12-21,"53,74"
134495,3534203,2020-12-22,"54,84"
140151,3534203,2020-12-23,"54,03"
140050,3534203,2020-12-24,"52,28"
138232,3534203,2020-12-25,"54,59"
139242,3534203,2020-12-26,"57,26"
129445,3534203,2020-12-27,"57,49"
131162,3534203,2020-12-28,"58,38"
129748,3534203,2020-12-29,"59,35"
133384,3534203,2020-12-30,"58,09"
142070,3534203,2020-12-31,"57,72"
152675,3534203,2021-01-01,"57,57"
156917,3534203,2021-01-02,"54,47"
152978,3534203,2021-01-03,"58,93"
157523,3534203,2021-01-04,"61,33"
155604,3534203,2021-01-05,"64,64"
144595,3534203,2021-01-06,"61,89"
145807,3534203,2021-01-07,"66,30"
142474,3534203,2021-01-08,"67,57"
143585,3534203,2021-01-09,"65,95"
149342,3534203,2021-01-10,"66,67"
150554,3534203,2021-01-11,"70,74"
147726,3534203,2021-01-12,"72,83"
148736,3534203,2021-01-13,"72,83"
148534,3534203,2021-01-14,"75,00"
148029,3534203,2021-01-15,"74,80"
147322,3534203,2021-01-16,"74,32"
146918,3534203,2021-01-17,"73,97"
150352,3534203,2021-01-18,"77,24"
149241,3534203,2021-01-19,"73,46"
143989,3534203,2021-01-20,"73,73"
143484,3534203,2021-01-21,"75,40"
142676,3534203,2021-01-22,"72,39"
146110,3534203,2021-01-23,"70,43"
145504,3534203,2021-01-24,"75,20"
