,cod_ibge,data,ocupacao_leitos
133648,3515202,2020-10-08,"57,43"
141324,3515202,2020-10-09,"59,59"
139405,3515202,2020-10-10,"59,95"
132032,3515202,2020-10-11,"55,76"
152131,3515202,2020-10-12,"54,55"
152030,3515202,2020-10-13,"52,14"
145061,3515202,2020-10-14,"51,13"
142536,3515202,2020-10-15,"48,53"
150212,3515202,2020-10-16,"49,19"
148293,3515202,2020-10-17,"49,07"
149404,3515202,2020-10-18,"51,16"
144758,3515202,2020-10-19,"48,51"
156979,3515202,2020-10-20,"52,63"
156676,3515202,2020-10-21,"54,52"
133143,3515202,2020-10-22,"52,70"
140314,3515202,2020-10-23,"50,37"
151222,3515202,2020-10-24,"52,72"
136577,3515202,2020-10-25,"51,49"
132335,3515202,2020-10-26,"50,37"
153646,3515202,2020-10-27,"50,62"
144455,3515202,2020-10-28,"49,13"
148091,3515202,2020-10-29,"47,89"
150818,3515202,2020-10-30,"45,77"
144354,3515202,2020-10-31,"45,36"
152838,3515202,2020-11-01,"43,56"
129608,3515202,2020-11-02,"43,80"
130214,3515202,2020-11-03,"46,42"
141829,3515202,2020-11-04,"46,83"
137486,3515202,2020-11-05,"42,22"
136173,3515202,2020-11-06,"41,08"
137385,3515202,2020-11-07,"42,43"
134052,3515202,2020-11-08,"40,92"
135264,3515202,2020-11-09,"39,46"
140617,3515202,2020-11-10,"38,74"
141728,3515202,2020-11-11,"40,38"
138698,3515202,2020-11-12,"37,91"
133547,3515202,2020-11-13,"37,40"
132941,3515202,2020-11-14,"37,95"
132234,3515202,2020-11-15,"34,07"
130719,3515202,2020-11-16,"32,78"
130517,3515202,2020-11-17,"33,24"
155060,3515202,2020-11-18,"31,58"
154252,3515202,2020-11-19,"34,44"
154454,3515202,2020-11-20,"33,33"
152737,3515202,2020-11-21,"32,88"
156777,3515202,2020-11-22,"36,81"
151323,3515202,2020-11-23,"38,92"
145263,3515202,2020-11-24,"38,74"
146374,3515202,2020-11-25,"41,46"
143041,3515202,2020-11-26,"40,39"
146475,3515202,2020-11-27,"42,11"
149707,3515202,2020-11-28,"44,60"
150717,3515202,2020-11-29,"40,11"
147485,3515202,2020-11-30,"44,32"
148394,3515202,2020-12-01,"48,37"
146980,3515202,2020-12-02,"47,41"
149808,3515202,2020-12-03,"49,18"
143849,3515202,2020-12-04,"51,64"
143142,3515202,2020-12-05,"52,59"
145364,3515202,2020-12-06,"48,23"
155767,3515202,2020-12-07,"47,96"
155262,3515202,2020-12-08,"46,05"
153848,3515202,2020-12-09,"53,66"
154656,3515202,2020-12-10,"55,04"
155363,3515202,2020-12-11,"54,22"
132537,3515202,2020-12-12,"54,50"
131931,3515202,2020-12-13,"55,03"
130820,3515202,2020-12-14,"55,08"
138900,3515202,2020-12-15,"57,22"
141627,3515202,2020-12-16,"55,11"
137789,3515202,2020-12-17,"54,69"
135668,3515202,2020-12-18,"53,89"
135971,3515202,2020-12-19,"56,30"
137082,3515202,2020-12-20,"56,37"
135466,3515202,2020-12-21,"53,74"
134456,3515202,2020-12-22,"54,84"
140112,3515202,2020-12-23,"54,03"
140011,3515202,2020-12-24,"52,28"
138193,3515202,2020-12-25,"54,59"
139203,3515202,2020-12-26,"57,26"
129406,3515202,2020-12-27,"57,49"
131123,3515202,2020-12-28,"58,38"
129709,3515202,2020-12-29,"59,35"
133345,3515202,2020-12-30,"58,09"
142031,3515202,2020-12-31,"57,72"
152636,3515202,2021-01-01,"57,57"
156878,3515202,2021-01-02,"54,47"
152939,3515202,2021-01-03,"58,93"
157484,3515202,2021-01-04,"61,33"
155565,3515202,2021-01-05,"64,64"
144556,3515202,2021-01-06,"61,89"
145768,3515202,2021-01-07,"66,30"
142435,3515202,2021-01-08,"67,57"
143546,3515202,2021-01-09,"65,95"
149303,3515202,2021-01-10,"66,67"
150515,3515202,2021-01-11,"70,74"
147687,3515202,2021-01-12,"72,83"
148697,3515202,2021-01-13,"72,83"
148495,3515202,2021-01-14,"75,00"
147990,3515202,2021-01-15,"74,80"
147283,3515202,2021-01-16,"74,32"
146879,3515202,2021-01-17,"73,97"
150313,3515202,2021-01-18,"77,24"
149202,3515202,2021-01-19,"73,46"
143950,3515202,2021-01-20,"73,73"
143445,3515202,2021-01-21,"75,40"
142637,3515202,2021-01-22,"72,39"
146071,3515202,2021-01-23,"70,43"
145465,3515202,2021-01-24,"75,20"
144657,3515202,2021-01-25,"73,66"
156070,3515202,2021-01-26,"71,66"
155161,3515202,2021-01-27,"62,44"
157181,3515202,2021-01-28,"59,90"
151424,3515202,2021-01-29,"61,93"
154050,3515202,2021-01-30,"58,38"
153444,3515202,2021-01-31,"59,44"
151525,3515202,2021-02-01,"62,69"
157787,3515202,2021-02-02,"59,39"
156272,3515202,2021-02-03,"58,25"
129911,3515202,2021-02-04,"60,25"
130315,3515202,2021-02-05,"59,60"
132638,3515202,2021-02-06,"59,00"
131527,3515202,2021-02-07,"59,80"
133244,3515202,2021-02-08,"64,91"
139506,3515202,2021-02-09,"66,00"
138799,3515202,2021-02-10,"66,50"
138092,3515202,2021-02-11,"68,25"
141425,3515202,2021-02-12,"68,25"
140213,3515202,2021-02-13,"69,17"
135062,3515202,2021-02-14,"69,10"
134557,3515202,2021-02-15,"70,05"
133749,3515202,2021-02-16,"66,67"
136981,3515202,2021-02-17,"69,92"
137587,3515202,2021-02-18,"67,92"
135769,3515202,2021-02-19,"68,42"
136072,3515202,2021-02-20,"70,43"
136880,3515202,2021-02-21,"70,43"
135365,3515202,2021-02-22,"73,05"
134153,3515202,2021-02-23,"71,43"
134961,3515202,2021-02-24,"72,68"
137890,3515202,2021-02-25,"78,20"
140516,3515202,2021-02-26,"81,20"
139910,3515202,2021-02-27,"81,93"
138395,3515202,2021-02-28,"86,67"
139102,3515202,2021-03-01,"85,64"
129103,3515202,2021-03-02,"84,52"
132739,3515202,2021-03-03,"87,93"
131022,3515202,2021-03-04,"86,24"
129204,3515202,2021-03-05,"89,24"
132840,3515202,2021-03-06,"87,99"
145667,3515202,2021-03-07,"90,05"
157686,3515202,2021-03-08,"90,49"
152232,3515202,2021-03-09,"93,98"
153747,3515202,2021-03-10,"93,26"
153949,3515202,2021-03-11,"93,93"
154555,3515202,2021-03-12,"92,91"
151929,3515202,2021-03-13,"92,24"
157282,3515202,2021-03-14,"91,70"
155969,3515202,2021-03-15,"92,55"
154858,3515202,2021-03-16,"93,68"
144960,3515202,2021-03-17,"94,97"
145970,3515202,2021-03-18,"94,26"
142334,3515202,2021-03-19,"93,28"
142940,3515202,2021-03-20,"94,74"
143647,3515202,2021-03-21,"93,04"
149101,3515202,2021-03-22,"92,53"
149505,3515202,2021-03-23,"95,28"
150616,3515202,2021-03-24,"94,64"
147182,3515202,2021-03-25,"93,75"
147586,3515202,2021-03-26,"93,31"
148192,3515202,2021-03-27,"94,06"
148596,3515202,2021-03-28,"91,77"
147081,3515202,2021-03-29,"92,17"
150919,3515202,2021-03-30,"92,40"
149606,3515202,2021-03-31,"93,69"
146677,3515202,2021-04-01,"92,26"
142738,3515202,2021-04-02,"91,03"
146273,3515202,2021-04-03,"90,85"
144859,3515202,2021-04-04,"92,45"
156474,3515202,2021-04-05,"90,00"
155868,3515202,2021-04-06,"92,96"
157585,3515202,2021-04-07,"91,86"
154151,3515202,2021-04-08,"92,32"
152333,3515202,2021-04-09,"90,98"
153040,3515202,2021-04-10,"91,63"
129305,3515202,2021-04-11,"91,25"
131830,3515202,2021-04-12,"91,29"
129002,3515202,2021-04-13,"89,90"
131325,3515202,2021-04-14,"88,89"
139607,3515202,2021-04-15,"86,07"
138597,3515202,2021-04-16,"86,75"
133446,3515202,2021-04-17,"88,35"
140718,3515202,2021-04-18,"90,28"
134860,3515202,2021-04-19,"83,91"
133951,3515202,2021-04-20,"87,34"
137284,3515202,2021-04-21,"86,02"
136274,3515202,2021-04-22,"86,16"
136678,3515202,2021-04-23,"87,04"
133850,3515202,2021-04-24,"88,56"
135163,3515202,2021-04-25,"85,95"
141223,3515202,2021-04-26,"86,67"
138294,3515202,2021-04-27,"86,05"
130012,3515202,2021-04-28,"84,68"
131628,3515202,2021-04-29,"82,90"
131224,3515202,2021-04-30,"82,42"
156171,3515202,2021-05-01,"82,39"
154757,3515202,2021-05-02,"82,08"
154353,3515202,2021-05-03,"82,36"
157383,3515202,2021-05-04,"83,65"
156575,3515202,2021-05-05,"81,89"
145869,3515202,2021-05-06,"81,70"
142839,3515202,2021-05-07,"77,65"
151020,3515202,2021-05-08,"77,94"
150414,3515202,2021-05-09,"79,34"
147384,3515202,2021-05-10,"81,31"
152434,3515202,2021-05-11,"79,21"
147788,3515202,2021-05-12,"78,22"
148899,3515202,2021-05-13,"79,32"
150111,3515202,2021-05-14,"80,88"
146778,3515202,2021-05-15,"83,14"
143344,3515202,2021-05-16,"84,06"
144253,3515202,2021-05-17,"85,31"
142233,3515202,2021-05-18,"85,02"
146576,3515202,2021-05-19,"86,38"
155464,3515202,2021-05-20,"87,73"
154959,3515202,2021-05-21,"88,23"
153242,3515202,2021-05-22,"88,70"
153343,3515202,2021-05-23,"83,85"
152535,3515202,2021-05-24,"91,27"
139708,3515202,2021-05-25,"90,66"
131426,3515202,2021-05-26,"90,31"
130416,3515202,2021-05-27,"77,11"
132436,3515202,2021-05-28,"77,25"
130113,3515202,2021-05-29,"86,27"
139001,3515202,2021-05-30,"84,35"
139809,3515202,2021-05-31,"88,12"
141930,3515202,2021-06-01,"89,48"
140920,3515202,2021-06-02,"86,68"
134355,3515202,2021-06-03,"87,14"
135567,3515202,2021-06-04,"84,35"
136476,3515202,2021-06-05,"86,76"
136375,3515202,2021-06-06,"86,05"
140819,3515202,2021-06-07,"89,78"
137688,3515202,2021-06-08,"90,40"
133042,3515202,2021-06-09,"88,26"
151727,3515202,2021-06-10,"90,40"
145566,3515202,2021-06-11,"85,35"
150010,3515202,2021-06-12,"90,34"
142132,3515202,2021-06-13,"90,31"
144152,3515202,2021-06-14,"87,17"
153141,3515202,2021-06-15,"89,45"
131729,3515202,2021-06-16,"89,01"
140415,3515202,2021-06-17,"89,23"
136779,3515202,2021-06-18,"87,83"
134658,3515202,2021-06-19,"91,04"
139304,3515202,2021-06-20,"88,63"
129810,3515202,2021-06-21,"89,76"
151626,3515202,2021-06-22,"90,60"
156373,3515202,2021-06-23,"88,35"
144051,3515202,2021-06-24,"88,37"
147889,3515202,2021-06-25,"89,24"
149000,3515202,2021-06-26,"88,34"
143243,3515202,2021-06-27,"87,11"
145162,3515202,2021-06-28,"85,71"
157080,3515202,2021-06-29,"85,22"
151828,3515202,2021-06-30,"86,00"
130618,3515202,2021-07-01,"86,54"
129507,3515202,2021-07-02,"87,42"
137991,3515202,2021-07-03,"85,40"
134254,3515202,2021-07-04,"84,15"
135870,3515202,2021-07-05,"83,23"
134759,3515202,2021-07-06,"82,49"
141021,3515202,2021-07-07,"82,68"
149909,3515202,2021-07-08,"80,22"
141526,3515202,2021-07-09,"79,07"
153545,3515202,2021-07-10,"75,12"
143748,3515202,2021-07-11,"76,32"
132133,3515202,2021-07-12,"70,05"
141122,3515202,2021-07-13,"73,38"
151121,3515202,2021-07-14,"73,86"
146172,3515202,2021-07-15,"72,48"
137183,3515202,2021-07-16,"72,67"
148798,3515202,2021-07-17,"71,85"
130921,3515202,2021-07-18,"69,85"
155666,3515202,2021-07-19,"71,43"
138496,3515202,2021-07-20,"70,70"
