,cod_ibge,data,ocupacao_leitos
109033,3525607,2020-10-08,"64,94"
105073,3525607,2020-10-09,"59,49"
107098,3525607,2020-10-10,"60,26"
106108,3525607,2020-10-11,"68,35"
110743,3525607,2020-10-12,"64,10"
106243,3525607,2020-10-13,"56,41"
105253,3525607,2020-10-14,"56,25"
110653,3525607,2020-10-15,"45,68"
109753,3525607,2020-10-16,"50,00"
100213,3525607,2020-10-17,"43,42"
102913,3525607,2020-10-18,"50,67"
101248,3525607,2020-10-19,"46,67"
102013,3525607,2020-10-20,"42,11"
102733,3525607,2020-10-21,"40,79"
104893,3525607,2020-10-22,"36,84"
98998,3525607,2020-10-23,"35,53"
99493,3525607,2020-10-24,"37,33"
100303,3525607,2020-10-25,"40,00"
103003,3525607,2020-10-26,"39,19"
100843,3525607,2020-10-27,"37,84"
101023,3525607,2020-10-28,"43,42"
103183,3525607,2020-10-29,"41,33"
99808,3525607,2020-10-30,"42,25"
109348,3525607,2020-10-31,"46,38"
104938,3525607,2020-11-01,"44,12"
108628,3525607,2020-11-02,"41,79"
105433,3525607,2020-11-03,"44,12"
108268,3525607,2020-11-04,"41,67"
110968,3525607,2020-11-05,"37,14"
110158,3525607,2020-11-06,"34,29"
109123,3525607,2020-11-07,"41,43"
110563,3525607,2020-11-08,"34,29"
106153,3525607,2020-11-09,"37,14"
105523,3525607,2020-11-10,"39,13"
107818,3525607,2020-11-11,"37,88"
106873,3525607,2020-11-12,"40,91"
107458,3525607,2020-11-13,"39,39"
108088,3525607,2020-11-14,"37,88"
105973,3525607,2020-11-15,"40,91"
109078,3525607,2020-11-16,"36,36"
110068,3525607,2020-11-17,"36,36"
110923,3525607,2020-11-18,"37,88"
104983,3525607,2020-11-19,"38,46"
107143,3525607,2020-11-20,"40,30"
107008,3525607,2020-11-21,"45,45"
108313,3525607,2020-11-22,"40,91"
105568,3525607,2020-11-23,"39,39"
106423,3525607,2020-11-24,"39,39"
111058,3525607,2020-11-25,"43,94"
111508,3525607,2020-11-26,"53,85"
108898,3525607,2020-11-27,"54,55"
99763,3525607,2020-11-28,"54,55"
99358,3525607,2020-11-29,"60,87"
100528,3525607,2020-11-30,"54,41"
98773,3525607,2020-12-01,"55,07"
103543,3525607,2020-12-02,"55,07"
102958,3525607,2020-12-03,"67,24"
104443,3525607,2020-12-04,"72,41"
104038,3525607,2020-12-05,"71,93"
101293,3525607,2020-12-06,"58,21"
101833,3525607,2020-12-07,"62,69"
102058,3525607,2020-12-08,"66,67"
102103,3525607,2020-12-09,"69,57"
102283,3525607,2020-12-10,"66,67"
100933,3525607,2020-12-11,"73,33"
101428,3525607,2020-12-12,"82,28"
104308,3525607,2020-12-13,"87,67"
104758,3525607,2020-12-14,"80,00"
103138,3525607,2020-12-15,"75,64"
100708,3525607,2020-12-16,"78,48"
99988,3525607,2020-12-17,"82,28"
100348,3525607,2020-12-18,"85,19"
99538,3525607,2020-12-19,"85,88"
110023,3525607,2020-12-20,"86,05"
99403,3525607,2020-12-21,"87,50"
100618,3525607,2020-12-22,"90,91"
100258,3525607,2020-12-23,"86,52"
98728,3525607,2020-12-24,"84,09"
98818,3525607,2020-12-25,"80,72"
103318,3525607,2020-12-26,"81,25"
103048,3525607,2020-12-27,"77,78"
103903,3525607,2020-12-28,"75,90"
104488,3525607,2020-12-29,"76,74"
104083,3525607,2020-12-30,"79,07"
101518,3525607,2020-12-31,"77,01"
101158,3525607,2021-01-01,"72,62"
102688,3525607,2021-01-02,"70,24"
102328,3525607,2021-01-03,"71,59"
101923,3525607,2021-01-04,"76,09"
101968,3525607,2021-01-05,"76,84"
102463,3525607,2021-01-06,"80,21"
100888,3525607,2021-01-07,"73,08"
101203,3525607,2021-01-08,"79,57"
102823,3525607,2021-01-09,"75,79"
104218,3525607,2021-01-10,"79,79"
104533,3525607,2021-01-11,"76,67"
100753,3525607,2021-01-12,"76,09"
103363,3525607,2021-01-13,"79,57"
103723,3525607,2021-01-14,"79,12"
98953,3525607,2021-01-15,"81,72"
100168,3525607,2021-01-16,"79,12"
100483,3525607,2021-01-17,"84,38"
99223,3525607,2021-01-18,"86,96"
99673,3525607,2021-01-19,"83,91"
109933,3525607,2021-01-20,"77,01"
108763,3525607,2021-01-21,"76,19"
109258,3525607,2021-01-22,"75,31"
110833,3525607,2021-01-23,"72,84"
111103,3525607,2021-01-24,"73,81"
106378,3525607,2021-01-25,"74,07"
105163,3525607,2021-01-26,"74,39"
105613,3525607,2021-01-27,"72,09"
108178,3525607,2021-01-28,"74,16"
106918,3525607,2021-01-29,"71,59"
107593,3525607,2021-01-30,"74,42"
106963,3525607,2021-01-31,"71,91"
105703,3525607,2021-02-01,"73,63"
106648,3525607,2021-02-02,"60,78"
110878,3525607,2021-02-03,"65,35"
109438,3525607,2021-02-04,"63,37"
109663,3525607,2021-02-05,"61,62"
108988,3525607,2021-02-06,"64,36"
111013,3525607,2021-02-07,"66,02"
106693,3525607,2021-02-08,"72,12"
108403,3525607,2021-02-09,"76,19"
107548,3525607,2021-02-10,"77,14"
108583,3525607,2021-02-11,"83,02"
107863,3525607,2021-02-12,"83,33"
105208,3525607,2021-02-13,"79,63"
106558,3525607,2021-02-14,"79,44"
106018,3525607,2021-02-15,"85,58"
110608,3525607,2021-02-16,"89,62"
109303,3525607,2021-02-17,"84,26"
108808,3525607,2021-02-18,"88,29"
109798,3525607,2021-02-19,"90,65"
109888,3525607,2021-02-20,"90,65"
108853,3525607,2021-02-21,"83,18"
109393,3525607,2021-02-22,"92,52"
110698,3525607,2021-02-23,"93,75"
106063,3525607,2021-02-24,"91,96"
106603,3525607,2021-02-25,"90,35"
105388,3525607,2021-02-26,"91,15"
107953,3525607,2021-02-27,"88,39"
107728,3525607,2021-02-28,"90,27"
107368,3525607,2021-03-01,"89,47"
107323,3525607,2021-03-02,"90,83"
106783,3525607,2021-03-03,"95,76"
108673,3525607,2021-03-04,"94,07"
110788,3525607,2021-03-05,"94,02"
109978,3525607,2021-03-06,"96,58"
110113,3525607,2021-03-07,"97,46"
111463,3525607,2021-03-08,"97,50"
105928,3525607,2021-03-09,"96,83"
105343,3525607,2021-03-10,"89,47"
108538,3525607,2021-03-11,"90,51"
107413,3525607,2021-03-12,"87,68"
107188,3525607,2021-03-13,"90,15"
108358,3525607,2021-03-14,"94,16"
106828,3525607,2021-03-15,"96,55"
105478,3525607,2021-03-16,"95,21"
105883,3525607,2021-03-17,"95,86"
106738,3525607,2021-03-18,"95,21"
111193,3525607,2021-03-19,"93,96"
111418,3525607,2021-03-20,"94,74"
109483,3525607,2021-03-21,"94,56"
110248,3525607,2021-03-22,"97,33"
110338,3525607,2021-03-23,"95,21"
99448,3525607,2021-03-24,"94,77"
99133,3525607,2021-03-25,"94,34"
100393,3525607,2021-03-26,"96,18"
99088,3525607,2021-03-27,"95,06"
102778,3525607,2021-03-28,"96,84"
103498,3525607,2021-03-29,"92,68"
103093,3525607,2021-03-30,"95,03"
104713,3525607,2021-03-31,"95,71"
104398,3525607,2021-04-01,"95,73"
103948,3525607,2021-04-02,"95,68"
101473,3525607,2021-04-03,"91,82"
101068,3525607,2021-04-04,"93,71"
