,cod_ibge,data,ocupacao_leitos
18288,3532108,2020-10-08,"49,17"
19608,3532108,2020-10-09,"50,40"
14528,3532108,2020-10-10,"55,46"
13968,3532108,2020-10-11,"52,03"
15248,3532108,2020-10-12,"53,33"
14888,3532108,2020-10-13,"52,14"
12368,3532108,2020-10-14,"53,85"
20528,3532108,2020-10-15,"52,14"
20048,3532108,2020-10-16,"51,28"
18408,3532108,2020-10-17,"50,43"
16408,3532108,2020-10-18,"48,70"
17888,3532108,2020-10-19,"51,30"
18128,3532108,2020-10-20,"49,57"
18488,3532108,2020-10-21,"45,00"
18728,3532108,2020-10-22,"45,69"
16528,3532108,2020-10-23,"45,76"
16328,3532108,2020-10-24,"43,59"
17208,3532108,2020-10-25,"41,53"
19328,3532108,2020-10-26,"41,53"
21408,3532108,2020-10-27,"39,32"
20128,3532108,2020-10-28,"37,61"
19568,3532108,2020-10-29,"41,53"
20808,3532108,2020-10-30,"41,03"
20288,3532108,2020-10-31,"35,90"
11488,3532108,2020-11-01,"38,14"
12448,3532108,2020-11-02,"39,50"
11928,3532108,2020-11-03,"39,17"
11048,3532108,2020-11-04,"39,67"
14808,3532108,2020-11-05,"40,34"
15128,3532108,2020-11-06,"39,50"
15488,3532108,2020-11-07,"37,19"
13328,3532108,2020-11-08,"37,40"
12768,3532108,2020-11-09,"36,07"
13928,3532108,2020-11-10,"38,66"
13888,3532108,2020-11-11,"37,82"
15408,3532108,2020-11-12,"34,45"
10768,3532108,2020-11-13,"37,19"
11688,3532108,2020-11-14,"40,50"
19928,3532108,2020-11-15,"34,96"
17088,3532108,2020-11-16,"36,36"
18608,3532108,2020-11-17,"31,09"
19888,3532108,2020-11-18,"32,17"
19088,3532108,2020-11-19,"35,65"
16208,3532108,2020-11-20,"34,78"
16928,3532108,2020-11-21,"34,21"
21088,3532108,2020-11-22,"36,84"
20448,3532108,2020-11-23,"37,04"
11248,3532108,2020-11-24,"33,91"
11088,3532108,2020-11-25,"31,03"
14368,3532108,2020-11-26,"27,59"
13248,3532108,2020-11-27,"32,17"
14048,3532108,2020-11-28,"33,91"
13848,3532108,2020-11-29,"35,04"
13448,3532108,2020-11-30,"34,78"
12888,3532108,2020-12-01,"33,62"
13208,3532108,2020-12-02,"33,91"
15368,3532108,2020-12-03,"36,75"
15688,3532108,2020-12-04,"40,52"
15888,3532108,2020-12-05,"38,79"
14688,3532108,2020-12-06,"37,72"
14968,3532108,2020-12-07,"41,23"
11008,3532108,2020-12-08,"43,48"
10648,3532108,2020-12-09,"42,61"
12208,3532108,2020-12-10,"39,83"
11848,3532108,2020-12-11,"34,78"
11328,3532108,2020-12-12,"38,60"
11728,3532108,2020-12-13,"38,05"
20408,3532108,2020-12-14,"41,23"
20728,3532108,2020-12-15,"41,59"
19448,3532108,2020-12-16,"42,11"
21048,3532108,2020-12-17,"41,23"
21008,3532108,2020-12-18,"42,98"
21448,3532108,2020-12-19,"48,67"
21488,3532108,2020-12-20,"46,55"
16888,3532108,2020-12-21,"43,48"
17288,3532108,2020-12-22,"45,22"
16168,3532108,2020-12-23,"44,74"
16448,3532108,2020-12-24,"50,43"
17568,3532108,2020-12-25,"51,28"
18808,3532108,2020-12-26,"48,72"
19128,3532108,2020-12-27,"53,39"
17808,3532108,2020-12-28,"59,02"
18328,3532108,2020-12-29,"57,94"
18088,3532108,2020-12-30,"65,52"
18688,3532108,2020-12-31,"67,83"
16728,3532108,2021-01-01,"60,68"
17168,3532108,2021-01-02,"60,68"
21688,3532108,2021-01-03,"61,90"
19368,3532108,2021-01-04,"72,27"
20968,3532108,2021-01-05,"65,04"
11288,3532108,2021-01-06,"57,89"
10728,3532108,2021-01-07,"61,54"
14848,3532108,2021-01-08,"56,80"
15528,3532108,2021-01-09,"60,48"
12808,3532108,2021-01-10,"58,87"
13488,3532108,2021-01-11,"53,23"
15728,3532108,2021-01-12,"57,60"
20328,3532108,2021-01-13,"55,20"
21928,3532108,2021-01-14,"57,76"
19168,3532108,2021-01-15,"53,85"
17328,3532108,2021-01-16,"58,77"
15208,3532108,2021-01-17,"54,40"
15648,3532108,2021-01-18,"50,00"
11528,3532108,2021-01-19,"51,97"
21288,3532108,2021-01-20,"54,40"
19008,3532108,2021-01-21,"65,05"
17768,3532108,2021-01-22,"65,77"
18648,3532108,2021-01-23,"67,59"
16768,3532108,2021-01-24,"68,38"
21168,3532108,2021-01-25,"61,98"
19728,3532108,2021-01-26,"70,87"
15928,3532108,2021-01-27,"58,96"
12408,3532108,2021-01-28,"57,81"
10968,3532108,2021-01-29,"55,04"
14448,3532108,2021-01-30,"57,36"
13288,3532108,2021-01-31,"55,04"
14128,3532108,2021-02-01,"56,25"
13088,3532108,2021-02-02,"55,74"
12488,3532108,2021-02-03,"53,72"
21328,3532108,2021-02-04,"47,01"
17848,3532108,2021-02-05,"50,79"
17008,3532108,2021-02-06,"48,06"
12528,3532108,2021-02-07,"50,39"
13728,3532108,2021-02-08,"49,61"
15328,3532108,2021-02-09,"52,46"
12648,3532108,2021-02-10,"56,90"
12328,3532108,2021-02-11,"59,68"
20688,3532108,2021-02-12,"60,34"
21968,3532108,2021-02-13,"59,48"
17448,3532108,2021-02-14,"56,41"
18968,3532108,2021-02-15,"52,14"
18768,3532108,2021-02-16,"55,56"
