,cod_ibge,data,ocupacao_leitos
159901,3511508,2020-10-08,"47,03"
159181,3511508,2020-10-09,"47,58"
159517,3511508,2020-10-10,"48,03"
158845,3511508,2020-10-11,"45,65"
158461,3511508,2020-10-12,"48,93"
160525,3511508,2020-10-13,"50,22"
159421,3511508,2020-10-14,"54,78"
160669,3511508,2020-10-15,"48,26"
159757,3511508,2020-10-16,"51,30"
158701,3511508,2020-10-17,"48,03"
160045,3511508,2020-10-18,"42,17"
159613,3511508,2020-10-19,"44,59"
159853,3511508,2020-10-20,"45,45"
160765,3511508,2020-10-21,"46,09"
158989,3511508,2020-10-22,"43,04"
160477,3511508,2020-10-23,"45,81"
158029,3511508,2020-10-24,"42,92"
160237,3511508,2020-10-25,"40,09"
160429,3511508,2020-10-26,"40,34"
159997,3511508,2020-10-27,"44,05"
159037,3511508,2020-10-28,"47,62"
158557,3511508,2020-10-29,"46,55"
158221,3511508,2020-10-30,"46,02"
159085,3511508,2020-10-31,"44,20"
159805,3511508,2020-11-01,"47,32"
158269,3511508,2020-11-02,"46,76"
159277,3511508,2020-11-03,"43,52"
158893,3511508,2020-11-04,"44,65"
158509,3511508,2020-11-05,"45,75"
166093,3511508,2020-11-06,"47,42"
168109,3511508,2020-11-07,"52,36"
168301,3511508,2020-11-08,"50,00"
168493,3511508,2020-11-09,"53,30"
168685,3511508,2020-11-10,"52,36"
168973,3511508,2020-11-11,"51,15"
169165,3511508,2020-11-12,"49,77"
166861,3511508,2020-11-13,"50,70"
167101,3511508,2020-11-14,"48,61"
167293,3511508,2020-11-15,"42,40"
167437,3511508,2020-11-16,"49,55"
167629,3511508,2020-11-17,"52,51"
169261,3511508,2020-11-18,"55,25"
170653,3511508,2020-11-19,"50,68"
170989,3511508,2020-11-20,"50,00"
171325,3511508,2020-11-21,"54,05"
171421,3511508,2020-11-22,"58,37"
169405,3511508,2020-11-23,"59,05"
169645,3511508,2020-11-24,"61,06"
169981,3511508,2020-11-25,"65,33"
170317,3511508,2020-11-26,"63,04"
170557,3511508,2020-11-27,"64,81"
170461,3511508,2020-11-28,"66,95"
171469,3511508,2020-11-29,"59,92"
162301,3511508,2020-11-30,"60,78"
162589,3511508,2020-12-01,"60,34"
162925,3511508,2020-12-02,"61,64"
163069,3511508,2020-12-03,"61,11"
163261,3511508,2020-12-04,"59,57"
163453,3511508,2020-12-05,"62,73"
162157,3511508,2020-12-06,"61,19"
161005,3511508,2020-12-07,"65,92"
161245,3511508,2020-12-08,"61,88"
161485,3511508,2020-12-09,"64,26"
161629,3511508,2020-12-10,"67,63"
161821,3511508,2020-12-11,"68,16"
162013,3511508,2020-12-12,"67,50"
163693,3511508,2020-12-13,"67,61"
165277,3511508,2020-12-14,"71,55"
165517,3511508,2020-12-15,"72,08"
165757,3511508,2020-12-16,"69,29"
165997,3511508,2020-12-17,"72,38"
166285,3511508,2020-12-18,"70,42"
163789,3511508,2020-12-19,"72,88"
164077,3511508,2020-12-20,"71,01"
164221,3511508,2020-12-21,"69,17"
164413,3511508,2020-12-22,"72,50"
164653,3511508,2020-12-23,"71,54"
164797,3511508,2020-12-24,"68,29"
169309,3511508,2020-12-25,"72,36"
164509,3511508,2020-12-26,"69,11"
163741,3511508,2020-12-27,"66,27"
160861,3511508,2020-12-28,"68,15"
165565,3511508,2020-12-29,"72,20"
163645,3511508,2020-12-30,"67,86"
161149,3511508,2020-12-31,"71,15"
163501,3511508,2021-01-01,"69,88"
163549,3511508,2021-01-02,"72,69"
163597,3511508,2021-01-03,"74,09"
170269,3511508,2021-01-04,"75,81"
169885,3511508,2021-01-05,"74,30"
