,cod_ibge,data,ocupacao_leitos
159910,3522406,2020-10-08,"47,03"
159190,3522406,2020-10-09,"47,58"
159526,3522406,2020-10-10,"48,03"
158854,3522406,2020-10-11,"45,65"
158470,3522406,2020-10-12,"48,93"
160534,3522406,2020-10-13,"50,22"
159430,3522406,2020-10-14,"54,78"
160678,3522406,2020-10-15,"48,26"
159766,3522406,2020-10-16,"51,30"
158710,3522406,2020-10-17,"48,03"
160054,3522406,2020-10-18,"42,17"
159622,3522406,2020-10-19,"44,59"
159862,3522406,2020-10-20,"45,45"
160774,3522406,2020-10-21,"46,09"
158998,3522406,2020-10-22,"43,04"
160486,3522406,2020-10-23,"45,81"
158038,3522406,2020-10-24,"42,92"
160246,3522406,2020-10-25,"40,09"
160438,3522406,2020-10-26,"40,34"
160006,3522406,2020-10-27,"44,05"
159046,3522406,2020-10-28,"47,62"
158566,3522406,2020-10-29,"46,55"
158230,3522406,2020-10-30,"46,02"
159094,3522406,2020-10-31,"44,20"
159814,3522406,2020-11-01,"47,32"
158278,3522406,2020-11-02,"46,76"
159286,3522406,2020-11-03,"43,52"
158902,3522406,2020-11-04,"44,65"
158518,3522406,2020-11-05,"45,75"
166102,3522406,2020-11-06,"47,42"
168118,3522406,2020-11-07,"52,36"
168310,3522406,2020-11-08,"50,00"
168502,3522406,2020-11-09,"53,30"
168694,3522406,2020-11-10,"52,36"
168982,3522406,2020-11-11,"51,15"
169174,3522406,2020-11-12,"49,77"
166870,3522406,2020-11-13,"50,70"
167110,3522406,2020-11-14,"48,61"
167302,3522406,2020-11-15,"42,40"
167446,3522406,2020-11-16,"49,55"
167638,3522406,2020-11-17,"52,51"
169270,3522406,2020-11-18,"55,25"
170662,3522406,2020-11-19,"50,68"
170998,3522406,2020-11-20,"50,00"
171334,3522406,2020-11-21,"54,05"
171430,3522406,2020-11-22,"58,37"
169414,3522406,2020-11-23,"59,05"
169654,3522406,2020-11-24,"61,06"
169990,3522406,2020-11-25,"65,33"
170326,3522406,2020-11-26,"63,04"
170566,3522406,2020-11-27,"64,81"
170470,3522406,2020-11-28,"66,95"
171478,3522406,2020-11-29,"59,92"
162310,3522406,2020-11-30,"60,78"
162598,3522406,2020-12-01,"60,34"
162934,3522406,2020-12-02,"61,64"
163078,3522406,2020-12-03,"61,11"
163270,3522406,2020-12-04,"59,57"
163462,3522406,2020-12-05,"62,73"
162166,3522406,2020-12-06,"61,19"
161014,3522406,2020-12-07,"65,92"
161254,3522406,2020-12-08,"61,88"
