,cod_ibge,data,ocupacao_leitos
36,3556453,2020-10-08,"41,91"
9027,3556453,2020-10-09,"41,21"
10248,3556453,2020-10-10,"41,42"
9619,3556453,2020-10-11,"40,49"
9138,3556453,2020-10-12,"40,49"
10470,3556453,2020-10-13,"42,43"
7880,3556453,2020-10-14,"41,39"
9656,3556453,2020-10-15,"40,20"
8546,3556453,2020-10-16,"38,83"
10581,3556453,2020-10-17,"41,27"
9064,3556453,2020-10-18,"41,36"
9323,3556453,2020-10-19,"40,48"
2774,3556453,2020-10-20,"39,88"
2478,3556453,2020-10-21,"39,74"
2219,3556453,2020-10-22,"39,66"
2367,3556453,2020-10-23,"39,17"
3662,3556453,2020-10-24,"39,45"
3773,3556453,2020-10-25,"40,59"
3070,3556453,2020-10-26,"40,12"
1923,3556453,2020-10-27,"41,33"
628,3556453,2020-10-28,"41,03"
295,3556453,2020-10-29,"41,42"
73,3556453,2020-10-30,"41,46"
1738,3556453,2020-10-31,"42,41"
1479,3556453,2020-11-01,"42,12"
1257,3556453,2020-11-02,"43,18"
3847,3556453,2020-11-03,"43,32"
6511,3556453,2020-11-04,"43,94"
6252,3556453,2020-11-05,"44,54"
5993,3556453,2020-11-06,"44,11"
7177,3556453,2020-11-07,"45,62"
7362,3556453,2020-11-08,"42,53"
7140,3556453,2020-11-09,"45,41"
6881,3556453,2020-11-10,"46,44"
4661,3556453,2020-11-11,"46,09"
4402,3556453,2020-11-12,"46,83"
4180,3556453,2020-11-13,"47,43"
3921,3556453,2020-11-14,"49,29"
5549,3556453,2020-11-15,"50,13"
5364,3556453,2020-11-16,"51,42"
5068,3556453,2020-11-17,"52,97"
7695,3556453,2020-11-18,"55,06"
4994,3556453,2020-11-19,"56,55"
5142,3556453,2020-11-20,"56,79"
5327,3556453,2020-11-21,"56,67"
5512,3556453,2020-11-22,"57,25"
5253,3556453,2020-11-23,"57,05"
3958,3556453,2020-11-24,"57,79"
4143,3556453,2020-11-25,"58,50"
4735,3556453,2020-11-26,"58,85"
4439,3556453,2020-11-27,"59,60"
4624,3556453,2020-11-28,"60,50"
6844,3556453,2020-11-29,"59,52"
7029,3556453,2020-11-30,"62,51"
7214,3556453,2020-12-01,"61,12"
7325,3556453,2020-12-02,"62,45"
6770,3556453,2020-12-03,"62,75"
5882,3556453,2020-12-04,"61,75"
5956,3556453,2020-12-05,"65,20"
6178,3556453,2020-12-06,"65,05"
6400,3556453,2020-12-07,"64,76"
6474,3556453,2020-12-08,"65,63"
5734,3556453,2020-12-09,"64,41"
1109,3556453,2020-12-10,"63,63"
1294,3556453,2020-12-11,"65,21"
1442,3556453,2020-12-12,"66,97"
1627,3556453,2020-12-13,"67,93"
1775,3556453,2020-12-14,"66,59"
443,3556453,2020-12-15,"66,92"
221,3556453,2020-12-16,"68,05"
887,3556453,2020-12-17,"68,18"
591,3556453,2020-12-18,"67,54"
924,3556453,2020-12-19,"66,17"
2996,3556453,2020-12-20,"65,11"
3255,3556453,2020-12-21,"66,86"
3366,3556453,2020-12-22,"67,14"
3625,3556453,2020-12-23,"66,38"
2885,3556453,2020-12-24,"66,14"
2034,3556453,2020-12-25,"64,68"
2182,3556453,2020-12-26,"63,64"
2441,3556453,2020-12-27,"64,66"
2552,3556453,2020-12-28,"64,79"
3810,3556453,2020-12-29,"66,26"
9878,3556453,2020-12-30,"65,04"
8287,3556453,2020-12-31,"65,23"
8694,3556453,2021-01-01,"64,28"
8990,3556453,2021-01-02,"64,51"
8509,3556453,2021-01-03,"65,40"
8213,3556453,2021-01-04,"66,52"
9434,3556453,2021-01-05,"65,01"
9360,3556453,2021-01-06,"66,54"
8583,3556453,2021-01-07,"66,38"
9471,3556453,2021-01-08,"68,21"
8731,3556453,2021-01-09,"66,98"
10137,3556453,2021-01-10,"65,98"
10100,3556453,2021-01-11,"68,36"
9212,3556453,2021-01-12,"71,58"
9915,3556453,2021-01-13,"70,46"
8102,3556453,2021-01-14,"71,52"
9397,3556453,2021-01-15,"70,95"
8435,3556453,2021-01-16,"71,22"
8916,3556453,2021-01-17,"72,48"
8620,3556453,2021-01-18,"71,18"
9508,3556453,2021-01-19,"71,38"
7732,3556453,2021-01-20,"71,97"
10433,3556453,2021-01-21,"72,20"
2626,3556453,2021-01-22,"71,64"
2145,3556453,2021-01-23,"70,78"
3588,3556453,2021-01-24,"70,42"
2959,3556453,2021-01-25,"68,61"
406,3556453,2021-01-26,"69,11"
1701,3556453,2021-01-27,"67,00"
1220,3556453,2021-01-28,"68,23"
6622,3556453,2021-01-29,"67,87"
6141,3556453,2021-01-30,"67,53"
7510,3556453,2021-01-31,"66,44"
6992,3556453,2021-02-01,"66,40"
4513,3556453,2021-02-02,"66,03"
4032,3556453,2021-02-03,"66,46"
5475,3556453,2021-02-04,"65,41"
5031,3556453,2021-02-05,"66,25"
5290,3556453,2021-02-06,"65,74"
4069,3556453,2021-02-07,"65,76"
6696,3556453,2021-02-08,"64,86"
7584,3556453,2021-02-09,"65,79"
6289,3556453,2021-02-10,"65,21"
1146,3556453,2021-02-11,"65,48"
961,3556453,2021-02-12,"63,92"
813,3556453,2021-02-13,"65,18"
3477,3556453,2021-02-14,"65,35"
2330,3556453,2021-02-15,"63,37"
10174,3556453,2021-02-16,"68,08"
8028,3556453,2021-02-17,"67,91"
8842,3556453,2021-02-18,"68,71"
10285,3556453,2021-02-19,"69,61"
998,3556453,2021-02-20,"68,19"
10507,3556453,2021-02-21,"68,39"
7806,3556453,2021-02-22,"70,26"
9249,3556453,2021-02-23,"72,04"
10211,3556453,2021-02-24,"73,29"
2293,3556453,2021-02-25,"74,11"
3440,3556453,2021-02-26,"75,15"
776,3556453,2021-02-27,"76,85"
332,3556453,2021-02-28,"78,19"
1516,3556453,2021-03-01,"79,00"
3884,3556453,2021-03-02,"80,17"
6104,3556453,2021-03-03,"81,49"
7251,3556453,2021-03-04,"82,02"
4550,3556453,2021-03-05,"82,30"
4809,3556453,2021-03-06,"82,88"
