,cod_ibge,data,ocupacao_leitos
124351,3515186,2020-10-08,"42,06"
126331,3515186,2020-10-09,"40,94"
124851,3515186,2020-10-10,"37,30"
125271,3515186,2020-10-11,"34,13"
124931,3515186,2020-10-12,"36,15"
126391,3515186,2020-10-13,"37,69"
125991,3515186,2020-10-14,"34,92"
123631,3515186,2020-10-15,"36,51"
124451,3515186,2020-10-16,"40,48"
124091,3515186,2020-10-17,"36,22"
128691,3515186,2020-10-18,"35,43"
127891,3515186,2020-10-19,"37,01"
127451,3515186,2020-10-20,"35,16"
128371,3515186,2020-10-21,"33,59"
127851,3515186,2020-10-22,"34,11"
126871,3515186,2020-10-23,"28,68"
128471,3515186,2020-10-24,"29,84"
127111,3515186,2020-10-25,"36,36"
127671,3515186,2020-10-26,"31,40"
128671,3515186,2020-10-27,"29,75"
127291,3515186,2020-10-28,"29,75"
128591,3515186,2020-10-29,"30,58"
124231,3515186,2020-10-30,"28,33"
123591,3515186,2020-10-31,"29,17"
126531,3515186,2020-11-01,"37,27"
124831,3515186,2020-11-02,"34,86"
125491,3515186,2020-11-03,"34,55"
126551,3515186,2020-11-04,"30,91"
124431,3515186,2020-11-05,"30,00"
124011,3515186,2020-11-06,"30,00"
124511,3515186,2020-11-07,"26,13"
123291,3515186,2020-11-08,"30,28"
123491,3515186,2020-11-09,"29,66"
125751,3515186,2020-11-10,"32,73"
126371,3515186,2020-11-11,"27,27"
125011,3515186,2020-11-12,"22,73"
124891,3515186,2020-11-13,"22,32"
125291,3515186,2020-11-14,"24,78"
125311,3515186,2020-11-15,"20,54"
125471,3515186,2020-11-16,"23,01"
124751,3515186,2020-11-17,"24,78"
124951,3515186,2020-11-18,"26,55"
125631,3515186,2020-11-19,"25,66"
126291,3515186,2020-11-20,"25,66"
126471,3515186,2020-11-21,"24,56"
125671,3515186,2020-11-22,"22,12"
125911,3515186,2020-11-23,"20,72"
125611,3515186,2020-11-24,"27,43"
123731,3515186,2020-11-25,"27,43"
123711,3515186,2020-11-26,"26,05"
123791,3515186,2020-11-27,"23,53"
124471,3515186,2020-11-28,"30,09"
124591,3515186,2020-11-29,"25,47"
123931,3515186,2020-11-30,"27,43"
124111,3515186,2020-12-01,"31,86"
128311,3515186,2020-12-02,"34,26"
127991,3515186,2020-12-03,"27,78"
127251,3515186,2020-12-04,"24,04"
127231,3515186,2020-12-05,"23,15"
127591,3515186,2020-12-06,"23,36"
127551,3515186,2020-12-07,"25,00"
127431,3515186,2020-12-08,"25,00"
126831,3515186,2020-12-09,"27,78"
128871,3515186,2020-12-10,"36,11"
128431,3515186,2020-12-11,"33,33"
128151,3515186,2020-12-12,"32,41"
126991,3515186,2020-12-13,"33,96"
127691,3515186,2020-12-14,"40,74"
127531,3515186,2020-12-15,"35,19"
126651,3515186,2020-12-16,"36,11"
127071,3515186,2020-12-17,"37,04"
128751,3515186,2020-12-18,"36,11"
128511,3515186,2020-12-19,"36,70"
128231,3515186,2020-12-20,"38,53"
128031,3515186,2020-12-21,"38,10"
128811,3515186,2020-12-22,"41,28"
127011,3515186,2020-12-23,"33,33"
126911,3515186,2020-12-24,"38,74"
127791,3515186,2020-12-25,"45,87"
127511,3515186,2020-12-26,"47,71"
127331,3515186,2020-12-27,"50,00"
127771,3515186,2020-12-28,"47,71"
127091,3515186,2020-12-29,"46,79"
128931,3515186,2020-12-30,"47,71"
