,cod_ibge,data,ocupacao_leitos
49128,3504701,2020-10-08,"67,53"
52596,3504701,2020-10-09,"68,26"
53344,3504701,2020-10-10,"68,28"
40832,3504701,2020-10-11,"63,04"
40696,3504701,2020-10-12,"64,19"
44504,3504701,2020-10-13,"61,90"
42532,3504701,2020-10-14,"59,03"
38860,3504701,2020-10-15,"60,09"
39132,3504701,2020-10-16,"56,19"
52256,3504701,2020-10-17,"57,14"
52052,3504701,2020-10-18,"52,14"
53480,3504701,2020-10-19,"49,78"
54976,3504701,2020-10-20,"54,87"
46476,3504701,2020-10-21,"53,30"
47360,3504701,2020-10-22,"53,10"
45864,3504701,2020-10-23,"53,10"
50012,3504701,2020-10-24,"58,33"
48176,3504701,2020-10-25,"52,54"
48312,3504701,2020-10-26,"50,00"
45796,3504701,2020-10-27,"53,54"
47428,3504701,2020-10-28,"50,22"
54296,3504701,2020-10-29,"49,11"
51644,3504701,2020-10-30,"50,44"
52732,3504701,2020-10-31,"52,65"
38180,3504701,2020-11-01,"47,48"
42328,3504701,2020-11-02,"41,74"
40628,3504701,2020-11-03,"42,42"
41376,3504701,2020-11-04,"45,13"
46068,3504701,2020-11-05,"46,88"
41308,3504701,2020-11-06,"50,23"
37840,3504701,2020-11-07,"49,10"
53208,3504701,2020-11-08,"46,22"
47088,3504701,2020-11-09,"47,11"
48380,3504701,2020-11-10,"47,30"
49672,3504701,2020-11-11,"47,95"
47020,3504701,2020-11-12,"47,03"
51372,3504701,2020-11-13,"42,47"
37636,3504701,2020-11-14,"45,37"
43008,3504701,2020-11-15,"42,47"
40492,3504701,2020-11-16,"42,92"
38316,3504701,2020-11-17,"42,79"
50148,3504701,2020-11-18,"43,18"
39608,3504701,2020-11-19,"44,13"
39540,3504701,2020-11-20,"49,07"
44232,3504701,2020-11-21,"47,20"
37092,3504701,2020-11-22,"49,51"
38724,3504701,2020-11-23,"50,00"
52120,3504701,2020-11-24,"54,15"
55180,3504701,2020-11-25,"56,19"
54772,3504701,2020-11-26,"56,46"
47564,3504701,2020-11-27,"51,18"
50080,3504701,2020-11-28,"49,29"
48992,3504701,2020-11-29,"47,85"
45116,3504701,2020-11-30,"44,60"
53820,3504701,2020-12-01,"48,13"
53140,3504701,2020-12-02,"53,52"
43076,3504701,2020-12-03,"53,08"
43756,3504701,2020-12-04,"52,66"
52868,3504701,2020-12-05,"51,21"
54432,3504701,2020-12-06,"51,42"
42668,3504701,2020-12-07,"52,11"
41988,3504701,2020-12-08,"56,40"
40560,3504701,2020-12-09,"57,48"
44572,3504701,2020-12-10,"61,72"
43212,3504701,2020-12-11,"62,38"
37568,3504701,2020-12-12,"59,33"
47700,3504701,2020-12-13,"54,93"
44912,3504701,2020-12-14,"58,29"
54160,3504701,2020-12-15,"56,02"
54228,3504701,2020-12-16,"59,42"
46952,3504701,2020-12-17,"61,84"
45388,3504701,2020-12-18,"61,84"
49876,3504701,2020-12-19,"59,42"
48720,3504701,2020-12-20,"58,77"
48448,3504701,2020-12-21,"60,29"
50352,3504701,2020-12-22,"58,53"
49536,3504701,2020-12-23,"58,74"
45660,3504701,2020-12-24,"63,90"
46408,3504701,2020-12-25,"63,90"
46884,3504701,2020-12-26,"60,29"
54636,3504701,2020-12-27,"58,05"
53752,3504701,2020-12-28,"58,82"
55248,3504701,2020-12-29,"60,77"
51712,3504701,2020-12-30,"63,11"
50828,3504701,2020-12-31,"58,94"
52936,3504701,2021-01-01,"60,87"
44844,3504701,2021-01-02,"63,59"
38452,3504701,2021-01-03,"62,75"
38248,3504701,2021-01-04,"62,62"
37364,3504701,2021-01-05,"70,33"
43348,3504701,2021-01-06,"71,01"
44708,3504701,2021-01-07,"70,94"
43960,3504701,2021-01-08,"67,76"
40424,3504701,2021-01-09,"70,56"
40764,3504701,2021-01-10,"70,83"
41172,3504701,2021-01-11,"76,17"
40288,3504701,2021-01-12,"71,89"
44980,3504701,2021-01-13,"77,73"
54568,3504701,2021-01-14,"79,17"
48108,3504701,2021-01-15,"79,63"
51508,3504701,2021-01-16,"75,78"
41784,3504701,2021-01-17,"84,75"
44436,3504701,2021-01-18,"85,84"
39064,3504701,2021-01-19,"84,82"
52460,3504701,2021-01-20,"86,78"
53548,3504701,2021-01-21,"89,91"
54840,3504701,2021-01-22,"83,06"
45252,3504701,2021-01-23,"83,20"
47904,3504701,2021-01-24,"88,24"
49332,3504701,2021-01-25,"86,42"
55316,3504701,2021-01-26,"85,95"
37500,3504701,2021-01-27,"87,95"
44164,3504701,2021-01-28,"89,43"
41716,3504701,2021-01-29,"88,58"
41240,3504701,2021-01-30,"90,59"
51780,3504701,2021-01-31,"91,30"
48244,3504701,2021-02-01,"89,02"
50624,3504701,2021-02-02,"87,40"
36684,3504701,2021-02-03,"90,15"
44028,3504701,2021-02-04,"91,54"
46272,3504701,2021-02-05,"90,53"
42600,3504701,2021-02-06,"89,93"
54364,3504701,2021-02-07,"93,33"
49740,3504701,2021-02-08,"92,41"
40220,3504701,2021-02-09,"93,41"
41580,3504701,2021-02-10,"94,91"
38384,3504701,2021-02-11,"95,36"
53616,3504701,2021-02-12,"93,55"
50488,3504701,2021-02-13,"93,26"
46136,3504701,2021-02-14,"90,94"
53956,3504701,2021-02-15,"96,92"
53276,3504701,2021-02-16,"94,68"
37908,3504701,2021-02-17,"91,32"
43688,3504701,2021-02-18,"91,70"
38044,3504701,2021-02-19,"89,51"
51984,3504701,2021-02-20,"90,98"
39676,3504701,2021-02-21,"90,31"
43280,3504701,2021-02-22,"91,60"
52392,3504701,2021-02-23,"93,05"
55792,3504701,2021-02-24,"94,98"
46204,3504701,2021-02-25,"95,51"
