,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,15258,6801,0,22059,24769,89.05890427550567,43.456466634388086,19.369998006322806
1,ADOLFO,3500204,3554,1836,716,0,2552,2625,97.21904761904761,51.66010129431626,20.14631401238042
2,AGUAÍ,3500303,36648,10639,4058,0,14697,16471,89.22955497541133,29.030233573455575,11.072909845012006
3,ÁGUAS DA PRATA,3500402,8221,3294,1409,0,4703,5310,88.56873822975518,40.06811823379151,17.1390341807566
4,ÁGUAS DE LINDÓIA,3500501,18808,6819,2923,0,9742,12517,77.83015099464728,36.25584857507443,15.541259038706933
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,2013,876,0,2889,3863,74.78643541289154,32.95138320510722,14.339499099688984
6,ÁGUAS DE SÃO PEDRO,3500600,3521,2038,930,0,2968,3009,98.63742107012297,57.881283726214136,26.41295086623118
7,AGUDOS,3500709,37401,12103,5782,0,17885,21042,84.99667332002662,32.360097323600975,15.459479693056336
8,ALAMBARI,3500758,6129,1936,759,0,2695,2965,90.89376053962901,31.58753467123511,12.383749388154675
9,ALFREDO MARCONDES,3500808,4184,2092,960,0,3052,2952,103.38753387533875,50.0,22.94455066921606
10,ALTAIR,3500907,4186,1204,536,0,1740,1995,87.21804511278195,28.762541806020064,12.804586717630196
11,ALTINÓPOLIS,3501004,16203,5792,2529,0,8321,9535,87.26796014682748,35.746466703696846,15.608220699870396
12,ALTO ALEGRE,3501103,4088,1729,837,0,2566,2765,92.80289330922243,42.29452054794521,20.474559686888455
13,ALUMÍNIO,3501152,18767,4301,1763,0,6064,7642,79.35095524731746,22.91788778174455,9.394149304630469
14,ÁLVARES FLORENCE,3501202,3647,1533,768,0,2301,3098,74.27372498386056,42.034548944337814,21.058404167809158
15,ÁLVARES MACHADO,3501301,24998,8759,3417,0,12176,13106,92.90401342896384,35.03880310424834,13.669093527482199
16,ÁLVARO DE CARVALHO,3501400,5274,1296,520,0,1816,2249,80.74699866607381,24.573378839590443,9.859689040576413
17,ALVINLÂNDIA,3501509,3237,909,451,0,1360,1730,78.61271676300578,28.081556997219646,13.932653691689836
18,AMERICANA,3501608,242018,74353,32155,0,106508,131462,81.01808887739422,30.722095050781345,13.286201852754754
19,AMÉRICO BRASILIENSE,3501707,41032,9999,4260,0,14259,18014,79.15510158765404,24.368785338272566,10.382140768180932
20,AMÉRICO DE CAMPOS,3501806,5981,2298,1019,0,3317,3722,89.11875335840945,38.42166861728808,17.03728473499415
21,AMPARO,3501905,72677,24814,11061,0,35875,41796,85.83357259067853,34.142851245923744,15.21939540707514
22,ANALÂNDIA,3502002,5056,1663,648,0,2311,2524,91.56101426307448,32.89161392405063,12.81645569620253
23,ANDRADINA,3502101,57202,19524,9813,0,29337,34167,85.86355255070683,34.13167371770218,17.15499458060907
24,ANGATUBA,3502200,25479,7384,3094,0,10478,12777,82.00673084448619,28.98072922799168,12.143333725813415
25,ANHEMBI,3502309,6819,2140,804,0,2944,3440,85.5813953488372,31.382900718580437,11.790585129784425
26,ANHUMAS,3502408,4144,1416,614,0,2030,2237,90.74653553866786,34.16988416988417,14.816602316602317
27,APARECIDA,3502507,36185,12215,4750,0,16965,18617,91.12638985873127,33.75708166367279,13.126986320298467
28,APARECIDA D'OESTE,3502606,4158,2185,872,0,3057,2955,103.45177664974618,52.549302549302546,20.971620971620972
29,APIAÍ,3502705,24226,8022,3032,0,11054,12550,88.0796812749004,33.1131841822835,12.515479237183191
30,ARAÇARIGUAMA,3502754,22860,4118,1683,0,5801,8786,66.02549510585021,18.013998250218723,7.362204724409449
31,ARAÇATUBA,3502804,198129,71158,31808,0,102966,117959,87.28965148907672,35.91498468169728,16.054186918623724
32,ARAÇOIABA DA SERRA,3502903,34776,7973,3538,0,11511,17067,67.44594832132185,22.92673107890499,10.173682999769957
33,ARAMINA,3503000,5655,1598,771,0,2369,2959,80.06083136194661,28.25817860300619,13.63395225464191
34,ARANDU,3503109,6365,2324,852,0,3176,3358,94.58010720667063,36.512175962293796,13.385703063629222
35,ARAPEÍ,3503158,2460,839,400,0,1239,1365,90.76923076923077,34.10569105691057,16.260162601626014
36,ARARAQUARA,3503208,238339,78954,38222,0,117176,136116,86.0853977489788,33.12676481817915,16.036821502146104
37,ARARAS,3503307,135506,41358,19097,0,60455,70019,86.34085034062183,30.521157734712855,14.093102888432984
38,ARCO-ÍRIS,3503356,1773,974,548,0,1522,1578,96.4512040557668,54.93513818386915,30.90806542583192
39,AREALVA,3503406,8613,3094,1536,0,4630,5467,84.68995792939454,35.92244281899454,17.833507488679903
40,AREIAS,3503505,3896,994,486,0,1480,2042,72.47796278158668,25.51334702258727,12.474332648870638
41,AREIÓPOLIS,3503604,11158,2978,999,0,3977,4488,88.61408199643493,26.689370854991935,8.953217422477145
42,ARIRANHA,3503703,9761,2832,1301,0,4133,5247,78.76882027825424,29.013420756070076,13.328552402417785
43,ARTUR NOGUEIRA,3503802,55340,13907,5791,0,19698,23486,83.87124244230606,25.1301048066498,10.464401879291652
44,ARUJÁ,3503901,91157,23192,7894,0,31086,39800,78.10552763819095,25.441820156433405,8.659784766940554
45,ASPÁSIA,3503950,1818,805,343,0,1148,1256,91.40127388535032,44.27942794279428,18.866886688668867
46,ASSIS,3504008,105087,40537,15882,0,56419,61745,91.37420034010852,38.57470476842997,15.113191926689314
47,ATIBAIA,3504107,144088,42403,19866,0,62269,80498,77.35471688737609,29.428543667758593,13.787407695297318
48,AURIFLAMA,3504206,15253,5235,2338,0,7573,8871,85.36805320707924,34.32111715728053,15.328132170720515
49,AVAÍ,3504305,5436,1874,1140,0,3014,3546,84.9971799210378,34.473877851361294,20.97130242825607
50,AVANHANDAVA,3504404,13859,3556,1198,0,4754,5278,90.07199696854869,25.6584169131972,8.644202323399956
51,AVARÉ,3504503,91232,29718,13169,0,42887,50209,85.41695711924156,32.5740968081375,14.434628200631359
52,BADY BASSITT,3504602,17761,6103,2341,0,8444,10216,82.65465935787,34.36180395248015,13.180564157423568
53,BALBINOS,3504701,5934,875,314,0,1189,1969,60.38598273235145,14.745534209639366,5.291540276373441
