,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,16307,6821,0,23128,24769,93.37478299487262,46.44413431688075,19.426960211899406
1,ADOLFO,3500204,3554,1922,716,0,2638,2625,100.49523809523811,54.079909960607765,20.14631401238042
2,AGUAÍ,3500303,36648,11293,4075,0,15368,16471,93.30338170117176,30.814778432656624,11.119297096703777
3,ÁGUAS DA PRATA,3500402,8221,3510,1465,0,4975,5310,93.69114877589453,42.695535822892595,17.820216518671693
4,ÁGUAS DE LINDÓIA,3500501,18808,7661,2934,0,10595,12517,84.64488295917552,40.73266695023394,15.599744789451297
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,2277,876,0,3153,3863,81.62050220036241,37.272876084465544,14.339499099688984
6,ÁGUAS DE SÃO PEDRO,3500600,3521,2131,979,0,3110,3009,103.35659687603855,60.52257881283726,27.804600965634762
7,AGUDOS,3500709,37401,13850,5816,0,19666,21042,93.46069765231442,37.03109542525601,15.550386353306061
8,ALAMBARI,3500758,6129,2003,759,0,2762,2965,93.15345699831366,32.68069831946484,12.383749388154675
9,ALFREDO MARCONDES,3500808,4184,2173,961,0,3134,2952,106.16531165311653,51.93594646271511,22.968451242829826
10,ALTAIR,3500907,4186,1311,536,0,1847,1995,92.58145363408521,31.318681318681318,12.804586717630196
11,ALTINÓPOLIS,3501004,16203,6321,2529,0,8850,9535,92.81594126900892,39.01129420477689,15.608220699870396
12,ALTO ALEGRE,3501103,4088,1782,850,0,2632,2765,95.18987341772151,43.590998043052835,20.792563600782778
13,ALUMÍNIO,3501152,18767,4749,1774,0,6523,7642,85.35723632556922,25.305056748547983,9.452762828368945
14,ÁLVARES FLORENCE,3501202,3647,1698,773,0,2471,3098,79.76113621691414,46.558815464765566,21.195503153276665
15,ÁLVARES MACHADO,3501301,24998,9372,3424,0,12796,13106,97.63467114298795,37.49099927994239,13.697095767661413
16,ÁLVARO DE CARVALHO,3501400,5274,1450,520,0,1970,2249,87.59448643841708,27.49336367083807,9.859689040576413
17,ALVINLÂNDIA,3501509,3237,1084,451,0,1535,1730,88.72832369942196,33.48779734321903,13.932653691689836
18,AMERICANA,3501608,242018,85019,32281,0,117300,131462,89.22730522888743,35.12920526572404,13.338264096058971
19,AMÉRICO BRASILIENSE,3501707,41032,10782,4278,0,15060,18014,83.60164316642611,26.277052056931176,10.426008968609866
20,AMÉRICO DE CAMPOS,3501806,5981,2453,1019,0,3472,3722,93.28318108543795,41.01320849356295,17.03728473499415
21,AMPARO,3501905,72677,29857,11078,0,40935,41796,97.93999425782371,41.08177277543102,15.242786576220812
22,ANALÂNDIA,3502002,5056,1669,659,0,2328,2524,92.23454833597464,33.010284810126585,13.034018987341772
23,ANDRADINA,3502101,57202,22232,9820,0,32052,34167,93.80981648959522,38.86577392398867,17.16723191496801
24,ANGATUBA,3502200,25479,7852,3095,0,10947,12777,85.67738905846443,30.81753601004749,12.147258526629773
25,ANHEMBI,3502309,6819,2237,816,0,3053,3440,88.75,32.80539668573105,11.966564012318521
26,ANHUMAS,3502408,4144,1650,631,0,2281,2237,101.96691998211891,39.81660231660232,15.226833976833976
27,APARECIDA,3502507,36185,12753,4769,0,17522,18617,94.11827899231885,35.24388558795081,13.179494265579661
28,APARECIDA D'OESTE,3502606,4158,2291,872,0,3163,2955,107.03891708967852,55.098605098605105,20.971620971620972
29,APIAÍ,3502705,24226,8632,3032,0,11664,12550,92.9402390438247,35.631140097416,12.515479237183191
30,ARAÇARIGUAMA,3502754,22860,4571,1685,0,6256,8786,71.20418848167539,19.99562554680665,7.370953630796151
31,ARAÇATUBA,3502804,198129,77359,31871,0,109230,117959,92.59997117642571,39.04476376502178,16.08598438391149
32,ARAÇOIABA DA SERRA,3502903,34776,8749,3569,0,12318,17067,72.1743715943048,25.158155049459396,10.26282493673798
33,ARAMINA,3503000,5655,1915,778,0,2693,2959,91.01047651233525,33.863837312113176,13.757736516357205
34,ARANDU,3503109,6365,2433,853,0,3286,3358,97.85586658725431,38.22466614296937,13.401413982717989
35,ARAPEÍ,3503158,2460,946,400,0,1346,1365,98.60805860805861,38.455284552845534,16.260162601626014
36,ARARAQUARA,3503208,238339,87456,38324,0,125780,136116,92.40647682858739,36.693952731193804,16.07961768741163
37,ARARAS,3503307,135506,45703,19117,0,64820,70019,92.57487253459774,33.72765781589007,14.10786238247753
38,ARCO-ÍRIS,3503356,1773,1003,548,0,1551,1578,98.28897338403041,56.5707839819515,30.90806542583192
39,AREALVA,3503406,8613,3507,1548,0,5055,5467,92.463874154015,40.71752002786486,17.972831765935215
40,AREIAS,3503505,3896,1138,524,0,1662,2042,81.39079333986288,29.209445585215605,13.449691991786446
41,AREIÓPOLIS,3503604,11158,3152,999,0,4151,4488,92.49108734402853,28.24879010575372,8.953217422477145
42,ARIRANHA,3503703,9761,3427,1304,0,4731,5247,90.16580903373355,35.10910767339412,13.359286958303452
43,ARTUR NOGUEIRA,3503802,55340,15981,5817,0,21798,23486,92.81273950438559,28.877846042645466,10.511384170581858
44,ARUJÁ,3503901,91157,24965,7964,0,32929,39800,82.73618090452261,27.386816152352534,8.736575358996019
45,ASPÁSIA,3503950,1818,893,344,0,1237,1256,98.48726114649682,49.119911991199125,18.921892189218923
46,ASSIS,3504008,105087,43161,16009,0,59170,61745,95.82962183172727,41.071683462274116,15.234044172923387
47,ATIBAIA,3504107,144088,46377,19909,0,66286,80498,82.344902978956,32.18658042307479,13.817250569096661
48,AURIFLAMA,3504206,15253,5609,2342,0,7951,8871,89.62912862135046,36.77309381760965,15.354356520028848
49,AVAÍ,3504305,5436,2228,1142,0,3370,3546,95.03666102650874,40.9860191317145,21.008094186902134
50,AVANHANDAVA,3504404,13859,4015,1207,0,5222,5278,98.93899204244032,28.970344180676815,8.709142073742694
51,AVARÉ,3504503,91232,32570,13222,0,45792,50209,91.20277241132068,35.700192914766745,14.49272185198176
52,BADY BASSITT,3504602,17761,7052,2354,0,9406,10216,92.07126076742365,39.70497156691628,13.25375823433365
53,BALBINOS,3504701,5934,880,316,0,1196,1969,60.74149314372777,14.829794405123021,5.325244354566903
54,BÁLSAMO,3504800,9139,3832,1532,0,5364,5167,103.81265724791947,41.93018929861035,16.76332202647992
55,BANANAL,3504909,10993,3631,1784,0,5415,6449,83.96650643510621,33.03011007004457,16.22850905121441
56,BARÃO DE ANTONINA,3505005,3498,1622,605,0,2227,2209,100.81484834766863,46.36935391652373,17.29559748427673
57,BARBOSA,3505104,7468,2356,900,0,3256,3635,89.57359009628611,31.547937868237813,12.05141938939475
58,BARIRI,3505203,35558,13169,5199,0,18368,18536,99.09365558912387,37.035266325440126,14.621182293717307
59,BARRA BONITA,3505302,36126,14934,5799,0,20733,20653,100.38735292693555,41.33864806510547,16.052150805514035
