,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,11459,6740,0,18199,20599,88.34894897810574,32.636495685112926,19.196263279314174
1,ADOLFO,3500204,3554,1328,676,0,2004,2137,93.77632194665418,37.366347777152505,19.020821609454135
2,AGUAÍ,3500303,36648,8089,3931,0,12020,13344,90.07793764988008,22.07214581969002,10.72636978825584
3,ÁGUAS DA PRATA,3500402,8221,2690,1303,0,3993,4592,86.95557491289199,32.72108016056441,15.849653326845884
4,ÁGUAS DE LINDÓIA,3500501,18808,5247,2793,0,8040,9869,81.4672205897254,27.897703105061677,14.850063802637175
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1461,860,0,2321,3169,73.2407699589776,23.915534457357996,14.077590440333934
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1664,929,0,2593,2613,99.23459624952162,47.259301334848054,26.384549843794375
7,AGUDOS,3500709,37401,9161,5635,0,14796,17658,83.79204892966361,24.493997486698216,15.066442073741342
8,ALAMBARI,3500758,6129,1487,740,0,2227,2375,93.76842105263158,24.26170664056127,12.073747756567139
9,ALFREDO MARCONDES,3500808,4184,1441,940,0,2381,2567,92.75418776782236,34.44072657743786,22.466539196940726
10,ALTAIR,3500907,4186,941,525,0,1466,1550,94.58064516129032,22.479694218824655,12.54180602006689
11,ALTINÓPOLIS,3501004,16203,4590,2503,0,7093,8048,88.13369781312127,28.32808739122385,15.447756588286122
12,ALTO ALEGRE,3501103,4088,1269,753,0,2022,2374,85.1727042965459,31.04207436399217,18.41976516634051
13,ALUMÍNIO,3501152,18767,3405,1747,0,5152,5906,87.23332204537758,18.14354984813769,9.308893270101775
14,ÁLVARES FLORENCE,3501202,3647,1283,740,0,2023,2668,75.82458770614693,35.17959967096244,20.290649849191116
15,ÁLVARES MACHADO,3501301,24998,6317,3332,0,9649,10987,87.82197142077001,25.27002160172814,13.329066325306025
16,ÁLVARO DE CARVALHO,3501400,5274,879,509,0,1388,1711,81.12215078901227,16.666666666666664,9.651118695487297
17,ALVINLÂNDIA,3501509,3237,772,437,0,1209,1403,86.17248752672843,23.84924312635156,13.500154464009887
18,AMERICANA,3501608,242018,61444,31260,0,92704,108379,85.53686599802545,25.388194266542158,12.916394648331941
19,AMÉRICO BRASILIENSE,3501707,41032,8419,4186,0,12605,14236,88.54313009272268,20.518132189510627,10.201793721973095
20,AMÉRICO DE CAMPOS,3501806,5981,1873,1003,0,2876,3172,90.66834804539722,31.315833472663435,16.76977094131416
21,AMPARO,3501905,72677,19735,10597,0,30332,34635,87.57615129204562,27.154395475872693,14.58095408451092
22,ANALÂNDIA,3502002,5056,1277,617,0,1894,2063,91.80804653417354,25.257120253164555,12.203322784810126
23,ANDRADINA,3502101,57202,16035,9485,0,25520,28534,89.43716268311488,28.03223663508269,16.581588056361664
24,ANGATUBA,3502200,25479,5601,2930,0,8531,10277,83.01060620803736,21.98280937242435,11.499666391930608
25,ANHEMBI,3502309,6819,1590,754,0,2344,2748,85.29839883551674,23.31720193576771,11.05733978589236
26,ANHUMAS,3502408,4144,1093,600,0,1693,1820,93.02197802197803,26.375482625482626,14.478764478764477
27,APARECIDA,3502507,36185,9998,4341,0,14339,15567,92.11151795464765,27.6302335221777,11.996683708719083
28,APARECIDA D'OESTE,3502606,4158,1809,840,0,2649,2541,104.25029515938607,43.506493506493506,20.2020202020202
29,APIAÍ,3502705,24226,5851,2967,0,8818,9881,89.24197955672503,24.1517378023611,12.247172459341202
30,ARAÇARIGUAMA,3502754,22860,3329,1668,0,4997,6509,76.77062528806267,14.562554680664915,7.296587926509186
31,ARAÇATUBA,3502804,198129,58521,30610,0,89131,100500,88.68756218905473,29.536816922308194,15.449530356484917
32,ARAÇOIABA DA SERRA,3502903,34776,6637,3445,0,10082,13829,72.90476534818136,19.08500115021854,9.906257188865885
33,ARAMINA,3503000,5655,1446,742,0,2188,2400,91.16666666666666,25.57029177718833,13.121131741821396
34,ARANDU,3503109,6365,1561,839,0,2400,2746,87.39985433357612,24.524744697564806,13.181461115475255
35,ARAPEÍ,3503158,2460,674,384,0,1058,1125,94.04444444444444,27.398373983739837,15.609756097560975
36,ARARAQUARA,3503208,238339,65895,36580,0,102475,114318,89.64030161479381,27.64759439286059,15.347886833459903
37,ARARAS,3503307,135506,33165,18880,0,52045,57575,90.3951367781155,24.47493099936534,13.932962378049679
38,ARCO-ÍRIS,3503356,1773,749,531,0,1280,1366,93.70424597364568,42.24478285391991,29.949238578680205
39,AREALVA,3503406,8613,2474,1498,0,3972,4540,87.48898678414096,28.724021827470104,17.392313944038083
40,AREIAS,3503505,3896,905,486,0,1391,1688,82.40521327014217,23.22895277207392,12.474332648870638
41,AREIÓPOLIS,3503604,11158,1999,889,0,2888,3515,82.16216216216216,17.915397024556373,7.9673776662484315
42,ARIRANHA,3503703,9761,2318,1264,0,3582,4102,87.32325694783033,23.74756684765905,12.949492879827886
43,ARTUR NOGUEIRA,3503802,55340,10906,5691,0,16597,18675,88.87282463186078,19.70726418503795,10.283700758944706
44,ARUJÁ,3503901,91157,19066,7785,0,26851,30884,86.94145836031602,20.915563258992727,8.540210845025616
45,ASPÁSIA,3503950,1818,668,343,0,1011,1020,99.11764705882354,36.743674367436746,18.866886688668867
46,ASSIS,3504008,105087,29550,15324,0,44874,51524,87.09339337007997,28.119558080447625,14.582203317251421
47,ATIBAIA,3504107,144088,35333,19441,0,54774,66380,82.51581801747514,24.52181999888957,13.492449058908445
48,AURIFLAMA,3504206,15253,3986,2293,0,6279,7423,84.58844133099825,26.132564085753625,15.03310824100177
49,AVAÍ,3504305,5436,1472,1129,0,2601,2962,87.81228899392303,27.078734363502576,20.768947755702722
50,AVANHANDAVA,3504404,13859,2551,1191,0,3742,4004,93.45654345654346,18.406811458258172,8.59369362868894
51,AVARÉ,3504503,91232,23471,12861,0,36332,41538,87.4668977803457,25.726718695194666,14.097027358821466
52,BADY BASSITT,3504602,17761,4756,2297,0,7053,8333,84.63938557542302,26.777771521873767,12.932830358650977
53,BALBINOS,3504701,5934,464,311,0,775,1151,67.33275412684621,7.819346140883048,5.240984159083249
54,BÁLSAMO,3504800,9139,2776,1499,0,4275,4430,96.50112866817156,30.3753145858409,16.402232191705878
