,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,14753,6798,0,21551,24769,87.00795349024992,42.01817094357894,19.361453675486313
1,ADOLFO,3500204,3554,1762,716,0,2478,2625,94.39999999999999,49.577940348902644,20.14631401238042
2,AGUAÍ,3500303,36648,10301,4055,0,14356,16471,87.15924959018881,28.107945863348615,11.064723859419342
3,ÁGUAS DA PRATA,3500402,8221,3133,1402,0,4535,5310,85.40489642184558,38.10971901228561,17.05388638851721
4,ÁGUAS DE LINDÓIA,3500501,18808,6463,2922,0,9385,12517,74.97802987936406,34.36303700552956,15.535942152275627
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1908,875,0,2783,3863,72.0424540512555,31.232607628089703,14.323129808479292
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1965,930,0,2895,3009,96.21136590229312,55.80800908832718,26.41295086623118
7,AGUDOS,3500709,37401,11743,5769,0,17512,21042,83.22402813420777,31.397556215074463,15.424721264137323
8,ALAMBARI,3500758,6129,1821,758,0,2579,2965,86.98145025295109,29.71120900636319,12.367433512807963
9,ALFREDO MARCONDES,3500808,4184,1944,960,0,2904,2952,98.3739837398374,46.46271510516252,22.94455066921606
10,ALTAIR,3500907,4186,1145,534,0,1679,1995,84.16040100250626,27.35308170090779,12.756808408982323
11,ALTINÓPOLIS,3501004,16203,5671,2529,0,8200,9535,85.99895123230205,34.999691415170034,15.608220699870396
12,ALTO ALEGRE,3501103,4088,1608,837,0,2445,2765,88.42676311030742,39.33463796477495,20.474559686888455
13,ALUMÍNIO,3501152,18767,4117,1755,0,5872,7642,76.83852394661083,21.937443384664572,9.351521287366122
14,ÁLVARES FLORENCE,3501202,3647,1430,766,0,2196,3098,70.8844415752098,39.21030984370716,21.003564573622153
15,ÁLVARES MACHADO,3501301,24998,8566,3415,0,11981,13106,91.41614527697239,34.266741339307146,13.661092887430994
16,ÁLVARO DE CARVALHO,3501400,5274,1233,520,0,1753,2249,77.94575366829703,23.378839590443686,9.859689040576413
17,ALVINLÂNDIA,3501509,3237,909,451,0,1360,1730,78.61271676300578,28.081556997219646,13.932653691689836
18,AMERICANA,3501608,242018,72123,32113,0,104236,131462,79.28983280339565,29.80067598277814,13.268847771653347
19,AMÉRICO BRASILIENSE,3501707,41032,9859,4254,0,14113,18014,78.34462085044966,24.02758822382531,10.36751803470462
20,AMÉRICO DE CAMPOS,3501806,5981,2255,1019,0,3274,3722,87.96346050510479,37.70272529677312,17.03728473499415
21,AMPARO,3501905,72677,23829,11045,0,34874,41796,83.43860656522155,32.78753938660099,15.197380189055684
22,ANALÂNDIA,3502002,5056,1562,645,0,2207,2524,87.4405705229794,30.89398734177215,12.757120253164558
23,ANDRADINA,3502101,57202,18696,9800,0,28496,34167,83.40211315011561,32.68417188210203,17.132268102513898
24,ANGATUBA,3502200,25479,6933,3092,0,10025,12777,78.46129764420444,27.210644059813966,12.135484124180698
25,ANHEMBI,3502309,6819,2072,802,0,2874,3440,83.54651162790697,30.385687050887228,11.761255316028743
26,ANHUMAS,3502408,4144,1414,608,0,2022,2237,90.38891372373715,34.12162162162162,14.671814671814673
27,APARECIDA,3502507,36185,11811,4749,0,16560,18617,88.95095880109577,32.64059693243057,13.124222744231034
28,APARECIDA D'OESTE,3502606,4158,2062,871,0,2933,2955,99.25549915397632,49.591149591149595,20.94757094757095
29,APIAÍ,3502705,24226,7555,3025,0,10580,12550,84.30278884462152,31.18550317840337,12.486584661107901
30,ARAÇARIGUAMA,3502754,22860,3841,1682,0,5523,8786,62.86137036193945,16.80227471566054,7.357830271216098
31,ARAÇATUBA,3502804,198129,68739,31784,0,100523,117959,85.21859290092321,34.69406295898127,16.0420735985141
32,ARAÇOIABA DA SERRA,3502903,34776,7607,3536,0,11143,17067,65.28974043475714,21.87428111341155,10.167931907062341
33,ARAMINA,3503000,5655,1567,771,0,2338,2959,79.01318012842177,27.709991158267023,13.63395225464191
34,ARANDU,3503109,6365,2218,852,0,3070,3358,91.42346634901727,34.84681853888453,13.385703063629222
35,ARAPEÍ,3503158,2460,767,400,0,1167,1365,85.49450549450549,31.178861788617883,16.260162601626014
36,ARARAQUARA,3503208,238339,76651,38171,0,114822,136116,84.35599047870933,32.16049408615459,16.01542340951334
37,ARARAS,3503307,135506,40441,19085,0,59526,70019,85.01406761022008,29.844434932770504,14.084247192006258
38,ARCO-ÍRIS,3503356,1773,941,544,0,1485,1578,94.10646387832699,53.07388606880993,30.68245910885505
39,AREALVA,3503406,8613,2938,1535,0,4473,5467,81.81818181818183,34.11122721467549,17.821897132241958
40,AREIAS,3503505,3896,910,486,0,1396,2042,68.3643486777669,23.35728952772074,12.474332648870638
41,AREIÓPOLIS,3503604,11158,2664,994,0,3658,4488,81.50623885918003,23.875246459939056,8.90840652446675
42,ARIRANHA,3503703,9761,2661,1301,0,3962,5247,75.50981513245664,27.261551070587032,13.328552402417785
43,ARTUR NOGUEIRA,3503802,55340,13006,5785,0,18791,23486,80.00936728263646,23.501987712323817,10.453559812070836
44,ARUJÁ,3503901,91157,22571,7891,0,30462,39800,76.53768844221106,24.76057790405564,8.656493741566749
45,ASPÁSIA,3503950,1818,755,343,0,1098,1256,87.42038216560509,41.529152915291526,18.866886688668867
46,ASSIS,3504008,105087,36298,15844,0,52142,61745,84.44732366993279,34.54090420318403,15.077031412068095
47,ATIBAIA,3504107,144088,41409,19858,0,61267,80498,76.1099654649805,28.738687468769086,13.781855532729997
