,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,12426,6778,0,19204,23109,83.10182180102991,35.39061832474154,19.304491469909717
1,ADOLFO,3500204,3554,1497,706,0,2203,2430,90.65843621399176,42.121553179516035,19.864940911648844
2,AGUAÍ,3500303,36648,9425,4042,0,13467,16056,83.87518684603886,25.717638070290327,11.029251255184459
3,ÁGUAS DA PRATA,3500402,8221,2829,1375,0,4204,5110,82.27005870841488,34.41187203503224,16.725459189879576
4,ÁGUAS DE LINDÓIA,3500501,18808,5670,2896,0,8566,11237,76.23031058111596,30.146746065504043,15.397703105061675
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,1573,874,0,2447,3638,67.26223199560198,25.748895072843347,14.306760517269602
6,ÁGUAS DE SÃO PEDRO,3500600,3521,1866,930,0,2796,2879,97.1170545328239,52.99630786708322,26.41295086623118
7,AGUDOS,3500709,37401,10425,5708,0,16133,20332,79.34782608695652,27.87358626774685,15.261624020748107
8,ALAMBARI,3500758,6129,1653,751,0,2404,2860,84.05594405594405,26.97014194811552,12.253222385380976
9,ALFREDO MARCONDES,3500808,4184,1750,957,0,2707,2877,94.09106708376781,41.82600382409178,22.87284894837476
10,ALTAIR,3500907,4186,1051,525,0,1576,1930,81.65803108808291,25.107501194457715,12.54180602006689
11,ALTINÓPOLIS,3501004,16203,4824,2520,0,7344,9130,80.4381161007667,29.772264395482317,15.552675430475837
12,ALTO ALEGRE,3501103,4088,1339,835,0,2174,2655,81.88323917137477,32.75440313111546,20.425636007827787
13,ALUMÍNIO,3501152,18767,3702,1753,0,5455,7242,75.32449599558133,19.72611498907657,9.340864283050035
14,ÁLVARES FLORENCE,3501202,3647,1346,764,0,2110,2918,72.30980123372173,36.90704688785303,20.948724979435152
15,ÁLVARES MACHADO,3501301,24998,7611,3402,0,11013,12751,86.3696964943926,30.446435714857188,13.609088727098168
16,ÁLVARO DE CARVALHO,3501400,5274,968,519,0,1487,2159,68.87447892542843,18.354190367842246,9.840728100113767
17,ALVINLÂNDIA,3501509,3237,840,450,0,1290,1665,77.47747747747748,25.949953660797032,13.901760889712698
18,AMERICANA,3501608,242018,65984,31983,0,97967,125117,78.30031090898919,27.264087795122677,13.215132758720427
19,AMÉRICO BRASILIENSE,3501707,41032,9178,4232,0,13410,17229,77.83388472923559,22.36790797426399,10.31390134529148
20,AMÉRICO DE CAMPOS,3501806,5981,2095,1008,0,3103,3612,85.90808416389811,35.02758735997325,16.85336900183916
21,AMPARO,3501905,72677,22118,10971,0,33089,39771,83.19881320560208,30.433287009645415,15.0955598057157
22,ANALÂNDIA,3502002,5056,1399,644,0,2043,2429,84.10868670234665,27.67009493670886,12.7373417721519
23,ANDRADINA,3502101,57202,16967,9759,0,26726,32822,81.42709158491256,29.661550295444215,17.060592286982974
24,ANGATUBA,3502200,25479,6062,3072,0,9134,12222,74.73408607429226,23.79214254876565,12.056988107853526
25,ANHEMBI,3502309,6819,1873,799,0,2672,3230,82.72445820433435,27.467370582196803,11.717260595395219
26,ANHUMAS,3502408,4144,1159,606,0,1765,2137,82.5924192793636,27.96814671814672,14.623552123552125
27,APARECIDA,3502507,36185,10807,4738,0,15545,17972,86.495659915424,29.865966560729586,13.09382340748929
28,APARECIDA D'OESTE,3502606,4158,2015,864,0,2879,2885,99.79202772963605,48.46079846079846,20.77922077922078
29,APIAÍ,3502705,24226,6634,3022,0,9656,12140,79.53871499176277,27.38380252621151,12.474201271361347
30,ARAÇARIGUAMA,3502754,22860,3561,1679,0,5240,8136,64.40511307767946,15.57742782152231,7.344706911636045
31,ARAÇATUBA,3502804,198129,64160,31513,0,95673,113969,83.94651177074468,32.38294242639896,15.905294025609578
32,ARAÇOIABA DA SERRA,3502903,34776,6889,3500,0,10389,16002,64.92313460817398,19.809638831377963,10.064412238325282
33,ARAMINA,3503000,5655,1523,771,0,2294,2829,81.08872393071756,26.931918656056585,13.63395225464191
34,ARANDU,3503109,6365,1786,840,0,2626,3223,81.47688488985418,28.059701492537314,13.197172034564023
