Município1;Código Município IBGE;População estimada (2020);UF1;Data;Média de Índice De Isolamento
AMERICANA;3501608;242018;SP;sábado, 25/04;50%
AMERICANA;3501608;242018;SP;sexta-feira, 24/04;45%
AMERICANA;3501608;242018;SP;quinta-feira, 23/04;45%
AMERICANA;3501608;242018;SP;quarta-feira, 22/04;45%
AMERICANA;3501608;242018;SP;terça-feira, 21/04;55%
AMERICANA;3501608;242018;SP;segunda-feira, 20/04;48%
AMERICANA;3501608;242018;SP;domingo, 19/04;58%
AMERICANA;3501608;242018;SP;sábado, 18/04;49%
AMERICANA;3501608;242018;SP;sexta-feira, 17/04;45%
AMERICANA;3501608;242018;SP;quinta-feira, 16/04;47%
AMERICANA;3501608;242018;SP;quarta-feira, 15/04;47%
AMERICANA;3501608;242018;SP;terça-feira, 14/04;48%
AMERICANA;3501608;242018;SP;segunda-feira, 13/04;47%
AMERICANA;3501608;242018;SP;domingo, 12/04;58%
AMERICANA;3501608;242018;SP;sábado, 11/04;53%
AMERICANA;3501608;242018;SP;sexta-feira, 10/04;57%
AMERICANA;3501608;242018;SP;quinta-feira, 09/04;46%
AMERICANA;3501608;242018;SP;quarta-feira, 08/04;49%
AMERICANA;3501608;242018;SP;terça-feira, 07/04;50%
AMERICANA;3501608;242018;SP;segunda-feira, 06/04;50%
AMERICANA;3501608;242018;SP;domingo, 05/04;58%
AMERICANA;3501608;242018;SP;sábado, 04/04;58%
AMERICANA;3501608;242018;SP;sexta-feira, 03/04;53%
AMERICANA;3501608;242018;SP;quinta-feira, 02/04;53%
AMERICANA;3501608;242018;SP;quarta-feira, 01/04;54%
AMERICANA;3501608;242018;SP;terça-feira, 31/03;54%
AMERICANA;3501608;242018;SP;segunda-feira, 30/03;54%
AMERICANA;3501608;242018;SP;domingo, 29/03;59%
AMERICANA;3501608;242018;SP;sábado, 28/03;56%
AMERICANA;3501608;242018;SP;sexta-feira, 27/03;52%
AMERICANA;3501608;242018;SP;quinta-feira, 26/03;54%
AMERICANA;3501608;242018;SP;quarta-feira, 25/03;54%
AMERICANA;3501608;242018;SP;terça-feira, 24/03;53%
AMERICANA;3501608;242018;SP;segunda-feira, 23/03;51%
AMERICANA;3501608;242018;SP;domingo, 22/03;56%
AMERICANA;3501608;242018;SP;sábado, 21/03;57%
AMERICANA;3501608;242018;SP;sexta-feira, 20/03;43%
AMERICANA;3501608;242018;SP;quinta-feira, 19/03;42%
AMERICANA;3501608;242018;SP;quarta-feira, 18/03;41%
AMERICANA;3501608;242018;SP;terça-feira, 17/03;39%
AMERICANA;3501608;242018;SP;sexta-feira, 13/03;34%
AMERICANA;3501608;242018;SP;quinta-feira, 12/03;31%
AMERICANA;3501608;242018;SP;quarta-feira, 11/03;34%
AMERICANA;3501608;242018;SP;terça-feira, 10/03;34%
AMERICANA;3501608;242018;SP;segunda-feira, 09/03;34%
AMERICANA;3501608;242018;SP;domingo, 08/03;37%
AMERICANA;3501608;242018;SP;sábado, 07/03;35%
AMERICANA;3501608;242018;SP;sexta-feira, 06/03;32%
AMERICANA;3501608;242018;SP;quinta-feira, 05/03;33%
AMERICANA;3501608;242018;SP;quarta-feira, 04/03;33%
AMERICANA;3501608;242018;SP;terça-feira, 03/03;33%
AMERICANA;3501608;242018;SP;segunda-feira, 02/03;34%
AMERICANA;3501608;242018;SP;domingo, 01/03;37%
AMERICANA;3501608;242018;SP;sábado, 29/02;35%
AMERICANA;3501608;242018;SP;sexta-feira, 28/02;34%
AMERICANA;3501608;242018;SP;quinta-feira, 27/02;34%
AMERICANA;3501608;242018;SP;quarta-feira, 26/02;36%
AMPARO;3501905;72677;SP;segunda-feira, 19/07;39%
AMPARO;3501905;72677;SP;domingo, 18/07;43%
AMPARO;3501905;72677;SP;sábado, 17/07;41%
AMPARO;3501905;72677;SP;sexta-feira, 16/07;36%
AMPARO;3501905;72677;SP;quinta-feira, 15/07;40%
AMPARO;3501905;72677;SP;quarta-feira, 14/07;39%
AMPARO;3501905;72677;SP;terça-feira, 13/07;35%
AMPARO;3501905;72677;SP;segunda-feira, 12/07;39%
AMPARO;3501905;72677;SP;domingo, 11/07;44%
AMPARO;3501905;72677;SP;sábado, 10/07;40%
AMPARO;3501905;72677;SP;sexta-feira, 09/07;38%
AMPARO;3501905;72677;SP;quinta-feira, 08/07;37%
AMPARO;3501905;72677;SP;quarta-feira, 07/07;38%
AMPARO;3501905;72677;SP;terça-feira, 06/07;37%
AMPARO;3501905;72677;SP;segunda-feira, 05/07;38%
AMPARO;3501905;72677;SP;domingo, 04/07;44%
AMPARO;3501905;72677;SP;sábado, 03/07;39%
AMPARO;3501905;72677;SP;sexta-feira, 02/07;37%
AMPARO;3501905;72677;SP;quinta-feira, 01/07;39%
AMPARO;3501905;72677;SP;quarta-feira, 30/06;37%
AMPARO;3501905;72677;SP;terça-feira, 29/06;38%
AMPARO;3501905;72677;SP;segunda-feira, 28/06;39%
AMPARO;3501905;72677;SP;domingo, 27/06;45%
AMPARO;3501905;72677;SP;sábado, 26/06;40%
AMPARO;3501905;72677;SP;sexta-feira, 25/06;37%
AMPARO;3501905;72677;SP;quinta-feira, 24/06;38%
AMPARO;3501905;72677;SP;quarta-feira, 23/06;38%
AMPARO;3501905;72677;SP;terça-feira, 22/06;38%
AMPARO;3501905;72677;SP;segunda-feira, 21/06;38%
AMPARO;3501905;72677;SP;domingo, 20/06;44%
AMPARO;3501905;72677;SP;sábado, 19/06;41%
AMPARO;3501905;72677;SP;sexta-feira, 18/06;37%
AMPARO;3501905;72677;SP;quinta-feira, 17/06;39%
AMPARO;3501905;72677;SP;quarta-feira, 16/06;38%
AMPARO;3501905;72677;SP;terça-feira, 15/06;38%
AMPARO;3501905;72677;SP;segunda-feira, 14/06;39%
AMPARO;3501905;72677;SP;domingo, 13/06;51%
AMPARO;3501905;72677;SP;sábado, 12/06;44%
AMPARO;3501905;72677;SP;sexta-feira, 11/06;42%
AMPARO;3501905;72677;SP;quinta-feira, 10/06;38%
AMPARO;3501905;72677;SP;quarta-feira, 09/06;39%
AMPARO;3501905;72677;SP;terça-feira, 08/06;39%
AMPARO;3501905;72677;SP;segunda-feira, 07/06;38%
AMPARO;3501905;72677;SP;domingo, 06/06;52%
AMPARO;3501905;72677;SP;sábado, 05/06;48%
AMPARO;3501905;72677;SP;sexta-feira, 04/06;47%
AMPARO;3501905;72677;SP;quinta-feira, 03/06;48%
AMPARO;3501905;72677;SP;quarta-feira, 02/06;41%
AMPARO;3501905;72677;SP;terça-feira, 01/06;42%
AMPARO;3501905;72677;SP;segunda-feira, 31/05;40%
AMPARO;3501905;72677;SP;domingo, 30/05;46%
AMPARO;3501905;72677;SP;sábado, 29/05;41%
AMPARO;3501905;72677;SP;sexta-feira, 28/05;38%
AMPARO;3501905;72677;SP;quinta-feira, 27/05;39%
AMPARO;3501905;72677;SP;quarta-feira, 26/05;39%
AMPARO;3501905;72677;SP;terça-feira, 25/05;39%
AMPARO;3501905;72677;SP;segunda-feira, 24/05;40%
AMPARO;3501905;72677;SP;domingo, 23/05;47%
AMPARO;3501905;72677;SP;sábado, 22/05;42%
AMPARO;3501905;72677;SP;sexta-feira, 21/05;38%
AMPARO;3501905;72677;SP;quinta-feira, 20/05;40%
AMPARO;3501905;72677;SP;quarta-feira, 19/05;39%
AMPARO;3501905;72677;SP;terça-feira, 18/05;38%
AMPARO;3501905;72677;SP;segunda-feira, 17/05;39%
AMPARO;3501905;72677;SP;domingo, 16/05;46%
AMPARO;3501905;72677;SP;sábado, 15/05;41%
AMPARO;3501905;72677;SP;sexta-feira, 14/05;37%
AMPARO;3501905;72677;SP;quinta-feira, 13/05;38%
AMPARO;3501905;72677;SP;quarta-feira, 12/05;38%
AMPARO;3501905;72677;SP;terça-feira, 11/05;37%
AMPARO;3501905;72677;SP;segunda-feira, 10/05;38%
AMPARO;3501905;72677;SP;domingo, 09/05;45%
AMPARO;3501905;72677;SP;sábado, 08/05;38%
AMPARO;3501905;72677;SP;sexta-feira, 07/05;37%
AMPARO;3501905;72677;SP;quinta-feira, 06/05;38%
AMPARO;3501905;72677;SP;quarta-feira, 05/05;38%
AMPARO;3501905;72677;SP;terça-feira, 04/05;38%
AMPARO;3501905;72677;SP;segunda-feira, 03/05;37%
AMPARO;3501905;72677;SP;domingo, 02/05;45%
AMPARO;3501905;72677;SP;sábado, 01/05;40%
AMPARO;3501905;72677;SP;sexta-feira, 30/04;41%
AMPARO;3501905;72677;SP;quinta-feira, 29/04;36%
AMPARO;3501905;72677;SP;quarta-feira, 28/04;37%
AMPARO;3501905;72677;SP;terça-feira, 27/04;39%
AMPARO;3501905;72677;SP;segunda-feira, 26/04;39%
AMPARO;3501905;72677;SP;domingo, 25/04;45%
AMPARO;3501905;72677;SP;sábado, 24/04;40%
AMPARO;3501905;72677;SP;sexta-feira, 23/04;39%
AMPARO;3501905;72677;SP;quinta-feira, 22/04;36%
AMPARO;3501905;72677;SP;quarta-feira, 21/04;45%
AMPARO;3501905;72677;SP;terça-feira, 20/04;40%
AMPARO;3501905;72677;SP;segunda-feira, 19/04;37%
AMPARO;3501905;72677;SP;domingo, 18/04;46%
AMPARO;3501905;72677;SP;sábado, 17/04;40%
AMPARO;3501905;72677;SP;sexta-feira, 16/04;39%
AMPARO;3501905;72677;SP;quinta-feira, 15/04;39%
AMPARO;3501905;72677;SP;quarta-feira, 14/04;37%
AMPARO;3501905;72677;SP;terça-feira, 13/04;36%
AMPARO;3501905;72677;SP;segunda-feira, 12/04;38%
AMPARO;3501905;72677;SP;domingo, 11/04;45%
AMPARO;3501905;72677;SP;sábado, 10/04;42%
AMPARO;3501905;72677;SP;sexta-feira, 09/04;37%
AMPARO;3501905;72677;SP;quinta-feira, 08/04;40%
AMPARO;3501905;72677;SP;quarta-feira, 07/04;40%
AMPARO;3501905;72677;SP;terça-feira, 06/04;38%
AMPARO;3501905;72677;SP;segunda-feira, 05/04;41%
AMPARO;3501905;72677;SP;domingo, 04/04;47%
AMPARO;3501905;72677;SP;sábado, 03/04;42%
AMPARO;3501905;72677;SP;sexta-feira, 02/04;42%
AMPARO;3501905;72677;SP;quinta-feira, 01/04;41%
AMPARO;3501905;72677;SP;quarta-feira, 31/03;41%
AMPARO;3501905;72677;SP;terça-feira, 30/03;40%
AMPARO;3501905;72677;SP;segunda-feira, 29/03;42%
AMPARO;3501905;72677;SP;domingo, 28/03;51%
AMPARO;3501905;72677;SP;sábado, 27/03;43%
AMPARO;3501905;72677;SP;sexta-feira, 26/03;41%
AMPARO;3501905;72677;SP;quinta-feira, 25/03;40%
AMPARO;3501905;72677;SP;quarta-feira, 24/03;41%
AMPARO;3501905;72677;SP;terça-feira, 23/03;42%
AMPARO;3501905;72677;SP;segunda-feira, 22/03;39%
AMPARO;3501905;72677;SP;domingo, 21/03;48%
AMPARO;3501905;72677;SP;sábado, 20/03;43%
AMPARO;3501905;72677;SP;sexta-feira, 19/03;41%
AMPARO;3501905;72677;SP;quinta-feira, 18/03;41%
AMPARO;3501905;72677;SP;quarta-feira, 17/03;40%
AMPARO;3501905;72677;SP;terça-feira, 16/03;42%
AMPARO;3501905;72677;SP;segunda-feira, 15/03;41%
AMPARO;3501905;72677;SP;domingo, 14/03;48%
AMPARO;3501905;72677;SP;sábado, 13/03;43%
AMPARO;3501905;72677;SP;sexta-feira, 12/03;40%
AMPARO;3501905;72677;SP;quinta-feira, 11/03;40%
AMPARO;3501905;72677;SP;quarta-feira, 10/03;41%
AMPARO;3501905;72677;SP;terça-feira, 09/03;41%
AMPARO;3501905;72677;SP;segunda-feira, 08/03;39%
AMPARO;3501905;72677;SP;domingo, 07/03;49%
AMPARO;3501905;72677;SP;sábado, 06/03;43%
AMPARO;3501905;72677;SP;sexta-feira, 05/03;38%
AMPARO;3501905;72677;SP;quinta-feira, 04/03;38%
AMPARO;3501905;72677;SP;quarta-feira, 03/03;36%
AMPARO;3501905;72677;SP;terça-feira, 02/03;38%
AMPARO;3501905;72677;SP;segunda-feira, 01/03;36%
AMPARO;3501905;72677;SP;domingo, 28/02;46%
AMPARO;3501905;72677;SP;sábado, 27/02;40%
AMPARO;3501905;72677;SP;sexta-feira, 26/02;37%
AMPARO;3501905;72677;SP;quinta-feira, 25/02;39%
AMPARO;3501905;72677;SP;quarta-feira, 24/02;46%
AMPARO;3501905;72677;SP;terça-feira, 23/02;39%
AMPARO;3501905;72677;SP;segunda-feira, 22/02;39%
AMPARO;3501905;72677;SP;domingo, 21/02;44%
AMPARO;3501905;72677;SP;sábado, 20/02;40%
AMPARO;3501905;72677;SP;sexta-feira, 19/02;38%
AMPARO;3501905;72677;SP;quinta-feira, 18/02;39%
AMPARO;3501905;72677;SP;quarta-feira, 17/02;39%
AMPARO;3501905;72677;SP;terça-feira, 16/02;40%
AMPARO;3501905;72677;SP;segunda-feira, 15/02;46%
AMPARO;3501905;72677;SP;domingo, 14/02;46%
AMPARO;3501905;72677;SP;sábado, 13/02;40%
AMPARO;3501905;72677;SP;sexta-feira, 12/02;37%
AMPARO;3501905;72677;SP;quinta-feira, 11/02;38%
AMPARO;3501905;72677;SP;quarta-feira, 10/02;39%
AMPARO;3501905;72677;SP;terça-feira, 09/02;39%
AMPARO;3501905;72677;SP;segunda-feira, 08/02;39%
AMPARO;3501905;72677;SP;domingo, 07/02;44%
AMPARO;3501905;72677;SP;sábado, 06/02;39%
AMPARO;3501905;72677;SP;sexta-feira, 05/02;37%
AMPARO;3501905;72677;SP;quinta-feira, 04/02;39%
AMPARO;3501905;72677;SP;quarta-feira, 03/02;39%
AMPARO;3501905;72677;SP;terça-feira, 02/02;40%
AMPARO;3501905;72677;SP;segunda-feira, 01/02;38%
AMPARO;3501905;72677;SP;domingo, 31/01;46%
AMPARO;3501905;72677;SP;sábado, 30/01;41%
AMPARO;3501905;72677;SP;sexta-feira, 29/01;39%
AMPARO;3501905;72677;SP;quinta-feira, 28/01;39%
AMPARO;3501905;72677;SP;quarta-feira, 27/01;36%
AMPARO;3501905;72677;SP;terça-feira, 26/01;37%
AMPARO;3501905;72677;SP;segunda-feira, 25/01;38%
AMPARO;3501905;72677;SP;domingo, 24/01;46%
AMPARO;3501905;72677;SP;sábado, 23/01;41%
AMPARO;3501905;72677;SP;sexta-feira, 22/01;36%
AMPARO;3501905;72677;SP;quinta-feira, 21/01;35%
AMPARO;3501905;72677;SP;quarta-feira, 20/01;40%
AMPARO;3501905;72677;SP;terça-feira, 19/01;38%
AMPARO;3501905;72677;SP;segunda-feira, 18/01;39%
AMPARO;3501905;72677;SP;domingo, 17/01;47%
AMPARO;3501905;72677;SP;sábado, 16/01;42%
AMPARO;3501905;72677;SP;sexta-feira, 15/01;36%
AMPARO;3501905;72677;SP;quinta-feira, 14/01;39%
AMPARO;3501905;72677;SP;quarta-feira, 13/01;40%
AMPARO;3501905;72677;SP;terça-feira, 12/01;40%
AMPARO;3501905;72677;SP;segunda-feira, 11/01;40%
AMPARO;3501905;72677;SP;domingo, 10/01;43%
AMPARO;3501905;72677;SP;sábado, 09/01;45%
AMPARO;3501905;72677;SP;sexta-feira, 08/01;36%
AMPARO;3501905;72677;SP;quinta-feira, 07/01;38%
AMPARO;3501905;72677;SP;quarta-feira, 06/01;43%
AMPARO;3501905;72677;SP;terça-feira, 05/01;38%
AMPARO;3501905;72677;SP;segunda-feira, 04/01;38%
AMPARO;3501905;72677;SP;domingo, 03/01;47%
AMPARO;3501905;72677;SP;sábado, 02/01;46%
AMPARO;3501905;72677;SP;sexta-feira, 01/01;42%
AMPARO;3501905;72677;SP;quinta-feira, 31/12;39%
AMPARO;3501905;72677;SP;quarta-feira, 30/12;39%
AMPARO;3501905;72677;SP;terça-feira, 29/12;39%
AMPARO;3501905;72677;SP;segunda-feira, 28/12;38%
AMPARO;3501905;72677;SP;domingo, 27/12;45%
AMPARO;3501905;72677;SP;sábado, 26/12;44%
AMPARO;3501905;72677;SP;sexta-feira, 25/12;44%
AMPARO;3501905;72677;SP;quinta-feira, 24/12;38%
AMPARO;3501905;72677;SP;quarta-feira, 23/12;37%
AMPARO;3501905;72677;SP;terça-feira, 22/12;38%
AMPARO;3501905;72677;SP;segunda-feira, 21/12;35%
AMPARO;3501905;72677;SP;domingo, 20/12;40%
AMPARO;3501905;72677;SP;sábado, 19/12;37%
AMPARO;3501905;72677;SP;sexta-feira, 18/12;36%
AMPARO;3501905;72677;SP;quinta-feira, 17/12;37%
AMPARO;3501905;72677;SP;quarta-feira, 16/12;38%
AMPARO;3501905;72677;SP;terça-feira, 15/12;37%
AMPARO;3501905;72677;SP;segunda-feira, 14/12;38%
AMPARO;3501905;72677;SP;domingo, 13/12;40%
AMPARO;3501905;72677;SP;sábado, 12/12;37%
AMPARO;3501905;72677;SP;sexta-feira, 11/12;37%
AMPARO;3501905;72677;SP;quinta-feira, 10/12;37%
AMPARO;3501905;72677;SP;quarta-feira, 09/12;38%
AMPARO;3501905;72677;SP;terça-feira, 08/12;38%
AMPARO;3501905;72677;SP;segunda-feira, 07/12;37%
AMPARO;3501905;72677;SP;domingo, 06/12;42%
AMPARO;3501905;72677;SP;sábado, 05/12;36%
AMPARO;3501905;72677;SP;sexta-feira, 04/12;37%
AMPARO;3501905;72677;SP;quinta-feira, 03/12;38%
AMPARO;3501905;72677;SP;quarta-feira, 02/12;37%
AMPARO;3501905;72677;SP;terça-feira, 01/12;36%
AMPARO;3501905;72677;SP;segunda-feira, 30/11;37%
AMPARO;3501905;72677;SP;domingo, 29/11;41%
AMPARO;3501905;72677;SP;sábado, 28/11;36%
AMPARO;3501905;72677;SP;sexta-feira, 27/11;39%
AMPARO;3501905;72677;SP;quinta-feira, 26/11;38%
AMPARO;3501905;72677;SP;quarta-feira, 25/11;37%
AMPARO;3501905;72677;SP;terça-feira, 24/11;36%
AMPARO;3501905;72677;SP;segunda-feira, 23/11;37%
AMPARO;3501905;72677;SP;domingo, 22/11;40%
AMPARO;3501905;72677;SP;sábado, 21/11;37%
AMPARO;3501905;72677;SP;sexta-feira, 20/11;39%
AMPARO;3501905;72677;SP;quinta-feira, 19/11;37%
AMPARO;3501905;72677;SP;quarta-feira, 18/11;37%
AMPARO;3501905;72677;SP;terça-feira, 17/11;37%
AMPARO;3501905;72677;SP;segunda-feira, 16/11;38%
AMPARO;3501905;72677;SP;domingo, 15/11;41%
AMPARO;3501905;72677;SP;sábado, 14/11;37%
AMPARO;3501905;72677;SP;sexta-feira, 13/11;37%
AMPARO;3501905;72677;SP;quinta-feira, 12/11;36%
AMPARO;3501905;72677;SP;quarta-feira, 11/11;38%
AMPARO;3501905;72677;SP;terça-feira, 10/11;37%
AMPARO;3501905;72677;SP;segunda-feira, 09/11;38%
AMPARO;3501905;72677;SP;domingo, 08/11;42%
AMPARO;3501905;72677;SP;sábado, 07/11;37%
AMPARO;3501905;72677;SP;sexta-feira, 06/11;37%
AMPARO;3501905;72677;SP;quinta-feira, 05/11;36%
AMPARO;3501905;72677;SP;quarta-feira, 04/11;37%
AMPARO;3501905;72677;SP;terça-feira, 03/11;39%
AMPARO;3501905;72677;SP;segunda-feira, 02/11;43%
AMPARO;3501905;72677;SP;domingo, 01/11;45%
AMPARO;3501905;72677;SP;sábado, 31/10;40%
AMPARO;3501905;72677;SP;sexta-feira, 30/10;36%
AMPARO;3501905;72677;SP;quinta-feira, 29/10;37%
AMPARO;3501905;72677;SP;quarta-feira, 28/10;37%
AMPARO;3501905;72677;SP;terça-feira, 27/10;37%
AMPARO;3501905;72677;SP;segunda-feira, 26/10;37%
AMPARO;3501905;72677;SP;domingo, 25/10;44%
AMPARO;3501905;72677;SP;sábado, 24/10;40%
AMPARO;3501905;72677;SP;sexta-feira, 23/10;37%
AMPARO;3501905;72677;SP;quinta-feira, 22/10;36%
AMPARO;3501905;72677;SP;quarta-feira, 21/10;38%
AMPARO;3501905;72677;SP;terça-feira, 20/10;38%
AMPARO;3501905;72677;SP;segunda-feira, 19/10;38%
AMPARO;3501905;72677;SP;domingo, 18/10;45%
AMPARO;3501905;72677;SP;sábado, 17/10;40%
AMPARO;3501905;72677;SP;sexta-feira, 16/10;39%
AMPARO;3501905;72677;SP;quinta-feira, 15/10;36%
AMPARO;3501905;72677;SP;quarta-feira, 14/10;39%
AMPARO;3501905;72677;SP;terça-feira, 13/10;35%
AMPARO;3501905;72677;SP;segunda-feira, 12/10;44%
AMPARO;3501905;72677;SP;domingo, 11/10;45%
AMPARO;3501905;72677;SP;sábado, 10/10;36%
AMPARO;3501905;72677;SP;sexta-feira, 09/10;38%
AMPARO;3501905;72677;SP;quinta-feira, 08/10;38%
AMPARO;3501905;72677;SP;quarta-feira, 07/10;37%
AMPARO;3501905;72677;SP;terça-feira, 06/10;37%
AMPARO;3501905;72677;SP;segunda-feira, 05/10;37%
AMPARO;3501905;72677;SP;domingo, 04/10;43%
AMPARO;3501905;72677;SP;sábado, 03/10;37%
AMPARO;3501905;72677;SP;sexta-feira, 02/10;37%
AMPARO;3501905;72677;SP;quinta-feira, 01/10;37%
AMPARO;3501905;72677;SP;quarta-feira, 30/09;36%
AMPARO;3501905;72677;SP;terça-feira, 29/09;38%
AMPARO;3501905;72677;SP;segunda-feira, 28/09;39%
AMPARO;3501905;72677;SP;domingo, 27/09;43%
AMPARO;3501905;72677;SP;sábado, 26/09;37%
AMPARO;3501905;72677;SP;sexta-feira, 25/09;37%
AMPARO;3501905;72677;SP;quinta-feira, 24/09;38%
AMPARO;3501905;72677;SP;quarta-feira, 23/09;38%
AMPARO;3501905;72677;SP;terça-feira, 22/09;38%
AMPARO;3501905;72677;SP;segunda-feira, 21/09;39%
AMPARO;3501905;72677;SP;domingo, 20/09;42%
AMPARO;3501905;72677;SP;sábado, 19/09;39%
AMPARO;3501905;72677;SP;sexta-feira, 18/09;39%
AMPARO;3501905;72677;SP;quinta-feira, 17/09;38%
AMPARO;3501905;72677;SP;quarta-feira, 16/09;39%
AMPARO;3501905;72677;SP;terça-feira, 15/09;38%
AMPARO;3501905;72677;SP;segunda-feira, 14/09;38%
AMPARO;3501905;72677;SP;domingo, 13/09;44%
AMPARO;3501905;72677;SP;sábado, 12/09;39%
AMPARO;3501905;72677;SP;sexta-feira, 11/09;38%
AMPARO;3501905;72677;SP;quinta-feira, 10/09;38%
AMPARO;3501905;72677;SP;quarta-feira, 09/09;37%
AMPARO;3501905;72677;SP;terça-feira, 08/09;41%
AMPARO;3501905;72677;SP;segunda-feira, 07/09;45%
AMPARO;3501905;72677;SP;domingo, 06/09;41%
AMPARO;3501905;72677;SP;sábado, 05/09;39%
AMPARO;3501905;72677;SP;sexta-feira, 04/09;37%
AMPARO;3501905;72677;SP;quinta-feira, 03/09;38%
AMPARO;3501905;72677;SP;quarta-feira, 02/09;38%
AMPARO;3501905;72677;SP;terça-feira, 01/09;38%
AMPARO;3501905;72677;SP;segunda-feira, 31/08;40%
AMPARO;3501905;72677;SP;domingo, 30/08;47%
AMPARO;3501905;72677;SP;sábado, 29/08;38%
AMPARO;3501905;72677;SP;sexta-feira, 28/08;38%
AMPARO;3501905;72677;SP;quinta-feira, 27/08;39%
AMPARO;3501905;72677;SP;quarta-feira, 26/08;39%
AMPARO;3501905;72677;SP;terça-feira, 25/08;39%
AMPARO;3501905;72677;SP;segunda-feira, 24/08;39%
AMPARO;3501905;72677;SP;domingo, 23/08;47%
AMPARO;3501905;72677;SP;sábado, 22/08;40%
AMPARO;3501905;72677;SP;sexta-feira, 21/08;40%
AMPARO;3501905;72677;SP;quinta-feira, 20/08;40%
AMPARO;3501905;72677;SP;quarta-feira, 19/08;39%
AMPARO;3501905;72677;SP;terça-feira, 18/08;41%
AMPARO;3501905;72677;SP;segunda-feira, 17/08;40%
AMPARO;3501905;72677;SP;domingo, 16/08;48%
AMPARO;3501905;72677;SP;sábado, 15/08;41%
AMPARO;3501905;72677;SP;sexta-feira, 14/08;41%
AMPARO;3501905;72677;SP;quinta-feira, 13/08;38%
AMPARO;3501905;72677;SP;quarta-feira, 12/08;37%
AMPARO;3501905;72677;SP;terça-feira, 11/08;41%
AMPARO;3501905;72677;SP;segunda-feira, 10/08;40%
AMPARO;3501905;72677;SP;domingo, 09/08;46%
AMPARO;3501905;72677;SP;sábado, 08/08;40%
AMPARO;3501905;72677;SP;sexta-feira, 07/08;39%
AMPARO;3501905;72677;SP;quarta-feira, 05/08;40%
AMPARO;3501905;72677;SP;terça-feira, 04/08;39%
AMPARO;3501905;72677;SP;segunda-feira, 03/08;40%
AMPARO;3501905;72677;SP;domingo, 02/08;49%
AMPARO;3501905;72677;SP;sábado, 01/08;39%
AMPARO;3501905;72677;SP;sexta-feira, 31/07;39%
AMPARO;3501905;72677;SP;quinta-feira, 30/07;40%
AMPARO;3501905;72677;SP;quarta-feira, 29/07;41%
AMPARO;3501905;72677;SP;terça-feira, 28/07;39%
AMPARO;3501905;72677;SP;segunda-feira, 27/07;40%
AMPARO;3501905;72677;SP;domingo, 26/07;48%
AMPARO;3501905;72677;SP;sábado, 25/07;43%
AMPARO;3501905;72677;SP;sexta-feira, 24/07;39%
AMPARO;3501905;72677;SP;quinta-feira, 23/07;39%
AMPARO;3501905;72677;SP;quarta-feira, 22/07;41%
AMPARO;3501905;72677;SP;terça-feira, 21/07;40%
AMPARO;3501905;72677;SP;segunda-feira, 20/07;41%
AMPARO;3501905;72677;SP;domingo, 19/07;48%
AMPARO;3501905;72677;SP;sábado, 18/07;44%
AMPARO;3501905;72677;SP;sexta-feira, 17/07;41%
AMPARO;3501905;72677;SP;quinta-feira, 16/07;40%
AMPARO;3501905;72677;SP;quarta-feira, 15/07;40%
AMPARO;3501905;72677;SP;terça-feira, 14/07;41%
AMPARO;3501905;72677;SP;segunda-feira, 13/07;41%
AMPARO;3501905;72677;SP;domingo, 12/07;47%
AMPARO;3501905;72677;SP;sábado, 11/07;43%
AMPARO;3501905;72677;SP;sexta-feira, 10/07;40%
AMPARO;3501905;72677;SP;quinta-feira, 09/07;40%
AMPARO;3501905;72677;SP;quarta-feira, 08/07;40%
AMPARO;3501905;72677;SP;terça-feira, 07/07;40%
AMPARO;3501905;72677;SP;segunda-feira, 06/07;40%
AMPARO;3501905;72677;SP;domingo, 05/07;47%
AMPARO;3501905;72677;SP;sábado, 04/07;41%
AMPARO;3501905;72677;SP;sexta-feira, 03/07;40%
AMPARO;3501905;72677;SP;quinta-feira, 02/07;40%
AMPARO;3501905;72677;SP;quarta-feira, 01/07;40%
AMPARO;3501905;72677;SP;terça-feira, 30/06;41%
AMPARO;3501905;72677;SP;segunda-feira, 29/06;40%
AMPARO;3501905;72677;SP;domingo, 28/06;47%
AMPARO;3501905;72677;SP;sábado, 27/06;42%
AMPARO;3501905;72677;SP;sexta-feira, 26/06;39%
AMPARO;3501905;72677;SP;quinta-feira, 25/06;39%
AMPARO;3501905;72677;SP;quarta-feira, 24/06;40%
AMPARO;3501905;72677;SP;terça-feira, 23/06;40%
AMPARO;3501905;72677;SP;segunda-feira, 22/06;40%
AMPARO;3501905;72677;SP;domingo, 21/06;46%
AMPARO;3501905;72677;SP;sábado, 20/06;43%
AMPARO;3501905;72677;SP;sexta-feira, 19/06;40%
AMPARO;3501905;72677;SP;quinta-feira, 18/06;39%
AMPARO;3501905;72677;SP;quarta-feira, 17/06;41%
AMPARO;3501905;72677;SP;terça-feira, 16/06;38%
AMPARO;3501905;72677;SP;segunda-feira, 15/06;40%
AMPARO;3501905;72677;SP;domingo, 14/06;47%
AMPARO;3501905;72677;SP;sábado, 13/06;43%
AMPARO;3501905;72677;SP;sexta-feira, 12/06;42%
AMPARO;3501905;72677;SP;quinta-feira, 11/06;45%
AMPARO;3501905;72677;SP;quarta-feira, 10/06;42%
AMPARO;3501905;72677;SP;terça-feira, 09/06;42%
AMPARO;3501905;72677;SP;segunda-feira, 08/06;39%
