,Município,Código IBGE,Populacao,Total 1ª Dose,Total 2ª Dose,Total Unica,Total Doses Aplicadas,distribuidas,Vacinas Aplicadas/Distribuidas,População Vacinada dose1/População Total,População Vacinada/População Total
0,ADAMANTINA,3500105,35111,6430,3457,0,9887,10059,98.29008847797992,18.313349092876877,9.845917233915296
1,ADOLFO,3500204,3554,670,331,0,1001,949,105.47945205479452,18.851997749015194,9.313449634214969
2,AGUAÍ,3500303,36648,3640,1702,0,5342,5812,91.91328286304199,9.9323291857673,4.644182492905479
3,ÁGUAS DA PRATA,3500402,8221,1451,456,0,1907,2216,86.05595667870037,17.64992093419292,5.546770465880063
4,ÁGUAS DE LINDÓIA,3500501,18808,2723,869,0,3592,4213,85.25990980299073,14.477881752445768,4.620374308804764
5,ÁGUAS DE SANTA BÁRBARA,3500550,6109,847,340,0,1187,1313,90.40365575019041,13.864789654607957,5.565559011294811
6,ÁGUAS DE SÃO PEDRO,3500600,3521,891,341,0,1232,1392,88.50574712643679,25.305310991195682,9.684748650951434
7,AGUDOS,3500709,37401,5465,2468,0,7933,9252,85.74362300043234,14.611908772492715,6.598754044009518
8,ALAMBARI,3500758,6129,665,196,0,861,992,86.79435483870968,10.850057105563714,3.1979115679556207
9,ALFREDO MARCONDES,3500808,4184,829,409,0,1238,1373,90.16751638747269,19.813575525812617,9.775334608030594
10,ALTAIR,3500907,4186,480,264,0,744,768,96.875,11.466794075489728,6.306736741519351
11,ALTINÓPOLIS,3501004,16203,2248,848,0,3096,3902,79.34392619169657,13.87397395544035,5.233598716287107
12,ALTO ALEGRE,3501103,4088,808,383,0,1191,1255,94.90039840637449,19.765166340508806,9.368884540117417
13,ALUMÍNIO,3501152,18767,1655,437,0,2092,2493,83.91496189330124,8.818671071561784,2.328555443064954
14,ÁLVARES FLORENCE,3501202,3647,745,293,0,1038,1116,93.01075268817203,20.427748834658622,8.034000548395943
15,ÁLVARES MACHADO,3501301,24998,3237,1146,0,4383,5172,84.74477958236659,12.949035922873831,4.584366749339948
16,ÁLVARO DE CARVALHO,3501400,5274,435,210,0,645,777,83.01158301158301,8.248009101251421,3.981797497155859
17,ALVINLÂNDIA,3501509,3237,460,151,0,611,621,98.38969404186795,14.21068890948409,4.664813098548038
18,AMERICANA,3501608,242018,30379,13492,0,43871,48669,90.14156855493229,12.552372137609598,5.5747919576229865
19,AMÉRICO BRASILIENSE,3501707,41032,4059,1926,0,5985,6552,91.34615384615384,9.892279196724507,4.693897445895886
20,AMÉRICO DE CAMPOS,3501806,5981,948,331,0,1279,1525,83.8688524590164,15.850192275539207,5.534191606754723
21,AMPARO,3501905,72677,10122,4199,0,14321,16429,87.1690303731207,13.92737729955832,5.777618778980971
22,ANALÂNDIA,3502002,5056,637,231,0,868,985,88.1218274111675,12.598892405063292,4.568829113924051
23,ANDRADINA,3502101,57202,8882,3076,0,11958,14454,82.73142382731425,15.52742911087025,5.377434355442117
24,ANGATUBA,3502200,25479,2774,755,0,3529,4374,80.68129858253315,10.887397464578672,2.96322461635072
25,ANHEMBI,3502309,6819,721,189,0,910,1102,82.57713248638838,10.573397858923595,2.7716673999120105
26,ANHUMAS,3502408,4144,621,231,0,852,866,98.38337182448036,14.985521235521235,5.574324324324325
27,APARECIDA,3502507,36185,3958,1306,0,5264,6978,75.43708799082832,10.938234074892911,3.60923034406522
28,APARECIDA D'OESTE,3502606,4158,892,458,0,1350,1281,105.3864168618267,21.452621452621454,11.014911014911014
