,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
66095,TATUÍ,3554003,122967,SP,"domingo, 01/03",35%
65854,TATUÍ,3554003,122967,SP,"domingo, 01/11",44%
65672,TATUÍ,3554003,122967,SP,"domingo, 02/05",47%
65945,TATUÍ,3554003,122967,SP,"domingo, 02/08",47%
65791,TATUÍ,3554003,122967,SP,"domingo, 03/01",47%
66035,TATUÍ,3554003,122967,SP,"domingo, 03/05",61%
65700,TATUÍ,3554003,122967,SP,"domingo, 04/04",50%
65609,TATUÍ,3554003,122967,SP,"domingo, 04/07",46%
65882,TATUÍ,3554003,122967,SP,"domingo, 04/10",45%
66063,TATUÍ,3554003,122967,SP,"domingo, 05/04",59%
65972,TATUÍ,3554003,122967,SP,"domingo, 05/07",49%
65637,TATUÍ,3554003,122967,SP,"domingo, 06/06",45%
65910,TATUÍ,3554003,122967,SP,"domingo, 06/09",43%
65819,TATUÍ,3554003,122967,SP,"domingo, 06/12",43%
65756,TATUÍ,3554003,122967,SP,"domingo, 07/02",45%
65728,TATUÍ,3554003,122967,SP,"domingo, 07/03",49%
66000,TATUÍ,3554003,122967,SP,"domingo, 07/06",49%
66088,TATUÍ,3554003,122967,SP,"domingo, 08/03",36%
65847,TATUÍ,3554003,122967,SP,"domingo, 08/11",44%
65665,TATUÍ,3554003,122967,SP,"domingo, 09/05",45%
65938,TATUÍ,3554003,122967,SP,"domingo, 09/08",43%
65784,TATUÍ,3554003,122967,SP,"domingo, 10/01",45%
66028,TATUÍ,3554003,122967,SP,"domingo, 10/05",55%
65693,TATUÍ,3554003,122967,SP,"domingo, 11/04",49%
65602,TATUÍ,3554003,122967,SP,"domingo, 11/07",44%
65875,TATUÍ,3554003,122967,SP,"domingo, 11/10",45%
66056,TATUÍ,3554003,122967,SP,"domingo, 12/04",61%
65965,TATUÍ,3554003,122967,SP,"domingo, 12/07",48%
65630,TATUÍ,3554003,122967,SP,"domingo, 13/06",45%
65903,TATUÍ,3554003,122967,SP,"domingo, 13/09",44%
65812,TATUÍ,3554003,122967,SP,"domingo, 13/12",44%
65749,TATUÍ,3554003,122967,SP,"domingo, 14/02",47%
65721,TATUÍ,3554003,122967,SP,"domingo, 14/03",47%
65993,TATUÍ,3554003,122967,SP,"domingo, 14/06",48%
65840,TATUÍ,3554003,122967,SP,"domingo, 15/11",43%
65658,TATUÍ,3554003,122967,SP,"domingo, 16/05",47%
65931,TATUÍ,3554003,122967,SP,"domingo, 16/08",50%
65777,TATUÍ,3554003,122967,SP,"domingo, 17/01",45%
66021,TATUÍ,3554003,122967,SP,"domingo, 17/05",50%
65686,TATUÍ,3554003,122967,SP,"domingo, 18/04",49%
65595,TATUÍ,3554003,122967,SP,"domingo, 18/07",45%
65868,TATUÍ,3554003,122967,SP,"domingo, 18/10",45%
66049,TATUÍ,3554003,122967,SP,"domingo, 19/04",61%
65958,TATUÍ,3554003,122967,SP,"domingo, 19/07",47%
65623,TATUÍ,3554003,122967,SP,"domingo, 20/06",46%
65896,TATUÍ,3554003,122967,SP,"domingo, 20/09",45%
65805,TATUÍ,3554003,122967,SP,"domingo, 20/12",43%
65742,TATUÍ,3554003,122967,SP,"domingo, 21/02",46%
65714,TATUÍ,3554003,122967,SP,"domingo, 21/03",49%
65986,TATUÍ,3554003,122967,SP,"domingo, 21/06",47%
66077,TATUÍ,3554003,122967,SP,"domingo, 22/03",55%
65833,TATUÍ,3554003,122967,SP,"domingo, 22/11",43%
65651,TATUÍ,3554003,122967,SP,"domingo, 23/05",48%
65924,TATUÍ,3554003,122967,SP,"domingo, 23/08",48%
65770,TATUÍ,3554003,122967,SP,"domingo, 24/01",46%
66014,TATUÍ,3554003,122967,SP,"domingo, 24/05",52%
