,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
4534,ASSIS,3504008,105087,SP,"domingo, 01/03",35%
4293,ASSIS,3504008,105087,SP,"domingo, 01/11",43%
4111,ASSIS,3504008,105087,SP,"domingo, 02/05",47%
4384,ASSIS,3504008,105087,SP,"domingo, 02/08",46%
4230,ASSIS,3504008,105087,SP,"domingo, 03/01",45%
4475,ASSIS,3504008,105087,SP,"domingo, 03/05",57%
4139,ASSIS,3504008,105087,SP,"domingo, 04/04",50%
4048,ASSIS,3504008,105087,SP,"domingo, 04/07",46%
4321,ASSIS,3504008,105087,SP,"domingo, 04/10",43%
4503,ASSIS,3504008,105087,SP,"domingo, 05/04",56%
4412,ASSIS,3504008,105087,SP,"domingo, 05/07",49%
4076,ASSIS,3504008,105087,SP,"domingo, 06/06",48%
4349,ASSIS,3504008,105087,SP,"domingo, 06/09",38%
4258,ASSIS,3504008,105087,SP,"domingo, 06/12",42%
4195,ASSIS,3504008,105087,SP,"domingo, 07/02",44%
4167,ASSIS,3504008,105087,SP,"domingo, 07/03",50%
4440,ASSIS,3504008,105087,SP,"domingo, 07/06",50%
4527,ASSIS,3504008,105087,SP,"domingo, 08/03",34%
4286,ASSIS,3504008,105087,SP,"domingo, 08/11",41%
4104,ASSIS,3504008,105087,SP,"domingo, 09/05",46%
4377,ASSIS,3504008,105087,SP,"domingo, 09/08",36%
4223,ASSIS,3504008,105087,SP,"domingo, 10/01",44%
4468,ASSIS,3504008,105087,SP,"domingo, 10/05",47%
4132,ASSIS,3504008,105087,SP,"domingo, 11/04",48%
4041,ASSIS,3504008,105087,SP,"domingo, 11/07",44%
4314,ASSIS,3504008,105087,SP,"domingo, 11/10",42%
4496,ASSIS,3504008,105087,SP,"domingo, 12/04",56%
4405,ASSIS,3504008,105087,SP,"domingo, 12/07",47%
4069,ASSIS,3504008,105087,SP,"domingo, 13/06",45%
4342,ASSIS,3504008,105087,SP,"domingo, 13/09",41%
4251,ASSIS,3504008,105087,SP,"domingo, 13/12",42%
4188,ASSIS,3504008,105087,SP,"domingo, 14/02",45%
4160,ASSIS,3504008,105087,SP,"domingo, 14/03",49%
4433,ASSIS,3504008,105087,SP,"domingo, 14/06",46%
4279,ASSIS,3504008,105087,SP,"domingo, 15/11",41%
4097,ASSIS,3504008,105087,SP,"domingo, 16/05",46%
4370,ASSIS,3504008,105087,SP,"domingo, 16/08",49%
4216,ASSIS,3504008,105087,SP,"domingo, 17/01",46%
4461,ASSIS,3504008,105087,SP,"domingo, 17/05",51%
4125,ASSIS,3504008,105087,SP,"domingo, 18/04",49%
4034,ASSIS,3504008,105087,SP,"domingo, 18/07",46%
4307,ASSIS,3504008,105087,SP,"domingo, 18/10",42%
4489,ASSIS,3504008,105087,SP,"domingo, 19/04",57%
4398,ASSIS,3504008,105087,SP,"domingo, 19/07",47%
4062,ASSIS,3504008,105087,SP,"domingo, 20/06",47%
4335,ASSIS,3504008,105087,SP,"domingo, 20/09",43%
4244,ASSIS,3504008,105087,SP,"domingo, 20/12",41%
4181,ASSIS,3504008,105087,SP,"domingo, 21/02",43%
4153,ASSIS,3504008,105087,SP,"domingo, 21/03",50%
4426,ASSIS,3504008,105087,SP,"domingo, 21/06",46%
4517,ASSIS,3504008,105087,SP,"domingo, 22/03",55%
4272,ASSIS,3504008,105087,SP,"domingo, 22/11",41%
4090,ASSIS,3504008,105087,SP,"domingo, 23/05",48%
4363,ASSIS,3504008,105087,SP,"domingo, 23/08",47%
4209,ASSIS,3504008,105087,SP,"domingo, 24/01",48%
4454,ASSIS,3504008,105087,SP,"domingo, 24/05",53%
4118,ASSIS,3504008,105087,SP,"domingo, 25/04",49%
4300,ASSIS,3504008,105087,SP,"domingo, 25/10",42%
4482,ASSIS,3504008,105087,SP,"domingo, 26/04",57%
4391,ASSIS,3504008,105087,SP,"domingo, 26/07",47%
4055,ASSIS,3504008,105087,SP,"domingo, 27/06",45%
4328,ASSIS,3504008,105087,SP,"domingo, 27/09",42%
4237,ASSIS,3504008,105087,SP,"domingo, 27/12",44%
4174,ASSIS,3504008,105087,SP,"domingo, 28/02",48%
4146,ASSIS,3504008,105087,SP,"domingo, 28/03",51%
4419,ASSIS,3504008,105087,SP,"domingo, 28/06",48%
4510,ASSIS,3504008,105087,SP,"domingo, 29/03",57%
4265,ASSIS,3504008,105087,SP,"domingo, 29/11",41%
4083,ASSIS,3504008,105087,SP,"domingo, 30/05",48%
4356,ASSIS,3504008,105087,SP,"domingo, 30/08",44%
4202,ASSIS,3504008,105087,SP,"domingo, 31/01",49%
4447,ASSIS,3504008,105087,SP,"domingo, 31/05",49%
4507,ASSIS,3504008,105087,SP,"quarta-feira, 01/04",55%
4416,ASSIS,3504008,105087,SP,"quarta-feira, 01/07",43%
4080,ASSIS,3504008,105087,SP,"quarta-feira, 02/06",40%
4353,ASSIS,3504008,105087,SP,"quarta-feira, 02/09",38%
4262,ASSIS,3504008,105087,SP,"quarta-feira, 02/12",37%
4199,ASSIS,3504008,105087,SP,"quarta-feira, 03/02",39%
4171,ASSIS,3504008,105087,SP,"quarta-feira, 03/03",40%
4444,ASSIS,3504008,105087,SP,"quarta-feira, 03/06",41%
4531,ASSIS,3504008,105087,SP,"quarta-feira, 04/03",33%
4290,ASSIS,3504008,105087,SP,"quarta-feira, 04/11",38%
4108,ASSIS,3504008,105087,SP,"quarta-feira, 05/05",38%
4381,ASSIS,3504008,105087,SP,"quarta-feira, 05/08",35%
4227,ASSIS,3504008,105087,SP,"quarta-feira, 06/01",46%
4472,ASSIS,3504008,105087,SP,"quarta-feira, 06/05",46%
4136,ASSIS,3504008,105087,SP,"quarta-feira, 07/04",41%
4045,ASSIS,3504008,105087,SP,"quarta-feira, 07/07",38%
4318,ASSIS,3504008,105087,SP,"quarta-feira, 07/10",38%
4500,ASSIS,3504008,105087,SP,"quarta-feira, 08/04",48%
4409,ASSIS,3504008,105087,SP,"quarta-feira, 08/07",39%
4073,ASSIS,3504008,105087,SP,"quarta-feira, 09/06",37%
4346,ASSIS,3504008,105087,SP,"quarta-feira, 09/09",37%
4255,ASSIS,3504008,105087,SP,"quarta-feira, 09/12",36%
4192,ASSIS,3504008,105087,SP,"quarta-feira, 10/02",38%
4164,ASSIS,3504008,105087,SP,"quarta-feira, 10/03",39%
4437,ASSIS,3504008,105087,SP,"quarta-feira, 10/06",39%
4283,ASSIS,3504008,105087,SP,"quarta-feira, 11/11",37%
4101,ASSIS,3504008,105087,SP,"quarta-feira, 12/05",39%
4374,ASSIS,3504008,105087,SP,"quarta-feira, 12/08",37%
4220,ASSIS,3504008,105087,SP,"quarta-feira, 13/01",39%
4465,ASSIS,3504008,105087,SP,"quarta-feira, 13/05",47%
4129,ASSIS,3504008,105087,SP,"quarta-feira, 14/04",40%
4038,ASSIS,3504008,105087,SP,"quarta-feira, 14/07",39%
4311,ASSIS,3504008,105087,SP,"quarta-feira, 14/10",37%
4493,ASSIS,3504008,105087,SP,"quarta-feira, 15/04",48%
4402,ASSIS,3504008,105087,SP,"quarta-feira, 15/07",40%
4066,ASSIS,3504008,105087,SP,"quarta-feira, 16/06",38%
4339,ASSIS,3504008,105087,SP,"quarta-feira, 16/09",37%
4248,ASSIS,3504008,105087,SP,"quarta-feira, 16/12",37%
4185,ASSIS,3504008,105087,SP,"quarta-feira, 17/02",38%
4157,ASSIS,3504008,105087,SP,"quarta-feira, 17/03",40%
4430,ASSIS,3504008,105087,SP,"quarta-feira, 17/06",40%
4521,ASSIS,3504008,105087,SP,"quarta-feira, 18/03",42%
4276,ASSIS,3504008,105087,SP,"quarta-feira, 18/11",37%
4094,ASSIS,3504008,105087,SP,"quarta-feira, 19/05",39%
4367,ASSIS,3504008,105087,SP,"quarta-feira, 19/08",40%
4213,ASSIS,3504008,105087,SP,"quarta-feira, 20/01",39%
4458,ASSIS,3504008,105087,SP,"quarta-feira, 20/05",43%
4122,ASSIS,3504008,105087,SP,"quarta-feira, 21/04",47%
4304,ASSIS,3504008,105087,SP,"quarta-feira, 21/10",38%
4486,ASSIS,3504008,105087,SP,"quarta-feira, 22/04",47%
4395,ASSIS,3504008,105087,SP,"quarta-feira, 22/07",39%
4059,ASSIS,3504008,105087,SP,"quarta-feira, 23/06",37%
4332,ASSIS,3504008,105087,SP,"quarta-feira, 23/09",39%
4241,ASSIS,3504008,105087,SP,"quarta-feira, 23/12",37%
4178,ASSIS,3504008,105087,SP,"quarta-feira, 24/02",50%
4150,ASSIS,3504008,105087,SP,"quarta-feira, 24/03",40%
4423,ASSIS,3504008,105087,SP,"quarta-feira, 24/06",40%
4514,ASSIS,3504008,105087,SP,"quarta-feira, 25/03",54%
4269,ASSIS,3504008,105087,SP,"quarta-feira, 25/11",37%
4537,ASSIS,3504008,105087,SP,"quarta-feira, 26/02",32%
4087,ASSIS,3504008,105087,SP,"quarta-feira, 26/05",40%
4360,ASSIS,3504008,105087,SP,"quarta-feira, 26/08",39%
4206,ASSIS,3504008,105087,SP,"quarta-feira, 27/01",39%
4451,ASSIS,3504008,105087,SP,"quarta-feira, 27/05",43%
4115,ASSIS,3504008,105087,SP,"quarta-feira, 28/04",40%
4297,ASSIS,3504008,105087,SP,"quarta-feira, 28/10",38%
4479,ASSIS,3504008,105087,SP,"quarta-feira, 29/04",47%
4388,ASSIS,3504008,105087,SP,"quarta-feira, 29/07",39%
4052,ASSIS,3504008,105087,SP,"quarta-feira, 30/06",39%
4325,ASSIS,3504008,105087,SP,"quarta-feira, 30/09",36%
4234,ASSIS,3504008,105087,SP,"quarta-feira, 30/12",40%
4143,ASSIS,3504008,105087,SP,"quarta-feira, 31/03",43%
4142,ASSIS,3504008,105087,SP,"quinta-feira, 01/04",41%
4051,ASSIS,3504008,105087,SP,"quinta-feira, 01/07",45%
4324,ASSIS,3504008,105087,SP,"quinta-feira, 01/10",39%
4506,ASSIS,3504008,105087,SP,"quinta-feira, 02/04",53%
4415,ASSIS,3504008,105087,SP,"quinta-feira, 02/07",40%
4079,ASSIS,3504008,105087,SP,"quinta-feira, 03/06",49%
4352,ASSIS,3504008,105087,SP,"quinta-feira, 03/09",37%
4261,ASSIS,3504008,105087,SP,"quinta-feira, 03/12",37%
4198,ASSIS,3504008,105087,SP,"quinta-feira, 04/02",38%
4170,ASSIS,3504008,105087,SP,"quinta-feira, 04/03",40%
4443,ASSIS,3504008,105087,SP,"quinta-feira, 04/06",41%
4530,ASSIS,3504008,105087,SP,"quinta-feira, 05/03",33%
4289,ASSIS,3504008,105087,SP,"quinta-feira, 05/11",37%
4107,ASSIS,3504008,105087,SP,"quinta-feira, 06/05",38%
4380,ASSIS,3504008,105087,SP,"quinta-feira, 06/08",32%
4226,ASSIS,3504008,105087,SP,"quinta-feira, 07/01",39%
4471,ASSIS,3504008,105087,SP,"quinta-feira, 07/05",45%
4135,ASSIS,3504008,105087,SP,"quinta-feira, 08/04",40%
4044,ASSIS,3504008,105087,SP,"quinta-feira, 08/07",37%
4317,ASSIS,3504008,105087,SP,"quinta-feira, 08/10",38%
4499,ASSIS,3504008,105087,SP,"quinta-feira, 09/04",45%
4408,ASSIS,3504008,105087,SP,"quinta-feira, 09/07",41%
