,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
70652,VOTUPORANGA,3557105,95338,SP,"domingo, 01/03",40%
70410,VOTUPORANGA,3557105,95338,SP,"domingo, 01/11",43%
70228,VOTUPORANGA,3557105,95338,SP,"domingo, 02/05",49%
70501,VOTUPORANGA,3557105,95338,SP,"domingo, 02/08",52%
70347,VOTUPORANGA,3557105,95338,SP,"domingo, 03/01",48%
70592,VOTUPORANGA,3557105,95338,SP,"domingo, 03/05",64%
70256,VOTUPORANGA,3557105,95338,SP,"domingo, 04/04",51%
70165,VOTUPORANGA,3557105,95338,SP,"domingo, 04/07",49%
70438,VOTUPORANGA,3557105,95338,SP,"domingo, 04/10",46%
70620,VOTUPORANGA,3557105,95338,SP,"domingo, 05/04",62%
70529,VOTUPORANGA,3557105,95338,SP,"domingo, 05/07",49%
70193,VOTUPORANGA,3557105,95338,SP,"domingo, 06/06",45%
70466,VOTUPORANGA,3557105,95338,SP,"domingo, 06/09",45%
70375,VOTUPORANGA,3557105,95338,SP,"domingo, 06/12",42%
70312,VOTUPORANGA,3557105,95338,SP,"domingo, 07/02",45%
70284,VOTUPORANGA,3557105,95338,SP,"domingo, 07/03",53%
70557,VOTUPORANGA,3557105,95338,SP,"domingo, 07/06",53%
70645,VOTUPORANGA,3557105,95338,SP,"domingo, 08/03",39%
70403,VOTUPORANGA,3557105,95338,SP,"domingo, 08/11",48%
70221,VOTUPORANGA,3557105,95338,SP,"domingo, 09/05",44%
70494,VOTUPORANGA,3557105,95338,SP,"domingo, 09/08",40%
70340,VOTUPORANGA,3557105,95338,SP,"domingo, 10/01",43%
70585,VOTUPORANGA,3557105,95338,SP,"domingo, 10/05",58%
70249,VOTUPORANGA,3557105,95338,SP,"domingo, 11/04",47%
70158,VOTUPORANGA,3557105,95338,SP,"domingo, 11/07",46%
70431,VOTUPORANGA,3557105,95338,SP,"domingo, 11/10",44%
70613,VOTUPORANGA,3557105,95338,SP,"domingo, 12/04",64%
70522,VOTUPORANGA,3557105,95338,SP,"domingo, 12/07",50%
70186,VOTUPORANGA,3557105,95338,SP,"domingo, 13/06",45%
70459,VOTUPORANGA,3557105,95338,SP,"domingo, 13/09",48%
70368,VOTUPORANGA,3557105,95338,SP,"domingo, 13/12",44%
70305,VOTUPORANGA,3557105,95338,SP,"domingo, 14/02",45%
70277,VOTUPORANGA,3557105,95338,SP,"domingo, 14/03",51%
70550,VOTUPORANGA,3557105,95338,SP,"domingo, 14/06",51%
70396,VOTUPORANGA,3557105,95338,SP,"domingo, 15/11",43%
70214,VOTUPORANGA,3557105,95338,SP,"domingo, 16/05",47%
70487,VOTUPORANGA,3557105,95338,SP,"domingo, 16/08",49%
70333,VOTUPORANGA,3557105,95338,SP,"domingo, 17/01",46%
70578,VOTUPORANGA,3557105,95338,SP,"domingo, 17/05",48%
70242,VOTUPORANGA,3557105,95338,SP,"domingo, 18/04",50%
70151,VOTUPORANGA,3557105,95338,SP,"domingo, 18/07",46%
70424,VOTUPORANGA,3557105,95338,SP,"domingo, 18/10",45%
70606,VOTUPORANGA,3557105,95338,SP,"domingo, 19/04",65%
70515,VOTUPORANGA,3557105,95338,SP,"domingo, 19/07",44%
70179,VOTUPORANGA,3557105,95338,SP,"domingo, 20/06",46%
70452,VOTUPORANGA,3557105,95338,SP,"domingo, 20/09",46%
70361,VOTUPORANGA,3557105,95338,SP,"domingo, 20/12",45%
70298,VOTUPORANGA,3557105,95338,SP,"domingo, 21/02",46%
70270,VOTUPORANGA,3557105,95338,SP,"domingo, 21/03",56%
70543,VOTUPORANGA,3557105,95338,SP,"domingo, 21/06",47%
70634,VOTUPORANGA,3557105,95338,SP,"domingo, 22/03",59%
70389,VOTUPORANGA,3557105,95338,SP,"domingo, 22/11",48%
70207,VOTUPORANGA,3557105,95338,SP,"domingo, 23/05",49%
70480,VOTUPORANGA,3557105,95338,SP,"domingo, 23/08",50%
70326,VOTUPORANGA,3557105,95338,SP,"domingo, 24/01",45%
70571,VOTUPORANGA,3557105,95338,SP,"domingo, 24/05",54%
70235,VOTUPORANGA,3557105,95338,SP,"domingo, 25/04",49%
70417,VOTUPORANGA,3557105,95338,SP,"domingo, 25/10",43%
70599,VOTUPORANGA,3557105,95338,SP,"domingo, 26/04",65%
70508,VOTUPORANGA,3557105,95338,SP,"domingo, 26/07",48%
70172,VOTUPORANGA,3557105,95338,SP,"domingo, 27/06",46%
70445,VOTUPORANGA,3557105,95338,SP,"domingo, 27/09",49%
70354,VOTUPORANGA,3557105,95338,SP,"domingo, 27/12",48%
70291,VOTUPORANGA,3557105,95338,SP,"domingo, 28/02",50%
70263,VOTUPORANGA,3557105,95338,SP,"domingo, 28/03",54%
70536,VOTUPORANGA,3557105,95338,SP,"domingo, 28/06",47%
70627,VOTUPORANGA,3557105,95338,SP,"domingo, 29/03",60%
70382,VOTUPORANGA,3557105,95338,SP,"domingo, 29/11",43%
70200,VOTUPORANGA,3557105,95338,SP,"domingo, 30/05",46%
70473,VOTUPORANGA,3557105,95338,SP,"domingo, 30/08",46%
70319,VOTUPORANGA,3557105,95338,SP,"domingo, 31/01",46%
70564,VOTUPORANGA,3557105,95338,SP,"domingo, 31/05",46%
70624,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 01/04",59%
70533,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 01/07",43%
70197,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 02/06",39%
70470,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 02/09",43%
70379,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 02/12",42%
70316,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 03/02",37%
70288,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 03/03",40%
70561,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 03/06",46%
70649,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 04/03",40%
70407,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 04/11",40%
70225,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 05/05",40%
70498,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 05/08",42%
70344,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 06/01",33%
70589,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 06/05",53%
70253,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 07/04",41%
70162,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 07/07",39%
70435,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 07/10",40%
70617,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 08/04",55%
70526,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 08/07",46%
70190,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 09/06",40%
70463,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 09/09",40%
70372,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 09/12",40%
70309,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 10/02",39%
70281,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 10/03",42%
70554,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 10/06",45%
70642,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 11/03",37%
70400,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 11/11",40%
70218,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 12/05",40%
70491,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 12/08",41%
70337,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 13/01",39%
70582,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 13/05",53%
70246,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 14/04",41%
70155,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 14/07",42%
70428,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 14/10",40%
70610,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 15/04",55%
70519,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 15/07",43%
70183,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 16/06",40%
70456,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 16/09",45%
70365,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 16/12",40%
70302,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 17/02",40%
70274,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 17/03",43%
70547,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 17/06",45%
70638,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 18/03",48%
70393,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 18/11",41%
70211,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 19/05",41%
70484,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 19/08",42%
70330,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 20/01",40%
70575,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 20/05",47%
70239,VOTUPORANGA,3557105,95338,SP,"quarta-feira, 21/04",48%
