,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
12596,CAMPINAS,3509502,1213792,SP,"domingo, 01/03",39%
12354,CAMPINAS,3509502,1213792,SP,"domingo, 01/11",42%
12172,CAMPINAS,3509502,1213792,SP,"domingo, 02/05",44%
12445,CAMPINAS,3509502,1213792,SP,"domingo, 02/08",50%
12291,CAMPINAS,3509502,1213792,SP,"domingo, 03/01",48%
12536,CAMPINAS,3509502,1213792,SP,"domingo, 03/05",57%
12200,CAMPINAS,3509502,1213792,SP,"domingo, 04/04",47%
12109,CAMPINAS,3509502,1213792,SP,"domingo, 04/07",44%
12382,CAMPINAS,3509502,1213792,SP,"domingo, 04/10",44%
12564,CAMPINAS,3509502,1213792,SP,"domingo, 05/04",59%
12473,CAMPINAS,3509502,1213792,SP,"domingo, 05/07",52%
12137,CAMPINAS,3509502,1213792,SP,"domingo, 06/06",45%
12410,CAMPINAS,3509502,1213792,SP,"domingo, 06/09",43%
12319,CAMPINAS,3509502,1213792,SP,"domingo, 06/12",41%
12256,CAMPINAS,3509502,1213792,SP,"domingo, 07/02",43%
12228,CAMPINAS,3509502,1213792,SP,"domingo, 07/03",48%
12501,CAMPINAS,3509502,1213792,SP,"domingo, 07/06",52%
12589,CAMPINAS,3509502,1213792,SP,"domingo, 08/03",38%
12347,CAMPINAS,3509502,1213792,SP,"domingo, 08/11",44%
12165,CAMPINAS,3509502,1213792,SP,"domingo, 09/05",43%
12438,CAMPINAS,3509502,1213792,SP,"domingo, 09/08",47%
12284,CAMPINAS,3509502,1213792,SP,"domingo, 10/01",43%
12529,CAMPINAS,3509502,1213792,SP,"domingo, 10/05",52%
12193,CAMPINAS,3509502,1213792,SP,"domingo, 11/04",47%
12102,CAMPINAS,3509502,1213792,SP,"domingo, 11/07",43%
12375,CAMPINAS,3509502,1213792,SP,"domingo, 11/10",42%
12557,CAMPINAS,3509502,1213792,SP,"domingo, 12/04",57%
12466,CAMPINAS,3509502,1213792,SP,"domingo, 12/07",51%
12130,CAMPINAS,3509502,1213792,SP,"domingo, 13/06",43%
12403,CAMPINAS,3509502,1213792,SP,"domingo, 13/09",43%
12312,CAMPINAS,3509502,1213792,SP,"domingo, 13/12",41%
12249,CAMPINAS,3509502,1213792,SP,"domingo, 14/02",44%
