,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
42851,MONTE MOR,3531803,60754,SP,"domingo, 01/03",45%
42609,MONTE MOR,3531803,60754,SP,"domingo, 01/11",57%
42427,MONTE MOR,3531803,60754,SP,"domingo, 02/05",58%
42700,MONTE MOR,3531803,60754,SP,"domingo, 02/08",57%
42546,MONTE MOR,3531803,60754,SP,"domingo, 03/01",58%
42791,MONTE MOR,3531803,60754,SP,"domingo, 03/05",58%
42455,MONTE MOR,3531803,60754,SP,"domingo, 04/04",64%
42364,MONTE MOR,3531803,60754,SP,"domingo, 04/07",61%
42637,MONTE MOR,3531803,60754,SP,"domingo, 04/10",50%
42819,MONTE MOR,3531803,60754,SP,"domingo, 05/04",55%
42728,MONTE MOR,3531803,60754,SP,"domingo, 05/07",56%
42392,MONTE MOR,3531803,60754,SP,"domingo, 06/06",53%
42665,MONTE MOR,3531803,60754,SP,"domingo, 06/09",56%
42574,MONTE MOR,3531803,60754,SP,"domingo, 06/12",51%
42511,MONTE MOR,3531803,60754,SP,"domingo, 07/02",55%
42483,MONTE MOR,3531803,60754,SP,"domingo, 07/03",51%
42756,MONTE MOR,3531803,60754,SP,"domingo, 07/06",56%
42844,MONTE MOR,3531803,60754,SP,"domingo, 08/03",45%
42602,MONTE MOR,3531803,60754,SP,"domingo, 08/11",54%
42420,MONTE MOR,3531803,60754,SP,"domingo, 09/05",50%
42693,MONTE MOR,3531803,60754,SP,"domingo, 09/08",55%
42539,MONTE MOR,3531803,60754,SP,"domingo, 10/01",55%
42784,MONTE MOR,3531803,60754,SP,"domingo, 10/05",57%
42448,MONTE MOR,3531803,60754,SP,"domingo, 11/04",54%
42357,MONTE MOR,3531803,60754,SP,"domingo, 11/07",54%
42630,MONTE MOR,3531803,60754,SP,"domingo, 11/10",48%
42812,MONTE MOR,3531803,60754,SP,"domingo, 12/04",54%
42721,MONTE MOR,3531803,60754,SP,"domingo, 12/07",55%
42385,MONTE MOR,3531803,60754,SP,"domingo, 13/06",58%
42658,MONTE MOR,3531803,60754,SP,"domingo, 13/09",53%
42567,MONTE MOR,3531803,60754,SP,"domingo, 13/12",51%
42504,MONTE MOR,3531803,60754,SP,"domingo, 14/02",53%
42476,MONTE MOR,3531803,60754,SP,"domingo, 14/03",52%
42749,MONTE MOR,3531803,60754,SP,"domingo, 14/06",56%
42595,MONTE MOR,3531803,60754,SP,"domingo, 15/11",54%
42413,MONTE MOR,3531803,60754,SP,"domingo, 16/05",51%
42686,MONTE MOR,3531803,60754,SP,"domingo, 16/08",63%
42532,MONTE MOR,3531803,60754,SP,"domingo, 17/01",59%
42777,MONTE MOR,3531803,60754,SP,"domingo, 17/05",56%
42441,MONTE MOR,3531803,60754,SP,"domingo, 18/04",48%
42350,MONTE MOR,3531803,60754,SP,"domingo, 18/07",59%
42623,MONTE MOR,3531803,60754,SP,"domingo, 18/10",57%
42805,MONTE MOR,3531803,60754,SP,"domingo, 19/04",58%
42714,MONTE MOR,3531803,60754,SP,"domingo, 19/07",54%
42378,MONTE MOR,3531803,60754,SP,"domingo, 20/06",45%
42651,MONTE MOR,3531803,60754,SP,"domingo, 20/09",53%
