,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
61547,SÃO ROQUE,3550605,92060,SP,"domingo, 01/03",39%
61305,SÃO ROQUE,3550605,92060,SP,"domingo, 01/11",50%
61123,SÃO ROQUE,3550605,92060,SP,"domingo, 02/05",50%
61396,SÃO ROQUE,3550605,92060,SP,"domingo, 02/08",53%
61242,SÃO ROQUE,3550605,92060,SP,"domingo, 03/01",51%
61487,SÃO ROQUE,3550605,92060,SP,"domingo, 03/05",63%
61151,SÃO ROQUE,3550605,92060,SP,"domingo, 04/04",54%
61060,SÃO ROQUE,3550605,92060,SP,"domingo, 04/07",48%
61333,SÃO ROQUE,3550605,92060,SP,"domingo, 04/10",49%
61515,SÃO ROQUE,3550605,92060,SP,"domingo, 05/04",62%
61424,SÃO ROQUE,3550605,92060,SP,"domingo, 05/07",52%
61088,SÃO ROQUE,3550605,92060,SP,"domingo, 06/06",48%
61361,SÃO ROQUE,3550605,92060,SP,"domingo, 06/09",48%
61270,SÃO ROQUE,3550605,92060,SP,"domingo, 06/12",47%
61207,SÃO ROQUE,3550605,92060,SP,"domingo, 07/02",48%
61179,SÃO ROQUE,3550605,92060,SP,"domingo, 07/03",53%
61452,SÃO ROQUE,3550605,92060,SP,"domingo, 07/06",51%
61540,SÃO ROQUE,3550605,92060,SP,"domingo, 08/03",39%
61298,SÃO ROQUE,3550605,92060,SP,"domingo, 08/11",46%
61116,SÃO ROQUE,3550605,92060,SP,"domingo, 09/05",47%
61389,SÃO ROQUE,3550605,92060,SP,"domingo, 09/08",48%
61235,SÃO ROQUE,3550605,92060,SP,"domingo, 10/01",48%
61480,SÃO ROQUE,3550605,92060,SP,"domingo, 10/05",57%
61144,SÃO ROQUE,3550605,92060,SP,"domingo, 11/04",51%
61053,SÃO ROQUE,3550605,92060,SP,"domingo, 11/07",47%
61326,SÃO ROQUE,3550605,92060,SP,"domingo, 11/10",49%
61508,SÃO ROQUE,3550605,92060,SP,"domingo, 12/04",63%
61417,SÃO ROQUE,3550605,92060,SP,"domingo, 12/07",53%
61081,SÃO ROQUE,3550605,92060,SP,"domingo, 13/06",49%
61354,SÃO ROQUE,3550605,92060,SP,"domingo, 13/09",49%
61263,SÃO ROQUE,3550605,92060,SP,"domingo, 13/12",47%
61200,SÃO ROQUE,3550605,92060,SP,"domingo, 14/02",49%
61172,SÃO ROQUE,3550605,92060,SP,"domingo, 14/03",51%
61445,SÃO ROQUE,3550605,92060,SP,"domingo, 14/06",55%
61291,SÃO ROQUE,3550605,92060,SP,"domingo, 15/11",46%
61109,SÃO ROQUE,3550605,92060,SP,"domingo, 16/05",49%
61382,SÃO ROQUE,3550605,92060,SP,"domingo, 16/08",54%
61228,SÃO ROQUE,3550605,92060,SP,"domingo, 17/01",46%
61473,SÃO ROQUE,3550605,92060,SP,"domingo, 17/05",57%
61137,SÃO ROQUE,3550605,92060,SP,"domingo, 18/04",52%
61046,SÃO ROQUE,3550605,92060,SP,"domingo, 18/07",48%
61319,SÃO ROQUE,3550605,92060,SP,"domingo, 18/10",49%
61501,SÃO ROQUE,3550605,92060,SP,"domingo, 19/04",63%
61410,SÃO ROQUE,3550605,92060,SP,"domingo, 19/07",51%
61074,SÃO ROQUE,3550605,92060,SP,"domingo, 20/06",49%
61347,SÃO ROQUE,3550605,92060,SP,"domingo, 20/09",49%
61256,SÃO ROQUE,3550605,92060,SP,"domingo, 20/12",46%
61193,SÃO ROQUE,3550605,92060,SP,"domingo, 21/02",47%
61165,SÃO ROQUE,3550605,92060,SP,"domingo, 21/03",54%
61438,SÃO ROQUE,3550605,92060,SP,"domingo, 21/06",54%
61529,SÃO ROQUE,3550605,92060,SP,"domingo, 22/03",61%
61284,SÃO ROQUE,3550605,92060,SP,"domingo, 22/11",46%
61102,SÃO ROQUE,3550605,92060,SP,"domingo, 23/05",50%
61375,SÃO ROQUE,3550605,92060,SP,"domingo, 23/08",53%
61221,SÃO ROQUE,3550605,92060,SP,"domingo, 24/01",49%
61466,SÃO ROQUE,3550605,92060,SP,"domingo, 24/05",58%
61130,SÃO ROQUE,3550605,92060,SP,"domingo, 25/04",51%
61312,SÃO ROQUE,3550605,92060,SP,"domingo, 25/10",49%
61494,SÃO ROQUE,3550605,92060,SP,"domingo, 26/04",63%
61403,SÃO ROQUE,3550605,92060,SP,"domingo, 26/07",53%
61067,SÃO ROQUE,3550605,92060,SP,"domingo, 27/06",47%
61340,SÃO ROQUE,3550605,92060,SP,"domingo, 27/09",47%
61249,SÃO ROQUE,3550605,92060,SP,"domingo, 27/12",51%
61186,SÃO ROQUE,3550605,92060,SP,"domingo, 28/02",47%
61158,SÃO ROQUE,3550605,92060,SP,"domingo, 28/03",54%
61431,SÃO ROQUE,3550605,92060,SP,"domingo, 28/06",54%
61522,SÃO ROQUE,3550605,92060,SP,"domingo, 29/03",64%
61277,SÃO ROQUE,3550605,92060,SP,"domingo, 29/11",45%
61095,SÃO ROQUE,3550605,92060,SP,"domingo, 30/05",50%
61368,SÃO ROQUE,3550605,92060,SP,"domingo, 30/08",50%
61214,SÃO ROQUE,3550605,92060,SP,"domingo, 31/01",49%
61459,SÃO ROQUE,3550605,92060,SP,"domingo, 31/05",55%
61519,SÃO ROQUE,3550605,92060,SP,"quarta-feira, 01/04",59%
61428,SÃO ROQUE,3550605,92060,SP,"quarta-feira, 01/07",45%
61092,SÃO ROQUE,3550605,92060,SP,"quarta-feira, 02/06",41%
61365,SÃO ROQUE,3550605,92060,SP,"quarta-feira, 02/09",41%
61274,SÃO ROQUE,3550605,92060,SP,"quarta-feira, 02/12",40%
61211,SÃO ROQUE,3550605,92060,SP,"quarta-feira, 03/02",40%
61183,SÃO ROQUE,3550605,92060,SP,"quarta-feira, 03/03",40%
61456,SÃO ROQUE,3550605,92060,SP,"quarta-feira, 03/06",47%
61544,SÃO ROQUE,3550605,92060,SP,"quarta-feira, 04/03",36%
