,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
35276,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 01/03",35%
35035,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 01/11",45%
34853,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 02/05",47%
35126,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 02/08",47%
34972,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 03/01",46%
35217,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 03/05",50%
34881,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 04/04",49%
34790,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 04/07",46%
35063,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 04/10",44%
35245,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 05/04",48%
35154,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 05/07",49%
34818,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 06/06",46%
35091,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 06/09",41%
35000,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 06/12",42%
34937,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 07/02",46%
34909,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 07/03",49%
35182,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 07/06",48%
35269,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 08/03",35%
35028,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 08/11",43%
34846,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 09/05",44%
35119,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 09/08",44%
34965,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 10/01",44%
35210,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 10/05",47%
34874,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 11/04",49%
34783,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 11/07",45%
35056,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 11/10",43%
35238,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 12/04",46%
35147,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 12/07",46%
34811,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 13/06",46%
35084,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 13/09",44%
34993,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 13/12",41%
34930,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 14/02",46%
34902,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 14/03",49%
35175,LENÇÓIS PAULISTA,3526803,68990,SP,"domingo, 14/06",48%
