,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
8564,BERTIOGA,3506359,64723,SP,"domingo, 01/03",40%
8323,BERTIOGA,3506359,64723,SP,"domingo, 01/11",60%
8141,BERTIOGA,3506359,64723,SP,"domingo, 02/05",53%
8413,BERTIOGA,3506359,64723,SP,"domingo, 02/08",52%
8260,BERTIOGA,3506359,64723,SP,"domingo, 03/01",51%
8504,BERTIOGA,3506359,64723,SP,"domingo, 03/05",61%
8169,BERTIOGA,3506359,64723,SP,"domingo, 04/04",59%
8078,BERTIOGA,3506359,64723,SP,"domingo, 04/07",54%
8350,BERTIOGA,3506359,64723,SP,"domingo, 04/10",46%
8532,BERTIOGA,3506359,64723,SP,"domingo, 05/04",59%
8441,BERTIOGA,3506359,64723,SP,"domingo, 05/07",55%
8106,BERTIOGA,3506359,64723,SP,"domingo, 06/06",50%
8378,BERTIOGA,3506359,64723,SP,"domingo, 06/09",48%
8288,BERTIOGA,3506359,64723,SP,"domingo, 06/12",53%
8225,BERTIOGA,3506359,64723,SP,"domingo, 07/02",50%
8197,BERTIOGA,3506359,64723,SP,"domingo, 07/03",58%
8469,BERTIOGA,3506359,64723,SP,"domingo, 07/06",59%
8557,BERTIOGA,3506359,64723,SP,"domingo, 08/03",40%
8316,BERTIOGA,3506359,64723,SP,"domingo, 08/11",50%
8134,BERTIOGA,3506359,64723,SP,"domingo, 09/05",55%
8406,BERTIOGA,3506359,64723,SP,"domingo, 09/08",49%
8253,BERTIOGA,3506359,64723,SP,"domingo, 10/01",52%
8497,BERTIOGA,3506359,64723,SP,"domingo, 10/05",58%
8162,BERTIOGA,3506359,64723,SP,"domingo, 11/04",60%
8071,BERTIOGA,3506359,64723,SP,"domingo, 11/07",51%
8343,BERTIOGA,3506359,64723,SP,"domingo, 11/10",54%
8525,BERTIOGA,3506359,64723,SP,"domingo, 12/04",58%
8434,BERTIOGA,3506359,64723,SP,"domingo, 12/07",54%
8099,BERTIOGA,3506359,64723,SP,"domingo, 13/06",54%
8371,BERTIOGA,3506359,64723,SP,"domingo, 13/09",47%
8281,BERTIOGA,3506359,64723,SP,"domingo, 13/12",52%
8218,BERTIOGA,3506359,64723,SP,"domingo, 14/02",56%
8190,BERTIOGA,3506359,64723,SP,"domingo, 14/03",58%
