,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
53448,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 01/03",44%
53206,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 01/11",53%
53024,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 02/05",55%
53297,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 02/08",58%
53143,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 03/01",58%
53388,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 03/05",62%
53052,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 04/04",60%
52961,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 04/07",53%
53234,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 04/10",55%
53416,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 05/04",56%
53325,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 05/07",58%
52989,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 06/06",52%
53262,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 06/09",54%
53171,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 06/12",55%
53108,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 07/02",54%
53080,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 07/03",58%
53353,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 07/06",57%
53441,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 08/03",44%
53199,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 08/11",51%
53017,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 09/05",55%
53290,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 09/08",56%
53136,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 10/01",55%
53381,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 10/05",58%
53045,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 11/04",59%
52954,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 11/07",53%
53227,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 11/10",55%
53409,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 12/04",54%
53318,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 12/07",57%
52982,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 13/06",47%
53255,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 13/09",56%
53164,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 13/12",54%
53101,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 14/02",57%
53073,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 14/03",58%
53346,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 14/06",57%
53192,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 15/11",57%
53010,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 16/05",56%
53283,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 16/08",59%
53129,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 17/01",55%
53374,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 17/05",60%
53038,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 18/04",57%
52947,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 18/07",55%
53220,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 18/10",56%
53402,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 19/04",59%
53311,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 19/07",56%
52975,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 20/06",53%
53248,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 20/09",55%
53157,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 20/12",53%
53094,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 21/02",53%
53066,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 21/03",59%
53339,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 21/06",58%
53430,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 22/03",58%
53185,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 22/11",56%
53003,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 23/05",57%
53276,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 23/08",58%
53122,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 24/01",56%
53367,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 24/05",61%
53031,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 25/04",57%
53213,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 25/10",55%
53395,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 26/04",59%
53304,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 26/07",58%
52968,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 27/06",51%
53241,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 27/09",55%
53150,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 27/12",56%
53087,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 28/02",57%
53059,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 28/03",58%
53332,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 28/06",57%
53423,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 29/03",61%
53178,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 29/11",53%
52996,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 30/05",56%
53269,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 30/08",56%
53115,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 31/01",55%
53360,RIO GRANDE DA SERRA,3544103,51436,SP,"domingo, 31/05",59%
53420,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 01/04",55%
53329,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 01/07",49%
52993,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 02/06",48%
53266,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 02/09",50%
53175,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 02/12",48%
53112,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 03/02",48%
53084,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 03/03",48%
53357,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 03/06",52%
53445,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 04/03",39%
53203,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 04/11",46%
53021,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 05/05",48%
53294,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 05/08",50%
53140,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 06/01",61%
53385,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 06/05",54%
53049,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 07/04",49%
52958,RIO GRANDE DA SERRA,3544103,51436,SP,"quarta-feira, 07/07",42%
