,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
26204,ITANHAÉM,3522109,103102,SP,"domingo, 01/03",41%
25962,ITANHAÉM,3522109,103102,SP,"domingo, 01/11",48%
25780,ITANHAÉM,3522109,103102,SP,"domingo, 02/05",49%
26053,ITANHAÉM,3522109,103102,SP,"domingo, 02/08",50%
25899,ITANHAÉM,3522109,103102,SP,"domingo, 03/01",47%
26144,ITANHAÉM,3522109,103102,SP,"domingo, 03/05",64%
25808,ITANHAÉM,3522109,103102,SP,"domingo, 04/04",53%
25717,ITANHAÉM,3522109,103102,SP,"domingo, 04/07",44%
25990,ITANHAÉM,3522109,103102,SP,"domingo, 04/10",46%
26172,ITANHAÉM,3522109,103102,SP,"domingo, 05/04",63%
26081,ITANHAÉM,3522109,103102,SP,"domingo, 05/07",51%
25745,ITANHAÉM,3522109,103102,SP,"domingo, 06/06",46%
26018,ITANHAÉM,3522109,103102,SP,"domingo, 06/09",49%
25927,ITANHAÉM,3522109,103102,SP,"domingo, 06/12",46%
25864,ITANHAÉM,3522109,103102,SP,"domingo, 07/02",45%
25836,ITANHAÉM,3522109,103102,SP,"domingo, 07/03",49%
26109,ITANHAÉM,3522109,103102,SP,"domingo, 07/06",53%
26197,ITANHAÉM,3522109,103102,SP,"domingo, 08/03",40%
25955,ITANHAÉM,3522109,103102,SP,"domingo, 08/11",45%
25773,ITANHAÉM,3522109,103102,SP,"domingo, 09/05",48%
26046,ITANHAÉM,3522109,103102,SP,"domingo, 09/08",47%
25892,ITANHAÉM,3522109,103102,SP,"domingo, 10/01",46%
26137,ITANHAÉM,3522109,103102,SP,"domingo, 10/05",61%
25801,ITANHAÉM,3522109,103102,SP,"domingo, 11/04",49%
25710,ITANHAÉM,3522109,103102,SP,"domingo, 11/07",44%
25983,ITANHAÉM,3522109,103102,SP,"domingo, 11/10",48%
26165,ITANHAÉM,3522109,103102,SP,"domingo, 12/04",65%
26074,ITANHAÉM,3522109,103102,SP,"domingo, 12/07",50%
25738,ITANHAÉM,3522109,103102,SP,"domingo, 13/06",46%
26011,ITANHAÉM,3522109,103102,SP,"domingo, 13/09",46%
25920,ITANHAÉM,3522109,103102,SP,"domingo, 13/12",46%
25857,ITANHAÉM,3522109,103102,SP,"domingo, 14/02",49%
25829,ITANHAÉM,3522109,103102,SP,"domingo, 14/03",51%
26102,ITANHAÉM,3522109,103102,SP,"domingo, 14/06",52%
25948,ITANHAÉM,3522109,103102,SP,"domingo, 15/11",44%
25766,ITANHAÉM,3522109,103102,SP,"domingo, 16/05",49%
26039,ITANHAÉM,3522109,103102,SP,"domingo, 16/08",49%
25885,ITANHAÉM,3522109,103102,SP,"domingo, 17/01",47%
26130,ITANHAÉM,3522109,103102,SP,"domingo, 17/05",55%
25794,ITANHAÉM,3522109,103102,SP,"domingo, 18/04",51%
25703,ITANHAÉM,3522109,103102,SP,"domingo, 18/07",48%
25976,ITANHAÉM,3522109,103102,SP,"domingo, 18/10",47%
26158,ITANHAÉM,3522109,103102,SP,"domingo, 19/04",66%
26067,ITANHAÉM,3522109,103102,SP,"domingo, 19/07",51%
25731,ITANHAÉM,3522109,103102,SP,"domingo, 20/06",49%
26004,ITANHAÉM,3522109,103102,SP,"domingo, 20/09",47%
25913,ITANHAÉM,3522109,103102,SP,"domingo, 20/12",46%
25850,ITANHAÉM,3522109,103102,SP,"domingo, 21/02",47%
25822,ITANHAÉM,3522109,103102,SP,"domingo, 21/03",52%
26095,ITANHAÉM,3522109,103102,SP,"domingo, 21/06",52%
26186,ITANHAÉM,3522109,103102,SP,"domingo, 22/03",63%
25941,ITANHAÉM,3522109,103102,SP,"domingo, 22/11",41%
25759,ITANHAÉM,3522109,103102,SP,"domingo, 23/05",50%
26032,ITANHAÉM,3522109,103102,SP,"domingo, 23/08",50%
25878,ITANHAÉM,3522109,103102,SP,"domingo, 24/01",48%
26123,ITANHAÉM,3522109,103102,SP,"domingo, 24/05",55%
25787,ITANHAÉM,3522109,103102,SP,"domingo, 25/04",49%
25969,ITANHAÉM,3522109,103102,SP,"domingo, 25/10",46%
26151,ITANHAÉM,3522109,103102,SP,"domingo, 26/04",65%
26060,ITANHAÉM,3522109,103102,SP,"domingo, 26/07",51%
25724,ITANHAÉM,3522109,103102,SP,"domingo, 27/06",46%
25997,ITANHAÉM,3522109,103102,SP,"domingo, 27/09",46%
25906,ITANHAÉM,3522109,103102,SP,"domingo, 27/12",47%
25843,ITANHAÉM,3522109,103102,SP,"domingo, 28/02",47%
25815,ITANHAÉM,3522109,103102,SP,"domingo, 28/03",55%
26088,ITANHAÉM,3522109,103102,SP,"domingo, 28/06",52%
26179,ITANHAÉM,3522109,103102,SP,"domingo, 29/03",62%
25934,ITANHAÉM,3522109,103102,SP,"domingo, 29/11",42%
25752,ITANHAÉM,3522109,103102,SP,"domingo, 30/05",48%
26025,ITANHAÉM,3522109,103102,SP,"domingo, 30/08",46%
25871,ITANHAÉM,3522109,103102,SP,"domingo, 31/01",45%
26116,ITANHAÉM,3522109,103102,SP,"domingo, 31/05",53%
26176,ITANHAÉM,3522109,103102,SP,"quarta-feira, 01/04",63%
26085,ITANHAÉM,3522109,103102,SP,"quarta-feira, 01/07",47%
25749,ITANHAÉM,3522109,103102,SP,"quarta-feira, 02/06",48%
26022,ITANHAÉM,3522109,103102,SP,"quarta-feira, 02/09",46%
25931,ITANHAÉM,3522109,103102,SP,"quarta-feira, 02/12",45%
25868,ITANHAÉM,3522109,103102,SP,"quarta-feira, 03/02",44%
25840,ITANHAÉM,3522109,103102,SP,"quarta-feira, 03/03",42%
26113,ITANHAÉM,3522109,103102,SP,"quarta-feira, 03/06",50%
26201,ITANHAÉM,3522109,103102,SP,"quarta-feira, 04/03",40%
25959,ITANHAÉM,3522109,103102,SP,"quarta-feira, 04/11",44%
25777,ITANHAÉM,3522109,103102,SP,"quarta-feira, 05/05",45%
26050,ITANHAÉM,3522109,103102,SP,"quarta-feira, 05/08",46%
25896,ITANHAÉM,3522109,103102,SP,"quarta-feira, 06/01",46%
26141,ITANHAÉM,3522109,103102,SP,"quarta-feira, 06/05",55%
25805,ITANHAÉM,3522109,103102,SP,"quarta-feira, 07/04",49%
25714,ITANHAÉM,3522109,103102,SP,"quarta-feira, 07/07",44%
25987,ITANHAÉM,3522109,103102,SP,"quarta-feira, 07/10",42%
26169,ITANHAÉM,3522109,103102,SP,"quarta-feira, 08/04",58%
26078,ITANHAÉM,3522109,103102,SP,"quarta-feira, 08/07",48%
25742,ITANHAÉM,3522109,103102,SP,"quarta-feira, 09/06",47%
26015,ITANHAÉM,3522109,103102,SP,"quarta-feira, 09/09",44%
25924,ITANHAÉM,3522109,103102,SP,"quarta-feira, 09/12",40%
25861,ITANHAÉM,3522109,103102,SP,"quarta-feira, 10/02",43%
25833,ITANHAÉM,3522109,103102,SP,"quarta-feira, 10/03",48%
26106,ITANHAÉM,3522109,103102,SP,"quarta-feira, 10/06",49%
26194,ITANHAÉM,3522109,103102,SP,"quarta-feira, 11/03",34%
25952,ITANHAÉM,3522109,103102,SP,"quarta-feira, 11/11",43%
25770,ITANHAÉM,3522109,103102,SP,"quarta-feira, 12/05",45%
26043,ITANHAÉM,3522109,103102,SP,"quarta-feira, 12/08",45%
25889,ITANHAÉM,3522109,103102,SP,"quarta-feira, 13/01",46%
26134,ITANHAÉM,3522109,103102,SP,"quarta-feira, 13/05",56%
25798,ITANHAÉM,3522109,103102,SP,"quarta-feira, 14/04",47%
25707,ITANHAÉM,3522109,103102,SP,"quarta-feira, 14/07",44%
25980,ITANHAÉM,3522109,103102,SP,"quarta-feira, 14/10",44%
26162,ITANHAÉM,3522109,103102,SP,"quarta-feira, 15/04",59%
26071,ITANHAÉM,3522109,103102,SP,"quarta-feira, 15/07",49%
25735,ITANHAÉM,3522109,103102,SP,"quarta-feira, 16/06",45%
26008,ITANHAÉM,3522109,103102,SP,"quarta-feira, 16/09",45%
25917,ITANHAÉM,3522109,103102,SP,"quarta-feira, 16/12",46%
25854,ITANHAÉM,3522109,103102,SP,"quarta-feira, 17/02",44%
25826,ITANHAÉM,3522109,103102,SP,"quarta-feira, 17/03",47%
26099,ITANHAÉM,3522109,103102,SP,"quarta-feira, 17/06",49%
26190,ITANHAÉM,3522109,103102,SP,"quarta-feira, 18/03",51%
25945,ITANHAÉM,3522109,103102,SP,"quarta-feira, 18/11",44%
25763,ITANHAÉM,3522109,103102,SP,"quarta-feira, 19/05",42%
26036,ITANHAÉM,3522109,103102,SP,"quarta-feira, 19/08",45%
25882,ITANHAÉM,3522109,103102,SP,"quarta-feira, 20/01",47%
26127,ITANHAÉM,3522109,103102,SP,"quarta-feira, 20/05",50%
25791,ITANHAÉM,3522109,103102,SP,"quarta-feira, 21/04",53%
25973,ITANHAÉM,3522109,103102,SP,"quarta-feira, 21/10",45%
26155,ITANHAÉM,3522109,103102,SP,"quarta-feira, 22/04",60%
26064,ITANHAÉM,3522109,103102,SP,"quarta-feira, 22/07",47%
25728,ITANHAÉM,3522109,103102,SP,"quarta-feira, 23/06",45%
26001,ITANHAÉM,3522109,103102,SP,"quarta-feira, 23/09",46%
25910,ITANHAÉM,3522109,103102,SP,"quarta-feira, 23/12",47%
25847,ITANHAÉM,3522109,103102,SP,"quarta-feira, 24/02",51%
25819,ITANHAÉM,3522109,103102,SP,"quarta-feira, 24/03",48%
26092,ITANHAÉM,3522109,103102,SP,"quarta-feira, 24/06",50%
26183,ITANHAÉM,3522109,103102,SP,"quarta-feira, 25/03",61%
25938,ITANHAÉM,3522109,103102,SP,"quarta-feira, 25/11",44%
26208,ITANHAÉM,3522109,103102,SP,"quarta-feira, 26/02",39%
25756,ITANHAÉM,3522109,103102,SP,"quarta-feira, 26/05",44%
