,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
47900,PIRACICABA,3538709,407252,SP,"domingo, 01/03",35%
47662,PIRACICABA,3538709,407252,SP,"domingo, 01/11",41%
47480,PIRACICABA,3538709,407252,SP,"domingo, 02/05",45%
47753,PIRACICABA,3538709,407252,SP,"domingo, 02/08",47%
47599,PIRACICABA,3538709,407252,SP,"domingo, 03/01",45%
47844,PIRACICABA,3538709,407252,SP,"domingo, 03/05",56%
47508,PIRACICABA,3538709,407252,SP,"domingo, 04/04",49%
47417,PIRACICABA,3538709,407252,SP,"domingo, 04/07",43%
47690,PIRACICABA,3538709,407252,SP,"domingo, 04/10",41%
47872,PIRACICABA,3538709,407252,SP,"domingo, 05/04",56%
47781,PIRACICABA,3538709,407252,SP,"domingo, 05/07",47%
47445,PIRACICABA,3538709,407252,SP,"domingo, 06/06",44%
47718,PIRACICABA,3538709,407252,SP,"domingo, 06/09",41%
47627,PIRACICABA,3538709,407252,SP,"domingo, 06/12",40%
47564,PIRACICABA,3538709,407252,SP,"domingo, 07/02",42%
47536,PIRACICABA,3538709,407252,SP,"domingo, 07/03",46%
47809,PIRACICABA,3538709,407252,SP,"domingo, 07/06",48%
47896,PIRACICABA,3538709,407252,SP,"domingo, 08/03",34%
47655,PIRACICABA,3538709,407252,SP,"domingo, 08/11",41%
47473,PIRACICABA,3538709,407252,SP,"domingo, 09/05",42%
47746,PIRACICABA,3538709,407252,SP,"domingo, 09/08",43%
47592,PIRACICABA,3538709,407252,SP,"domingo, 10/01",42%
47837,PIRACICABA,3538709,407252,SP,"domingo, 10/05",50%
47501,PIRACICABA,3538709,407252,SP,"domingo, 11/04",46%
47410,PIRACICABA,3538709,407252,SP,"domingo, 11/07",43%
47683,PIRACICABA,3538709,407252,SP,"domingo, 11/10",40%
47865,PIRACICABA,3538709,407252,SP,"domingo, 12/04",56%
47774,PIRACICABA,3538709,407252,SP,"domingo, 12/07",47%
47438,PIRACICABA,3538709,407252,SP,"domingo, 13/06",44%
47711,PIRACICABA,3538709,407252,SP,"domingo, 13/09",42%
47620,PIRACICABA,3538709,407252,SP,"domingo, 13/12",40%
47557,PIRACICABA,3538709,407252,SP,"domingo, 14/02",44%
47529,PIRACICABA,3538709,407252,SP,"domingo, 14/03",45%
47802,PIRACICABA,3538709,407252,SP,"domingo, 14/06",47%
47648,PIRACICABA,3538709,407252,SP,"domingo, 15/11",39%
47466,PIRACICABA,3538709,407252,SP,"domingo, 16/05",43%
47739,PIRACICABA,3538709,407252,SP,"domingo, 16/08",46%
47585,PIRACICABA,3538709,407252,SP,"domingo, 17/01",44%
47830,PIRACICABA,3538709,407252,SP,"domingo, 17/05",48%
47494,PIRACICABA,3538709,407252,SP,"domingo, 18/04",45%
47403,PIRACICABA,3538709,407252,SP,"domingo, 18/07",42%
47676,PIRACICABA,3538709,407252,SP,"domingo, 18/10",41%
47858,PIRACICABA,3538709,407252,SP,"domingo, 19/04",57%
47767,PIRACICABA,3538709,407252,SP,"domingo, 19/07",46%
47431,PIRACICABA,3538709,407252,SP,"domingo, 20/06",43%
47704,PIRACICABA,3538709,407252,SP,"domingo, 20/09",43%
47613,PIRACICABA,3538709,407252,SP,"domingo, 20/12",40%
47550,PIRACICABA,3538709,407252,SP,"domingo, 21/02",42%
47522,PIRACICABA,3538709,407252,SP,"domingo, 21/03",46%
47795,PIRACICABA,3538709,407252,SP,"domingo, 21/06",47%
47886,PIRACICABA,3538709,407252,SP,"domingo, 22/03",52%
47641,PIRACICABA,3538709,407252,SP,"domingo, 22/11",40%
47459,PIRACICABA,3538709,407252,SP,"domingo, 23/05",45%
47732,PIRACICABA,3538709,407252,SP,"domingo, 23/08",45%
47578,PIRACICABA,3538709,407252,SP,"domingo, 24/01",45%
47823,PIRACICABA,3538709,407252,SP,"domingo, 24/05",50%
47487,PIRACICABA,3538709,407252,SP,"domingo, 25/04",47%
47669,PIRACICABA,3538709,407252,SP,"domingo, 25/10",42%
47851,PIRACICABA,3538709,407252,SP,"domingo, 26/04",56%
47760,PIRACICABA,3538709,407252,SP,"domingo, 26/07",46%
47424,PIRACICABA,3538709,407252,SP,"domingo, 27/06",43%
47697,PIRACICABA,3538709,407252,SP,"domingo, 27/09",41%
