,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
65589,TAQUARITINGA,3553708,57364,SP,"domingo, 01/03",41%
65347,TAQUARITINGA,3553708,57364,SP,"domingo, 01/11",56%
65165,TAQUARITINGA,3553708,57364,SP,"domingo, 02/05",55%
65438,TAQUARITINGA,3553708,57364,SP,"domingo, 02/08",61%
65284,TAQUARITINGA,3553708,57364,SP,"domingo, 03/01",55%
65529,TAQUARITINGA,3553708,57364,SP,"domingo, 03/05",58%
65193,TAQUARITINGA,3553708,57364,SP,"domingo, 04/04",56%
65102,TAQUARITINGA,3553708,57364,SP,"domingo, 04/07",55%
65375,TAQUARITINGA,3553708,57364,SP,"domingo, 04/10",56%
65557,TAQUARITINGA,3553708,57364,SP,"domingo, 05/04",58%
65466,TAQUARITINGA,3553708,57364,SP,"domingo, 05/07",55%
65130,TAQUARITINGA,3553708,57364,SP,"domingo, 06/06",57%
65403,TAQUARITINGA,3553708,57364,SP,"domingo, 06/09",53%
65312,TAQUARITINGA,3553708,57364,SP,"domingo, 06/12",52%
65249,TAQUARITINGA,3553708,57364,SP,"domingo, 07/02",58%
65221,TAQUARITINGA,3553708,57364,SP,"domingo, 07/03",62%
65494,TAQUARITINGA,3553708,57364,SP,"domingo, 07/06",58%
65582,TAQUARITINGA,3553708,57364,SP,"domingo, 08/03",42%
65340,TAQUARITINGA,3553708,57364,SP,"domingo, 08/11",56%
65158,TAQUARITINGA,3553708,57364,SP,"domingo, 09/05",54%
65431,TAQUARITINGA,3553708,57364,SP,"domingo, 09/08",57%
65277,TAQUARITINGA,3553708,57364,SP,"domingo, 10/01",55%
65522,TAQUARITINGA,3553708,57364,SP,"domingo, 10/05",56%
65186,TAQUARITINGA,3553708,57364,SP,"domingo, 11/04",55%
65095,TAQUARITINGA,3553708,57364,SP,"domingo, 11/07",54%
65368,TAQUARITINGA,3553708,57364,SP,"domingo, 11/10",56%
65550,TAQUARITINGA,3553708,57364,SP,"domingo, 12/04",56%
65459,TAQUARITINGA,3553708,57364,SP,"domingo, 12/07",55%
65123,TAQUARITINGA,3553708,57364,SP,"domingo, 13/06",55%
65396,TAQUARITINGA,3553708,57364,SP,"domingo, 13/09",55%
65305,TAQUARITINGA,3553708,57364,SP,"domingo, 13/12",53%
65242,TAQUARITINGA,3553708,57364,SP,"domingo, 14/02",60%
65214,TAQUARITINGA,3553708,57364,SP,"domingo, 14/03",59%
65487,TAQUARITINGA,3553708,57364,SP,"domingo, 14/06",56%
65333,TAQUARITINGA,3553708,57364,SP,"domingo, 15/11",56%
65151,TAQUARITINGA,3553708,57364,SP,"domingo, 16/05",54%
65424,TAQUARITINGA,3553708,57364,SP,"domingo, 16/08",56%
65270,TAQUARITINGA,3553708,57364,SP,"domingo, 17/01",57%
65515,TAQUARITINGA,3553708,57364,SP,"domingo, 17/05",59%
65179,TAQUARITINGA,3553708,57364,SP,"domingo, 18/04",56%
65088,TAQUARITINGA,3553708,57364,SP,"domingo, 18/07",55%
65361,TAQUARITINGA,3553708,57364,SP,"domingo, 18/10",56%
65543,TAQUARITINGA,3553708,57364,SP,"domingo, 19/04",59%
65452,TAQUARITINGA,3553708,57364,SP,"domingo, 19/07",56%
65116,TAQUARITINGA,3553708,57364,SP,"domingo, 20/06",56%
65389,TAQUARITINGA,3553708,57364,SP,"domingo, 20/09",57%
65298,TAQUARITINGA,3553708,57364,SP,"domingo, 20/12",55%
65235,TAQUARITINGA,3553708,57364,SP,"domingo, 21/02",57%
65207,TAQUARITINGA,3553708,57364,SP,"domingo, 21/03",60%
65480,TAQUARITINGA,3553708,57364,SP,"domingo, 21/06",55%
65571,TAQUARITINGA,3553708,57364,SP,"domingo, 22/03",55%
65326,TAQUARITINGA,3553708,57364,SP,"domingo, 22/11",55%
65144,TAQUARITINGA,3553708,57364,SP,"domingo, 23/05",57%
65417,TAQUARITINGA,3553708,57364,SP,"domingo, 23/08",59%
65263,TAQUARITINGA,3553708,57364,SP,"domingo, 24/01",56%
65508,TAQUARITINGA,3553708,57364,SP,"domingo, 24/05",59%
65172,TAQUARITINGA,3553708,57364,SP,"domingo, 25/04",56%
65354,TAQUARITINGA,3553708,57364,SP,"domingo, 25/10",55%
65536,TAQUARITINGA,3553708,57364,SP,"domingo, 26/04",60%
65445,TAQUARITINGA,3553708,57364,SP,"domingo, 26/07",60%
65109,TAQUARITINGA,3553708,57364,SP,"domingo, 27/06",55%
65382,TAQUARITINGA,3553708,57364,SP,"domingo, 27/09",55%
65291,TAQUARITINGA,3553708,57364,SP,"domingo, 27/12",56%
65228,TAQUARITINGA,3553708,57364,SP,"domingo, 28/02",61%
65200,TAQUARITINGA,3553708,57364,SP,"domingo, 28/03",57%
65473,TAQUARITINGA,3553708,57364,SP,"domingo, 28/06",54%
65564,TAQUARITINGA,3553708,57364,SP,"domingo, 29/03",61%
65319,TAQUARITINGA,3553708,57364,SP,"domingo, 29/11",54%
65137,TAQUARITINGA,3553708,57364,SP,"domingo, 30/05",59%
65410,TAQUARITINGA,3553708,57364,SP,"domingo, 30/08",59%
65256,TAQUARITINGA,3553708,57364,SP,"domingo, 31/01",57%
65501,TAQUARITINGA,3553708,57364,SP,"domingo, 31/05",58%
65561,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 01/04",57%
65470,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 01/07",51%
65134,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 02/06",53%
65407,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 02/09",53%
65316,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 02/12",54%
65253,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 03/02",51%
65225,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 03/03",52%
65498,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 03/06",53%
65586,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 04/03",43%
65344,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 04/11",51%
65162,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 05/05",49%
65435,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 05/08",53%
65281,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 06/01",51%
65526,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 06/05",53%
65190,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 07/04",50%
65099,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 07/07",50%
65372,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 07/10",52%
65554,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 08/04",55%
65463,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 08/07",52%
65127,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 09/06",51%
65400,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 09/09",52%
65309,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 09/12",52%
65246,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 10/02",52%
65218,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 10/03",52%
65491,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 10/06",52%
65579,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 11/03",40%
65337,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 11/11",52%
65155,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 12/05",48%
65428,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 12/08",52%
65274,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 13/01",51%
65519,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 13/05",54%
65183,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 14/04",50%
65092,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 14/07",52%
65365,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 14/10",52%
65547,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 15/04",56%
65456,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 15/07",52%
65120,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 16/06",50%
65393,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 16/09",53%
65302,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 16/12",52%
65239,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 17/02",52%
65211,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 17/03",54%
65484,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 17/06",53%
65575,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 18/03",47%
65330,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 18/11",53%
65148,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 19/05",51%
65421,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 19/08",52%
65267,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 20/01",53%
65512,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 20/05",54%
65176,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 21/04",55%
65358,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 21/10",52%
65540,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 22/04",54%
65449,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 22/07",53%
65113,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 23/06",52%
65386,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 23/09",53%
65295,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 23/12",49%
65232,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 24/02",58%
65204,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 24/03",49%
65477,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 24/06",51%
65568,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 25/03",55%
65323,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 25/11",52%
65593,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 26/02",39%
65141,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 26/05",50%
65414,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 26/08",53%
65260,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 27/01",51%
65505,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 27/05",53%
65169,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 28/04",49%
65351,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 28/10",53%
65533,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 29/04",53%
65442,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 29/07",48%
65106,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 30/06",50%
65379,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 30/09",52%
65288,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 30/12",53%
65197,TAQUARITINGA,3553708,57364,SP,"quarta-feira, 31/03",51%
65196,TAQUARITINGA,3553708,57364,SP,"quinta-feira, 01/04",49%
65105,TAQUARITINGA,3553708,57364,SP,"quinta-feira, 01/07",53%
65378,TAQUARITINGA,3553708,57364,SP,"quinta-feira, 01/10",53%
65560,TAQUARITINGA,3553708,57364,SP,"quinta-feira, 02/04",56%
65469,TAQUARITINGA,3553708,57364,SP,"quinta-feira, 02/07",52%
65133,TAQUARITINGA,3553708,57364,SP,"quinta-feira, 03/06",58%
