,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
60029,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 01/03",36%
59787,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 01/11",44%
59605,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 02/05",48%
59878,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 02/08",48%
59724,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 03/01",48%
59969,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 03/05",53%
59633,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 04/04",49%
59542,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 04/07",48%
59815,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 04/10",44%
59997,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 05/04",55%
59906,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 05/07",47%
59570,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 06/06",47%
59843,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 06/09",45%
59752,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 06/12",42%
59689,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 07/02",46%
59661,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 07/03",49%
59934,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 07/06",48%
60022,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 08/03",35%
59780,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 08/11",43%
59598,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 09/05",45%
59871,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 09/08",46%
59717,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 10/01",44%
59962,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 10/05",47%
59626,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 11/04",49%
59535,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 11/07",46%
59808,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 11/10",44%
59990,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 12/04",53%
59899,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 12/07",47%
59563,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 13/06",46%
59836,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 13/09",47%
59745,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 13/12",42%
59682,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 14/02",46%
59654,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 14/03",50%
59927,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 14/06",47%
59773,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 15/11",43%
59591,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 16/05",47%
59864,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 16/08",49%
59710,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 17/01",46%
59955,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 17/05",49%
59619,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 18/04",48%
59528,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 18/07",45%
59801,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 18/10",44%
59983,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 19/04",55%
59892,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 19/07",47%
59556,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 20/06",49%
59829,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 20/09",46%
59738,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 20/12",43%
59675,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 21/02",46%
59647,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 21/03",56%
59920,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 21/06",47%
60011,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 22/03",51%
59766,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 22/11",43%
59584,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 23/05",48%
59857,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 23/08",48%
59703,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 24/01",46%
59948,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 24/05",50%
59612,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 25/04",49%
59794,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 25/10",45%
59976,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 26/04",53%
59885,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 26/07",47%
59549,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 27/06",49%
59822,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 27/09",45%
59731,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 27/12",47%
59668,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 28/02",47%
59640,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 28/03",53%
59913,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 28/06",47%
60004,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 29/03",57%
59759,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 29/11",44%
59577,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 30/05",47%
59850,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 30/08",47%
59696,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 31/01",47%
59941,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"domingo, 31/05",49%
60001,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 01/04",50%
59910,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 01/07",42%
59574,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 02/06",37%
59847,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 02/09",38%
59756,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 02/12",37%
59693,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 03/02",37%
59665,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 03/03",39%
59938,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 03/06",43%
60026,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 04/03",33%
59784,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 04/11",37%
59602,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 05/05",38%
59875,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 05/08",37%
59721,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 06/01",40%
59966,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 06/05",39%
59630,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 07/04",40%
59539,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 07/07",36%
59812,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 07/10",36%
59994,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 08/04",44%
59903,SÃO JOSÉ DO RIO PRETO,3549805,464983,SP,"quarta-feira, 08/07",42%
