,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
17142,CRUZEIRO,3513405,82571,SP,"domingo, 01/03",43%
16900,CRUZEIRO,3513405,82571,SP,"domingo, 01/11",43%
16718,CRUZEIRO,3513405,82571,SP,"domingo, 02/05",48%
16991,CRUZEIRO,3513405,82571,SP,"domingo, 02/08",52%
16837,CRUZEIRO,3513405,82571,SP,"domingo, 03/01",48%
17082,CRUZEIRO,3513405,82571,SP,"domingo, 03/05",67%
16746,CRUZEIRO,3513405,82571,SP,"domingo, 04/04",47%
16655,CRUZEIRO,3513405,82571,SP,"domingo, 04/07",43%
16928,CRUZEIRO,3513405,82571,SP,"domingo, 04/10",40%
17110,CRUZEIRO,3513405,82571,SP,"domingo, 05/04",67%
17019,CRUZEIRO,3513405,82571,SP,"domingo, 05/07",53%
16683,CRUZEIRO,3513405,82571,SP,"domingo, 06/06",43%
16956,CRUZEIRO,3513405,82571,SP,"domingo, 06/09",48%
16865,CRUZEIRO,3513405,82571,SP,"domingo, 06/12",42%
16802,CRUZEIRO,3513405,82571,SP,"domingo, 07/02",40%
16774,CRUZEIRO,3513405,82571,SP,"domingo, 07/03",47%
17047,CRUZEIRO,3513405,82571,SP,"domingo, 07/06",54%
17135,CRUZEIRO,3513405,82571,SP,"domingo, 08/03",42%
16893,CRUZEIRO,3513405,82571,SP,"domingo, 08/11",45%
16711,CRUZEIRO,3513405,82571,SP,"domingo, 09/05",47%
16984,CRUZEIRO,3513405,82571,SP,"domingo, 09/08",46%
16830,CRUZEIRO,3513405,82571,SP,"domingo, 10/01",41%
17075,CRUZEIRO,3513405,82571,SP,"domingo, 10/05",61%
16739,CRUZEIRO,3513405,82571,SP,"domingo, 11/04",42%
16648,CRUZEIRO,3513405,82571,SP,"domingo, 11/07",40%
16921,CRUZEIRO,3513405,82571,SP,"domingo, 11/10",43%
17103,CRUZEIRO,3513405,82571,SP,"domingo, 12/04",69%
17012,CRUZEIRO,3513405,82571,SP,"domingo, 12/07",52%
16676,CRUZEIRO,3513405,82571,SP,"domingo, 13/06",41%
16949,CRUZEIRO,3513405,82571,SP,"domingo, 13/09",46%
16858,CRUZEIRO,3513405,82571,SP,"domingo, 13/12",38%
16795,CRUZEIRO,3513405,82571,SP,"domingo, 14/02",45%
16767,CRUZEIRO,3513405,82571,SP,"domingo, 14/03",43%
17040,CRUZEIRO,3513405,82571,SP,"domingo, 14/06",53%
16886,CRUZEIRO,3513405,82571,SP,"domingo, 15/11",41%
16704,CRUZEIRO,3513405,82571,SP,"domingo, 16/05",42%
16977,CRUZEIRO,3513405,82571,SP,"domingo, 16/08",52%
16823,CRUZEIRO,3513405,82571,SP,"domingo, 17/01",48%
17068,CRUZEIRO,3513405,82571,SP,"domingo, 17/05",55%
16732,CRUZEIRO,3513405,82571,SP,"domingo, 18/04",42%
16641,CRUZEIRO,3513405,82571,SP,"domingo, 18/07",40%
16914,CRUZEIRO,3513405,82571,SP,"domingo, 18/10",45%
17096,CRUZEIRO,3513405,82571,SP,"domingo, 19/04",69%
17005,CRUZEIRO,3513405,82571,SP,"domingo, 19/07",54%
16669,CRUZEIRO,3513405,82571,SP,"domingo, 20/06",40%
16942,CRUZEIRO,3513405,82571,SP,"domingo, 20/09",45%
16851,CRUZEIRO,3513405,82571,SP,"domingo, 20/12",41%
16788,CRUZEIRO,3513405,82571,SP,"domingo, 21/02",45%
16760,CRUZEIRO,3513405,82571,SP,"domingo, 21/03",42%
17033,CRUZEIRO,3513405,82571,SP,"domingo, 21/06",54%
17124,CRUZEIRO,3513405,82571,SP,"domingo, 22/03",63%
16879,CRUZEIRO,3513405,82571,SP,"domingo, 22/11",41%
16697,CRUZEIRO,3513405,82571,SP,"domingo, 23/05",43%
16970,CRUZEIRO,3513405,82571,SP,"domingo, 23/08",45%
16816,CRUZEIRO,3513405,82571,SP,"domingo, 24/01",41%
17061,CRUZEIRO,3513405,82571,SP,"domingo, 24/05",52%
16725,CRUZEIRO,3513405,82571,SP,"domingo, 25/04",45%
16907,CRUZEIRO,3513405,82571,SP,"domingo, 25/10",41%
17089,CRUZEIRO,3513405,82571,SP,"domingo, 26/04",68%
16998,CRUZEIRO,3513405,82571,SP,"domingo, 26/07",55%
16662,CRUZEIRO,3513405,82571,SP,"domingo, 27/06",42%
16935,CRUZEIRO,3513405,82571,SP,"domingo, 27/09",40%
