,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
16636,COTIA,3513009,253608,SP,"domingo, 01/03",38%
16395,COTIA,3513009,253608,SP,"domingo, 01/11",46%
16213,COTIA,3513009,253608,SP,"domingo, 02/05",47%
16486,COTIA,3513009,253608,SP,"domingo, 02/08",49%
16332,COTIA,3513009,253608,SP,"domingo, 03/01",50%
16577,COTIA,3513009,253608,SP,"domingo, 03/05",63%
16241,COTIA,3513009,253608,SP,"domingo, 04/04",50%
16150,COTIA,3513009,253608,SP,"domingo, 04/07",45%
16423,COTIA,3513009,253608,SP,"domingo, 04/10",46%
16605,COTIA,3513009,253608,SP,"domingo, 05/04",62%
16514,COTIA,3513009,253608,SP,"domingo, 05/07",51%
16178,COTIA,3513009,253608,SP,"domingo, 06/06",46%
16451,COTIA,3513009,253608,SP,"domingo, 06/09",44%
16360,COTIA,3513009,253608,SP,"domingo, 06/12",45%
16297,COTIA,3513009,253608,SP,"domingo, 07/02",46%
16269,COTIA,3513009,253608,SP,"domingo, 07/03",50%
16542,COTIA,3513009,253608,SP,"domingo, 07/06",53%
16630,COTIA,3513009,253608,SP,"domingo, 08/03",38%
16388,COTIA,3513009,253608,SP,"domingo, 08/11",46%
16206,COTIA,3513009,253608,SP,"domingo, 09/05",45%
16479,COTIA,3513009,253608,SP,"domingo, 09/08",45%
16325,COTIA,3513009,253608,SP,"domingo, 10/01",46%
16570,COTIA,3513009,253608,SP,"domingo, 10/05",58%
16234,COTIA,3513009,253608,SP,"domingo, 11/04",49%
16143,COTIA,3513009,253608,SP,"domingo, 11/07",44%
16416,COTIA,3513009,253608,SP,"domingo, 11/10",45%
16598,COTIA,3513009,253608,SP,"domingo, 12/04",63%
16507,COTIA,3513009,253608,SP,"domingo, 12/07",50%
16171,COTIA,3513009,253608,SP,"domingo, 13/06",45%
16444,COTIA,3513009,253608,SP,"domingo, 13/09",46%
16353,COTIA,3513009,253608,SP,"domingo, 13/12",45%
16290,COTIA,3513009,253608,SP,"domingo, 14/02",47%
16262,COTIA,3513009,253608,SP,"domingo, 14/03",49%
16535,COTIA,3513009,253608,SP,"domingo, 14/06",53%
16381,COTIA,3513009,253608,SP,"domingo, 15/11",44%
16199,COTIA,3513009,253608,SP,"domingo, 16/05",44%
16472,COTIA,3513009,253608,SP,"domingo, 16/08",51%
16318,COTIA,3513009,253608,SP,"domingo, 17/01",46%
16563,COTIA,3513009,253608,SP,"domingo, 17/05",55%
16227,COTIA,3513009,253608,SP,"domingo, 18/04",49%
16136,COTIA,3513009,253608,SP,"domingo, 18/07",46%
16409,COTIA,3513009,253608,SP,"domingo, 18/10",47%
16591,COTIA,3513009,253608,SP,"domingo, 19/04",63%
16500,COTIA,3513009,253608,SP,"domingo, 19/07",50%
16164,COTIA,3513009,253608,SP,"domingo, 20/06",46%
16437,COTIA,3513009,253608,SP,"domingo, 20/09",46%
16346,COTIA,3513009,253608,SP,"domingo, 20/12",43%
16283,COTIA,3513009,253608,SP,"domingo, 21/02",46%
16255,COTIA,3513009,253608,SP,"domingo, 21/03",48%
16528,COTIA,3513009,253608,SP,"domingo, 21/06",52%
16619,COTIA,3513009,253608,SP,"domingo, 22/03",60%
16374,COTIA,3513009,253608,SP,"domingo, 22/11",44%
16192,COTIA,3513009,253608,SP,"domingo, 23/05",45%
16465,COTIA,3513009,253608,SP,"domingo, 23/08",49%
16311,COTIA,3513009,253608,SP,"domingo, 24/01",46%
16556,COTIA,3513009,253608,SP,"domingo, 24/05",55%
