,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
38797,MAUÁ,3529401,477552,SP,"domingo, 01/03",36%
38561,MAUÁ,3529401,477552,SP,"domingo, 01/11",41%
38379,MAUÁ,3529401,477552,SP,"domingo, 02/05",43%
38652,MAUÁ,3529401,477552,SP,"domingo, 02/08",45%
38498,MAUÁ,3529401,477552,SP,"domingo, 03/01",49%
38743,MAUÁ,3529401,477552,SP,"domingo, 03/05",64%
38407,MAUÁ,3529401,477552,SP,"domingo, 04/04",45%
38316,MAUÁ,3529401,477552,SP,"domingo, 04/07",42%
38589,MAUÁ,3529401,477552,SP,"domingo, 04/10",40%
38771,MAUÁ,3529401,477552,SP,"domingo, 05/04",60%
38680,MAUÁ,3529401,477552,SP,"domingo, 05/07",46%
38344,MAUÁ,3529401,477552,SP,"domingo, 06/06",42%
38617,MAUÁ,3529401,477552,SP,"domingo, 06/09",40%
38526,MAUÁ,3529401,477552,SP,"domingo, 06/12",40%
38463,MAUÁ,3529401,477552,SP,"domingo, 07/02",42%
38435,MAUÁ,3529401,477552,SP,"domingo, 07/03",46%
38708,MAUÁ,3529401,477552,SP,"domingo, 07/06",47%
38793,MAUÁ,3529401,477552,SP,"domingo, 08/03",35%
38554,MAUÁ,3529401,477552,SP,"domingo, 08/11",43%
38372,MAUÁ,3529401,477552,SP,"domingo, 09/05",41%
38645,MAUÁ,3529401,477552,SP,"domingo, 09/08",42%
38491,MAUÁ,3529401,477552,SP,"domingo, 10/01",40%
38736,MAUÁ,3529401,477552,SP,"domingo, 10/05",58%
38400,MAUÁ,3529401,477552,SP,"domingo, 11/04",45%
38309,MAUÁ,3529401,477552,SP,"domingo, 11/07",41%
38582,MAUÁ,3529401,477552,SP,"domingo, 11/10",39%
38764,MAUÁ,3529401,477552,SP,"domingo, 12/04",62%
38673,MAUÁ,3529401,477552,SP,"domingo, 12/07",46%
38337,MAUÁ,3529401,477552,SP,"domingo, 13/06",41%
38610,MAUÁ,3529401,477552,SP,"domingo, 13/09",41%
38519,MAUÁ,3529401,477552,SP,"domingo, 13/12",39%
38456,MAUÁ,3529401,477552,SP,"domingo, 14/02",43%
38428,MAUÁ,3529401,477552,SP,"domingo, 14/03",45%
38701,MAUÁ,3529401,477552,SP,"domingo, 14/06",47%
38547,MAUÁ,3529401,477552,SP,"domingo, 15/11",39%
38365,MAUÁ,3529401,477552,SP,"domingo, 16/05",42%
38638,MAUÁ,3529401,477552,SP,"domingo, 16/08",44%
38484,MAUÁ,3529401,477552,SP,"domingo, 17/01",41%
38729,MAUÁ,3529401,477552,SP,"domingo, 17/05",48%
38393,MAUÁ,3529401,477552,SP,"domingo, 18/04",45%
38302,MAUÁ,3529401,477552,SP,"domingo, 18/07",41%
38575,MAUÁ,3529401,477552,SP,"domingo, 18/10",40%
38757,MAUÁ,3529401,477552,SP,"domingo, 19/04",62%
38666,MAUÁ,3529401,477552,SP,"domingo, 19/07",45%
38330,MAUÁ,3529401,477552,SP,"domingo, 20/06",42%
38603,MAUÁ,3529401,477552,SP,"domingo, 20/09",41%
38512,MAUÁ,3529401,477552,SP,"domingo, 20/12",38%
38449,MAUÁ,3529401,477552,SP,"domingo, 21/02",41%
38421,MAUÁ,3529401,477552,SP,"domingo, 21/03",47%
38694,MAUÁ,3529401,477552,SP,"domingo, 21/06",45%
38785,MAUÁ,3529401,477552,SP,"domingo, 22/03",56%
38540,MAUÁ,3529401,477552,SP,"domingo, 22/11",40%
38358,MAUÁ,3529401,477552,SP,"domingo, 23/05",42%
38631,MAUÁ,3529401,477552,SP,"domingo, 23/08",44%
38477,MAUÁ,3529401,477552,SP,"domingo, 24/01",42%
38722,MAUÁ,3529401,477552,SP,"domingo, 24/05",50%
38386,MAUÁ,3529401,477552,SP,"domingo, 25/04",43%
38568,MAUÁ,3529401,477552,SP,"domingo, 25/10",41%
38750,MAUÁ,3529401,477552,SP,"domingo, 26/04",63%
38659,MAUÁ,3529401,477552,SP,"domingo, 26/07",45%
38323,MAUÁ,3529401,477552,SP,"domingo, 27/06",41%
38596,MAUÁ,3529401,477552,SP,"domingo, 27/09",39%
38505,MAUÁ,3529401,477552,SP,"domingo, 27/12",44%
38442,MAUÁ,3529401,477552,SP,"domingo, 28/02",43%
38414,MAUÁ,3529401,477552,SP,"domingo, 28/03",46%
38687,MAUÁ,3529401,477552,SP,"domingo, 28/06",46%
38778,MAUÁ,3529401,477552,SP,"domingo, 29/03",60%
38533,MAUÁ,3529401,477552,SP,"domingo, 29/11",40%
38351,MAUÁ,3529401,477552,SP,"domingo, 30/05",42%
38624,MAUÁ,3529401,477552,SP,"domingo, 30/08",41%
38470,MAUÁ,3529401,477552,SP,"domingo, 31/01",43%
38715,MAUÁ,3529401,477552,SP,"domingo, 31/05",48%
38775,MAUÁ,3529401,477552,SP,"quarta-feira, 01/04",56%
38684,MAUÁ,3529401,477552,SP,"quarta-feira, 01/07",40%
38348,MAUÁ,3529401,477552,SP,"quarta-feira, 02/06",40%
38621,MAUÁ,3529401,477552,SP,"quarta-feira, 02/09",36%
38530,MAUÁ,3529401,477552,SP,"quarta-feira, 02/12",34%
38467,MAUÁ,3529401,477552,SP,"quarta-feira, 03/02",36%
38439,MAUÁ,3529401,477552,SP,"quarta-feira, 03/03",36%
38712,MAUÁ,3529401,477552,SP,"quarta-feira, 03/06",42%
38558,MAUÁ,3529401,477552,SP,"quarta-feira, 04/11",35%
38376,MAUÁ,3529401,477552,SP,"quarta-feira, 05/05",37%
38649,MAUÁ,3529401,477552,SP,"quarta-feira, 05/08",38%
38495,MAUÁ,3529401,477552,SP,"quarta-feira, 06/01",34%
38740,MAUÁ,3529401,477552,SP,"quarta-feira, 06/05",47%
38404,MAUÁ,3529401,477552,SP,"quarta-feira, 07/04",42%
38313,MAUÁ,3529401,477552,SP,"quarta-feira, 07/07",36%
38586,MAUÁ,3529401,477552,SP,"quarta-feira, 07/10",33%
38768,MAUÁ,3529401,477552,SP,"quarta-feira, 08/04",51%
38677,MAUÁ,3529401,477552,SP,"quarta-feira, 08/07",40%
38341,MAUÁ,3529401,477552,SP,"quarta-feira, 09/06",37%
38614,MAUÁ,3529401,477552,SP,"quarta-feira, 09/09",36%
38523,MAUÁ,3529401,477552,SP,"quarta-feira, 09/12",35%
38460,MAUÁ,3529401,477552,SP,"quarta-feira, 10/02",36%
38432,MAUÁ,3529401,477552,SP,"quarta-feira, 10/03",41%
38705,MAUÁ,3529401,477552,SP,"quarta-feira, 10/06",42%
38551,MAUÁ,3529401,477552,SP,"quarta-feira, 11/11",36%
38369,MAUÁ,3529401,477552,SP,"quarta-feira, 12/05",37%
38642,MAUÁ,3529401,477552,SP,"quarta-feira, 12/08",35%
38488,MAUÁ,3529401,477552,SP,"quarta-feira, 13/01",35%
38733,MAUÁ,3529401,477552,SP,"quarta-feira, 13/05",50%
38397,MAUÁ,3529401,477552,SP,"quarta-feira, 14/04",38%
38306,MAUÁ,3529401,477552,SP,"quarta-feira, 14/07",38%
38579,MAUÁ,3529401,477552,SP,"quarta-feira, 14/10",34%
38761,MAUÁ,3529401,477552,SP,"quarta-feira, 15/04",52%
38670,MAUÁ,3529401,477552,SP,"quarta-feira, 15/07",40%
38334,MAUÁ,3529401,477552,SP,"quarta-feira, 16/06",36%
38607,MAUÁ,3529401,477552,SP,"quarta-feira, 16/09",35%
38516,MAUÁ,3529401,477552,SP,"quarta-feira, 16/12",38%
38453,MAUÁ,3529401,477552,SP,"quarta-feira, 17/02",36%
38425,MAUÁ,3529401,477552,SP,"quarta-feira, 17/03",40%
38698,MAUÁ,3529401,477552,SP,"quarta-feira, 17/06",41%
38789,MAUÁ,3529401,477552,SP,"quarta-feira, 18/03",40%
38544,MAUÁ,3529401,477552,SP,"quarta-feira, 18/11",35%
38362,MAUÁ,3529401,477552,SP,"quarta-feira, 19/05",37%
