,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
41330,MOGI MIRIM,3530805,93650,SP,"domingo, 01/03",41%
41088,MOGI MIRIM,3530805,93650,SP,"domingo, 01/11",51%
40906,MOGI MIRIM,3530805,93650,SP,"domingo, 02/05",53%
41179,MOGI MIRIM,3530805,93650,SP,"domingo, 02/08",53%
41025,MOGI MIRIM,3530805,93650,SP,"domingo, 03/01",53%
41270,MOGI MIRIM,3530805,93650,SP,"domingo, 03/05",59%
40934,MOGI MIRIM,3530805,93650,SP,"domingo, 04/04",55%
40843,MOGI MIRIM,3530805,93650,SP,"domingo, 04/07",52%
41116,MOGI MIRIM,3530805,93650,SP,"domingo, 04/10",50%
41298,MOGI MIRIM,3530805,93650,SP,"domingo, 05/04",61%
41207,MOGI MIRIM,3530805,93650,SP,"domingo, 05/07",54%
40871,MOGI MIRIM,3530805,93650,SP,"domingo, 06/06",52%
41144,MOGI MIRIM,3530805,93650,SP,"domingo, 06/09",48%
41053,MOGI MIRIM,3530805,93650,SP,"domingo, 06/12",48%
40990,MOGI MIRIM,3530805,93650,SP,"domingo, 07/02",52%
40962,MOGI MIRIM,3530805,93650,SP,"domingo, 07/03",56%
41235,MOGI MIRIM,3530805,93650,SP,"domingo, 07/06",53%
41323,MOGI MIRIM,3530805,93650,SP,"domingo, 08/03",41%
41081,MOGI MIRIM,3530805,93650,SP,"domingo, 08/11",50%
40899,MOGI MIRIM,3530805,93650,SP,"domingo, 09/05",51%
41172,MOGI MIRIM,3530805,93650,SP,"domingo, 09/08",50%
41018,MOGI MIRIM,3530805,93650,SP,"domingo, 10/01",51%
41263,MOGI MIRIM,3530805,93650,SP,"domingo, 10/05",55%
40927,MOGI MIRIM,3530805,93650,SP,"domingo, 11/04",55%
40836,MOGI MIRIM,3530805,93650,SP,"domingo, 11/07",51%
41109,MOGI MIRIM,3530805,93650,SP,"domingo, 11/10",48%
41291,MOGI MIRIM,3530805,93650,SP,"domingo, 12/04",59%
41200,MOGI MIRIM,3530805,93650,SP,"domingo, 12/07",54%
40864,MOGI MIRIM,3530805,93650,SP,"domingo, 13/06",52%
41137,MOGI MIRIM,3530805,93650,SP,"domingo, 13/09",51%
41046,MOGI MIRIM,3530805,93650,SP,"domingo, 13/12",48%
40983,MOGI MIRIM,3530805,93650,SP,"domingo, 14/02",53%
40955,MOGI MIRIM,3530805,93650,SP,"domingo, 14/03",56%
41228,MOGI MIRIM,3530805,93650,SP,"domingo, 14/06",54%
41074,MOGI MIRIM,3530805,93650,SP,"domingo, 15/11",49%
40892,MOGI MIRIM,3530805,93650,SP,"domingo, 16/05",51%
41165,MOGI MIRIM,3530805,93650,SP,"domingo, 16/08",53%
41011,MOGI MIRIM,3530805,93650,SP,"domingo, 17/01",52%
41256,MOGI MIRIM,3530805,93650,SP,"domingo, 17/05",56%
40920,MOGI MIRIM,3530805,93650,SP,"domingo, 18/04",56%
40829,MOGI MIRIM,3530805,93650,SP,"domingo, 18/07",51%
41102,MOGI MIRIM,3530805,93650,SP,"domingo, 18/10",51%
41284,MOGI MIRIM,3530805,93650,SP,"domingo, 19/04",61%
41193,MOGI MIRIM,3530805,93650,SP,"domingo, 19/07",51%
40857,MOGI MIRIM,3530805,93650,SP,"domingo, 20/06",53%
41130,MOGI MIRIM,3530805,93650,SP,"domingo, 20/09",51%
41039,MOGI MIRIM,3530805,93650,SP,"domingo, 20/12",49%
40976,MOGI MIRIM,3530805,93650,SP,"domingo, 21/02",52%
40948,MOGI MIRIM,3530805,93650,SP,"domingo, 21/03",56%
41221,MOGI MIRIM,3530805,93650,SP,"domingo, 21/06",54%
41312,MOGI MIRIM,3530805,93650,SP,"domingo, 22/03",57%
41067,MOGI MIRIM,3530805,93650,SP,"domingo, 22/11",47%
40885,MOGI MIRIM,3530805,93650,SP,"domingo, 23/05",52%
41158,MOGI MIRIM,3530805,93650,SP,"domingo, 23/08",51%
41004,MOGI MIRIM,3530805,93650,SP,"domingo, 24/01",51%
41249,MOGI MIRIM,3530805,93650,SP,"domingo, 24/05",57%
40913,MOGI MIRIM,3530805,93650,SP,"domingo, 25/04",55%
41095,MOGI MIRIM,3530805,93650,SP,"domingo, 25/10",50%
41277,MOGI MIRIM,3530805,93650,SP,"domingo, 26/04",58%
41186,MOGI MIRIM,3530805,93650,SP,"domingo, 26/07",53%
40850,MOGI MIRIM,3530805,93650,SP,"domingo, 27/06",52%
41123,MOGI MIRIM,3530805,93650,SP,"domingo, 27/09",49%
41032,MOGI MIRIM,3530805,93650,SP,"domingo, 27/12",51%
40969,MOGI MIRIM,3530805,93650,SP,"domingo, 28/02",54%
40941,MOGI MIRIM,3530805,93650,SP,"domingo, 28/03",55%
41214,MOGI MIRIM,3530805,93650,SP,"domingo, 28/06",55%
41305,MOGI MIRIM,3530805,93650,SP,"domingo, 29/03",62%
41060,MOGI MIRIM,3530805,93650,SP,"domingo, 29/11",50%
40878,MOGI MIRIM,3530805,93650,SP,"domingo, 30/05",52%
41151,MOGI MIRIM,3530805,93650,SP,"domingo, 30/08",51%
40997,MOGI MIRIM,3530805,93650,SP,"domingo, 31/01",53%
41242,MOGI MIRIM,3530805,93650,SP,"domingo, 31/05",56%
41302,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 01/04",57%
41211,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 01/07",47%
40875,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 02/06",43%
41148,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 02/09",43%
41057,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 02/12",43%
40994,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 03/02",44%
40966,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 03/03",44%
41239,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 03/06",48%
41327,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 04/03",37%
41085,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 04/11",43%
40903,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 05/05",43%
41176,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 05/08",42%
41022,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 06/01",51%
41267,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 06/05",46%
40931,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 07/04",46%
40840,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 07/07",43%
41113,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 07/10",43%
41295,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 08/04",51%
41204,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 08/07",46%
40868,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 09/06",43%
41141,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 09/09",44%
41050,MOGI MIRIM,3530805,93650,SP,"quarta-feira, 09/12",43%
