,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
19151,EMBU-GUAÇU,3515103,69901,SP,"domingo, 01/03",34%
18909,EMBU-GUAÇU,3515103,69901,SP,"domingo, 01/11",50%
18727,EMBU-GUAÇU,3515103,69901,SP,"domingo, 02/05",49%
19000,EMBU-GUAÇU,3515103,69901,SP,"domingo, 02/08",53%
18846,EMBU-GUAÇU,3515103,69901,SP,"domingo, 03/01",52%
19091,EMBU-GUAÇU,3515103,69901,SP,"domingo, 03/05",60%
18755,EMBU-GUAÇU,3515103,69901,SP,"domingo, 04/04",53%
18664,EMBU-GUAÇU,3515103,69901,SP,"domingo, 04/07",47%
18937,EMBU-GUAÇU,3515103,69901,SP,"domingo, 04/10",51%
19119,EMBU-GUAÇU,3515103,69901,SP,"domingo, 05/04",57%
19028,EMBU-GUAÇU,3515103,69901,SP,"domingo, 05/07",53%
18692,EMBU-GUAÇU,3515103,69901,SP,"domingo, 06/06",48%
18965,EMBU-GUAÇU,3515103,69901,SP,"domingo, 06/09",47%
18874,EMBU-GUAÇU,3515103,69901,SP,"domingo, 06/12",48%
18811,EMBU-GUAÇU,3515103,69901,SP,"domingo, 07/02",50%
18783,EMBU-GUAÇU,3515103,69901,SP,"domingo, 07/03",52%
19056,EMBU-GUAÇU,3515103,69901,SP,"domingo, 07/06",53%
19144,EMBU-GUAÇU,3515103,69901,SP,"domingo, 08/03",34%
18902,EMBU-GUAÇU,3515103,69901,SP,"domingo, 08/11",48%
18720,EMBU-GUAÇU,3515103,69901,SP,"domingo, 09/05",48%
18993,EMBU-GUAÇU,3515103,69901,SP,"domingo, 09/08",49%
18839,EMBU-GUAÇU,3515103,69901,SP,"domingo, 10/01",49%
19084,EMBU-GUAÇU,3515103,69901,SP,"domingo, 10/05",55%
18748,EMBU-GUAÇU,3515103,69901,SP,"domingo, 11/04",51%
18657,EMBU-GUAÇU,3515103,69901,SP,"domingo, 11/07",46%
18930,EMBU-GUAÇU,3515103,69901,SP,"domingo, 11/10",48%
19112,EMBU-GUAÇU,3515103,69901,SP,"domingo, 12/04",56%
19021,EMBU-GUAÇU,3515103,69901,SP,"domingo, 12/07",51%
18685,EMBU-GUAÇU,3515103,69901,SP,"domingo, 13/06",47%
18958,EMBU-GUAÇU,3515103,69901,SP,"domingo, 13/09",49%
18867,EMBU-GUAÇU,3515103,69901,SP,"domingo, 13/12",49%
18804,EMBU-GUAÇU,3515103,69901,SP,"domingo, 14/02",50%
18776,EMBU-GUAÇU,3515103,69901,SP,"domingo, 14/03",52%
19049,EMBU-GUAÇU,3515103,69901,SP,"domingo, 14/06",54%
18895,EMBU-GUAÇU,3515103,69901,SP,"domingo, 15/11",48%
18713,EMBU-GUAÇU,3515103,69901,SP,"domingo, 16/05",49%
18986,EMBU-GUAÇU,3515103,69901,SP,"domingo, 16/08",52%
18832,EMBU-GUAÇU,3515103,69901,SP,"domingo, 17/01",49%
19077,EMBU-GUAÇU,3515103,69901,SP,"domingo, 17/05",58%
18741,EMBU-GUAÇU,3515103,69901,SP,"domingo, 18/04",50%
18650,EMBU-GUAÇU,3515103,69901,SP,"domingo, 18/07",48%
18923,EMBU-GUAÇU,3515103,69901,SP,"domingo, 18/10",48%
19105,EMBU-GUAÇU,3515103,69901,SP,"domingo, 19/04",60%
19014,EMBU-GUAÇU,3515103,69901,SP,"domingo, 19/07",51%
18678,EMBU-GUAÇU,3515103,69901,SP,"domingo, 20/06",48%
18951,EMBU-GUAÇU,3515103,69901,SP,"domingo, 20/09",48%
18860,EMBU-GUAÇU,3515103,69901,SP,"domingo, 20/12",47%
18797,EMBU-GUAÇU,3515103,69901,SP,"domingo, 21/02",49%
18769,EMBU-GUAÇU,3515103,69901,SP,"domingo, 21/03",51%
19042,EMBU-GUAÇU,3515103,69901,SP,"domingo, 21/06",54%
19133,EMBU-GUAÇU,3515103,69901,SP,"domingo, 22/03",53%
