,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
11089,CAÇAPAVA,3508504,95018,SP,"domingo, 01/03",41%
10847,CAÇAPAVA,3508504,95018,SP,"domingo, 01/11",48%
10665,CAÇAPAVA,3508504,95018,SP,"domingo, 02/05",50%
10938,CAÇAPAVA,3508504,95018,SP,"domingo, 02/08",53%
10784,CAÇAPAVA,3508504,95018,SP,"domingo, 03/01",51%
11029,CAÇAPAVA,3508504,95018,SP,"domingo, 03/05",65%
10693,CAÇAPAVA,3508504,95018,SP,"domingo, 04/04",52%
10602,CAÇAPAVA,3508504,95018,SP,"domingo, 04/07",48%
10875,CAÇAPAVA,3508504,95018,SP,"domingo, 04/10",50%
11057,CAÇAPAVA,3508504,95018,SP,"domingo, 05/04",65%
10966,CAÇAPAVA,3508504,95018,SP,"domingo, 05/07",54%
10630,CAÇAPAVA,3508504,95018,SP,"domingo, 06/06",50%
10903,CAÇAPAVA,3508504,95018,SP,"domingo, 06/09",47%
10812,CAÇAPAVA,3508504,95018,SP,"domingo, 06/12",44%
10749,CAÇAPAVA,3508504,95018,SP,"domingo, 07/02",49%
10721,CAÇAPAVA,3508504,95018,SP,"domingo, 07/03",51%
10994,CAÇAPAVA,3508504,95018,SP,"domingo, 07/06",55%
11082,CAÇAPAVA,3508504,95018,SP,"domingo, 08/03",41%
10840,CAÇAPAVA,3508504,95018,SP,"domingo, 08/11",47%
10658,CAÇAPAVA,3508504,95018,SP,"domingo, 09/05",49%
10931,CAÇAPAVA,3508504,95018,SP,"domingo, 09/08",50%
10777,CAÇAPAVA,3508504,95018,SP,"domingo, 10/01",48%
11022,CAÇAPAVA,3508504,95018,SP,"domingo, 10/05",59%
10686,CAÇAPAVA,3508504,95018,SP,"domingo, 11/04",52%
10595,CAÇAPAVA,3508504,95018,SP,"domingo, 11/07",47%
10868,CAÇAPAVA,3508504,95018,SP,"domingo, 11/10",47%
11050,CAÇAPAVA,3508504,95018,SP,"domingo, 12/04",66%
10959,CAÇAPAVA,3508504,95018,SP,"domingo, 12/07",54%
10623,CAÇAPAVA,3508504,95018,SP,"domingo, 13/06",48%
10896,CAÇAPAVA,3508504,95018,SP,"domingo, 13/09",49%
10805,CAÇAPAVA,3508504,95018,SP,"domingo, 13/12",44%
10742,CAÇAPAVA,3508504,95018,SP,"domingo, 14/02",49%
10714,CAÇAPAVA,3508504,95018,SP,"domingo, 14/03",52%
10987,CAÇAPAVA,3508504,95018,SP,"domingo, 14/06",54%
10833,CAÇAPAVA,3508504,95018,SP,"domingo, 15/11",48%
10651,CAÇAPAVA,3508504,95018,SP,"domingo, 16/05",49%
10924,CAÇAPAVA,3508504,95018,SP,"domingo, 16/08",52%
10770,CAÇAPAVA,3508504,95018,SP,"domingo, 17/01",49%
11015,CAÇAPAVA,3508504,95018,SP,"domingo, 17/05",57%
10679,CAÇAPAVA,3508504,95018,SP,"domingo, 18/04",52%
10588,CAÇAPAVA,3508504,95018,SP,"domingo, 18/07",49%
10861,CAÇAPAVA,3508504,95018,SP,"domingo, 18/10",49%
11043,CAÇAPAVA,3508504,95018,SP,"domingo, 19/04",66%
10952,CAÇAPAVA,3508504,95018,SP,"domingo, 19/07",54%
10616,CAÇAPAVA,3508504,95018,SP,"domingo, 20/06",49%
10889,CAÇAPAVA,3508504,95018,SP,"domingo, 20/09",49%
10798,CAÇAPAVA,3508504,95018,SP,"domingo, 20/12",46%
10735,CAÇAPAVA,3508504,95018,SP,"domingo, 21/02",50%
10707,CAÇAPAVA,3508504,95018,SP,"domingo, 21/03",51%
10980,CAÇAPAVA,3508504,95018,SP,"domingo, 21/06",54%
11071,CAÇAPAVA,3508504,95018,SP,"domingo, 22/03",62%
10826,CAÇAPAVA,3508504,95018,SP,"domingo, 22/11",46%
10644,CAÇAPAVA,3508504,95018,SP,"domingo, 23/05",51%
10917,CAÇAPAVA,3508504,95018,SP,"domingo, 23/08",51%
10763,CAÇAPAVA,3508504,95018,SP,"domingo, 24/01",49%
11008,CAÇAPAVA,3508504,95018,SP,"domingo, 24/05",57%
10672,CAÇAPAVA,3508504,95018,SP,"domingo, 25/04",52%
10854,CAÇAPAVA,3508504,95018,SP,"domingo, 25/10",46%
11036,CAÇAPAVA,3508504,95018,SP,"domingo, 26/04",65%
10945,CAÇAPAVA,3508504,95018,SP,"domingo, 26/07",50%
10609,CAÇAPAVA,3508504,95018,SP,"domingo, 27/06",48%
10882,CAÇAPAVA,3508504,95018,SP,"domingo, 27/09",48%
10791,CAÇAPAVA,3508504,95018,SP,"domingo, 27/12",50%
10728,CAÇAPAVA,3508504,95018,SP,"domingo, 28/02",49%
10700,CAÇAPAVA,3508504,95018,SP,"domingo, 28/03",50%
10973,CAÇAPAVA,3508504,95018,SP,"domingo, 28/06",55%
11064,CAÇAPAVA,3508504,95018,SP,"domingo, 29/03",63%
10819,CAÇAPAVA,3508504,95018,SP,"domingo, 29/11",45%
10637,CAÇAPAVA,3508504,95018,SP,"domingo, 30/05",52%
10910,CAÇAPAVA,3508504,95018,SP,"domingo, 30/08",49%
10756,CAÇAPAVA,3508504,95018,SP,"domingo, 31/01",50%
11001,CAÇAPAVA,3508504,95018,SP,"domingo, 31/05",56%
11061,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 01/04",59%
10970,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 01/07",48%
10634,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 02/06",42%
10907,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 02/09",44%
10816,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 02/12",41%
10753,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 03/02",40%
10725,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 03/03",41%
10998,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 03/06",49%
11086,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 04/03",39%
10844,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 04/11",42%
10662,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 05/05",41%
10935,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 05/08",43%
10781,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 06/01",47%
11026,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 06/05",53%
10690,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 07/04",43%
10599,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 07/07",42%
10872,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 07/10",41%
11054,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 08/04",58%
10963,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 08/07",47%
10627,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 09/06",41%
10900,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 09/09",42%
10809,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 09/12",41%
10746,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 10/02",42%
10718,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 10/03",41%
10991,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 10/06",48%
11079,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 11/03",37%
10837,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 11/11",42%
10655,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 12/05",42%
10928,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 12/08",43%
10774,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 13/01",42%
11019,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 13/05",55%
10683,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 14/04",44%
10592,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 14/07",43%
10865,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 14/10",41%
11047,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 15/04",57%
10956,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 15/07",48%
10620,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 16/06",43%
10893,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 16/09",41%
10802,CAÇAPAVA,3508504,95018,SP,"quarta-feira, 16/12",42%
