,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
10584,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 01/03",34%
10345,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 01/11",42%
10163,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 02/05",45%
10436,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 02/08",45%
10282,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 03/01",45%
10527,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 03/05",58%
10191,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 04/04",49%
10100,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 04/07",43%
10373,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 04/10",43%
10555,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 05/04",55%
10464,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 05/07",45%
10128,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 06/06",43%
10401,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 06/09",40%
10310,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 06/12",40%
10247,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 07/02",42%
10219,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 07/03",49%
10492,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 07/06",47%
10578,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 08/03",34%
10338,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 08/11",39%
10156,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 09/05",43%
10429,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 09/08",43%
10275,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 10/01",43%
10520,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 10/05",50%
10184,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 11/04",49%
10093,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 11/07",43%
10366,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 11/10",42%
10548,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 12/04",56%
10457,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 12/07",45%
10121,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 13/06",43%
10394,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 13/09",42%
10303,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 13/12",40%
10240,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 14/02",44%
10212,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 14/03",47%
10485,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 14/06",47%
10331,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 15/11",40%
10149,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 16/05",44%
10422,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 16/08",47%
10268,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 17/01",42%
10513,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 17/05",50%
10177,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 18/04",47%
10086,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 18/07",44%
10359,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 18/10",43%
10541,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 19/04",58%
10450,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 19/07",46%
10114,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 20/06",44%
10387,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 20/09",42%
10296,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 20/12",40%
10233,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 21/02",42%
10205,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 21/03",48%
10478,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 21/06",45%
10569,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 22/03",55%
10324,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 22/11",40%
10142,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 23/05",44%
10415,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 23/08",45%
10261,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 24/01",43%
10506,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 24/05",52%
10170,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 25/04",47%
10352,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 25/10",43%
10534,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 26/04",57%
10443,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 26/07",45%
10107,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 27/06",43%
10380,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 27/09",41%
10289,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 27/12",47%
10226,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 28/02",45%
10198,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 28/03",51%
10471,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 28/06",46%
10562,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 29/03",55%
10317,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 29/11",40%
10135,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 30/05",45%
10408,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 30/08",44%
10254,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 31/01",44%
10499,BRAGANÇA PAULISTA,3507605,170533,SP,"domingo, 31/05",49%
10559,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 01/04",52%
10468,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 01/07",40%
10132,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 02/06",36%
10405,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 02/09",37%
10314,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 02/12",34%
10251,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 03/02",35%
10223,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 03/03",38%
10496,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 03/06",42%
10581,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 04/03",30%
10342,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 04/11",34%
10160,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 05/05",36%
10433,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 05/08",36%
10279,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 06/01",43%
10524,BRAGANÇA PAULISTA,3507605,170533,SP,"quarta-feira, 06/05",45%
