,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
23174,GUARUJÁ,3518701,322750,SP,"domingo, 01/03",36%
22932,GUARUJÁ,3518701,322750,SP,"domingo, 01/11",48%
22750,GUARUJÁ,3518701,322750,SP,"domingo, 02/05",47%
23023,GUARUJÁ,3518701,322750,SP,"domingo, 02/08",49%
22869,GUARUJÁ,3518701,322750,SP,"domingo, 03/01",49%
23114,GUARUJÁ,3518701,322750,SP,"domingo, 03/05",61%
22778,GUARUJÁ,3518701,322750,SP,"domingo, 04/04",52%
22687,GUARUJÁ,3518701,322750,SP,"domingo, 04/07",46%
22960,GUARUJÁ,3518701,322750,SP,"domingo, 04/10",47%
23142,GUARUJÁ,3518701,322750,SP,"domingo, 05/04",59%
23051,GUARUJÁ,3518701,322750,SP,"domingo, 05/07",50%
22715,GUARUJÁ,3518701,322750,SP,"domingo, 06/06",46%
22988,GUARUJÁ,3518701,322750,SP,"domingo, 06/09",47%
22897,GUARUJÁ,3518701,322750,SP,"domingo, 06/12",47%
22834,GUARUJÁ,3518701,322750,SP,"domingo, 07/02",45%
22806,GUARUJÁ,3518701,322750,SP,"domingo, 07/03",49%
23079,GUARUJÁ,3518701,322750,SP,"domingo, 07/06",53%
23167,GUARUJÁ,3518701,322750,SP,"domingo, 08/03",35%
22925,GUARUJÁ,3518701,322750,SP,"domingo, 08/11",45%
22743,GUARUJÁ,3518701,322750,SP,"domingo, 09/05",47%
23016,GUARUJÁ,3518701,322750,SP,"domingo, 09/08",46%
22862,GUARUJÁ,3518701,322750,SP,"domingo, 10/01",46%
23107,GUARUJÁ,3518701,322750,SP,"domingo, 10/05",58%
22771,GUARUJÁ,3518701,322750,SP,"domingo, 11/04",50%
22680,GUARUJÁ,3518701,322750,SP,"domingo, 11/07",43%
22953,GUARUJÁ,3518701,322750,SP,"domingo, 11/10",48%
23135,GUARUJÁ,3518701,322750,SP,"domingo, 12/04",62%
23044,GUARUJÁ,3518701,322750,SP,"domingo, 12/07",50%
22708,GUARUJÁ,3518701,322750,SP,"domingo, 13/06",44%
22981,GUARUJÁ,3518701,322750,SP,"domingo, 13/09",45%
22890,GUARUJÁ,3518701,322750,SP,"domingo, 13/12",46%
22827,GUARUJÁ,3518701,322750,SP,"domingo, 14/02",49%
22799,GUARUJÁ,3518701,322750,SP,"domingo, 14/03",48%
23072,GUARUJÁ,3518701,322750,SP,"domingo, 14/06",52%
22918,GUARUJÁ,3518701,322750,SP,"domingo, 15/11",45%
22736,GUARUJÁ,3518701,322750,SP,"domingo, 16/05",48%
23009,GUARUJÁ,3518701,322750,SP,"domingo, 16/08",49%
22855,GUARUJÁ,3518701,322750,SP,"domingo, 17/01",45%
23100,GUARUJÁ,3518701,322750,SP,"domingo, 17/05",53%
22764,GUARUJÁ,3518701,322750,SP,"domingo, 18/04",52%
22673,GUARUJÁ,3518701,322750,SP,"domingo, 18/07",47%
22946,GUARUJÁ,3518701,322750,SP,"domingo, 18/10",45%
23128,GUARUJÁ,3518701,322750,SP,"domingo, 19/04",63%
23037,GUARUJÁ,3518701,322750,SP,"domingo, 19/07",50%
22701,GUARUJÁ,3518701,322750,SP,"domingo, 20/06",47%
22974,GUARUJÁ,3518701,322750,SP,"domingo, 20/09",47%
