,Município1,Código Município IBGE,População estimada (2020),UF1,Data,Média de Índice De Isolamento
55981,SANTO ANDRÉ,3547809,721368,SP,"domingo, 01/03",38%
55740,SANTO ANDRÉ,3547809,721368,SP,"domingo, 01/11",47%
55558,SANTO ANDRÉ,3547809,721368,SP,"domingo, 02/05",47%
55831,SANTO ANDRÉ,3547809,721368,SP,"domingo, 02/08",50%
55677,SANTO ANDRÉ,3547809,721368,SP,"domingo, 03/01",51%
55922,SANTO ANDRÉ,3547809,721368,SP,"domingo, 03/05",59%
55586,SANTO ANDRÉ,3547809,721368,SP,"domingo, 04/04",51%
55495,SANTO ANDRÉ,3547809,721368,SP,"domingo, 04/07",45%
55768,SANTO ANDRÉ,3547809,721368,SP,"domingo, 04/10",48%
55950,SANTO ANDRÉ,3547809,721368,SP,"domingo, 05/04",59%
55859,SANTO ANDRÉ,3547809,721368,SP,"domingo, 05/07",50%
55523,SANTO ANDRÉ,3547809,721368,SP,"domingo, 06/06",46%
55796,SANTO ANDRÉ,3547809,721368,SP,"domingo, 06/09",46%
55705,SANTO ANDRÉ,3547809,721368,SP,"domingo, 06/12",46%
55642,SANTO ANDRÉ,3547809,721368,SP,"domingo, 07/02",46%
55614,SANTO ANDRÉ,3547809,721368,SP,"domingo, 07/03",51%
55887,SANTO ANDRÉ,3547809,721368,SP,"domingo, 07/06",52%
55975,SANTO ANDRÉ,3547809,721368,SP,"domingo, 08/03",37%
55733,SANTO ANDRÉ,3547809,721368,SP,"domingo, 08/11",45%
55551,SANTO ANDRÉ,3547809,721368,SP,"domingo, 09/05",45%
55824,SANTO ANDRÉ,3547809,721368,SP,"domingo, 09/08",47%
55670,SANTO ANDRÉ,3547809,721368,SP,"domingo, 10/01",48%
55915,SANTO ANDRÉ,3547809,721368,SP,"domingo, 10/05",53%
55579,SANTO ANDRÉ,3547809,721368,SP,"domingo, 11/04",50%
55488,SANTO ANDRÉ,3547809,721368,SP,"domingo, 11/07",44%
55761,SANTO ANDRÉ,3547809,721368,SP,"domingo, 11/10",46%
55943,SANTO ANDRÉ,3547809,721368,SP,"domingo, 12/04",60%
55852,SANTO ANDRÉ,3547809,721368,SP,"domingo, 12/07",50%
55516,SANTO ANDRÉ,3547809,721368,SP,"domingo, 13/06",46%
55789,SANTO ANDRÉ,3547809,721368,SP,"domingo, 13/09",47%
55698,SANTO ANDRÉ,3547809,721368,SP,"domingo, 13/12",45%
55635,SANTO ANDRÉ,3547809,721368,SP,"domingo, 14/02",47%
55607,SANTO ANDRÉ,3547809,721368,SP,"domingo, 14/03",50%
55880,SANTO ANDRÉ,3547809,721368,SP,"domingo, 14/06",52%
55726,SANTO ANDRÉ,3547809,721368,SP,"domingo, 15/11",44%
55544,SANTO ANDRÉ,3547809,721368,SP,"domingo, 16/05",47%
55817,SANTO ANDRÉ,3547809,721368,SP,"domingo, 16/08",52%
55663,SANTO ANDRÉ,3547809,721368,SP,"domingo, 17/01",47%
55908,SANTO ANDRÉ,3547809,721368,SP,"domingo, 17/05",54%
55572,SANTO ANDRÉ,3547809,721368,SP,"domingo, 18/04",50%
55481,SANTO ANDRÉ,3547809,721368,SP,"domingo, 18/07",45%
55754,SANTO ANDRÉ,3547809,721368,SP,"domingo, 18/10",48%
55936,SANTO ANDRÉ,3547809,721368,SP,"domingo, 19/04",60%
55845,SANTO ANDRÉ,3547809,721368,SP,"domingo, 19/07",49%
55509,SANTO ANDRÉ,3547809,721368,SP,"domingo, 20/06",47%
55782,SANTO ANDRÉ,3547809,721368,SP,"domingo, 20/09",48%
55691,SANTO ANDRÉ,3547809,721368,SP,"domingo, 20/12",44%
55628,SANTO ANDRÉ,3547809,721368,SP,"domingo, 21/02",46%
55600,SANTO ANDRÉ,3547809,721368,SP,"domingo, 21/03",51%
55873,SANTO ANDRÉ,3547809,721368,SP,"domingo, 21/06",51%
55964,SANTO ANDRÉ,3547809,721368,SP,"domingo, 22/03",57%
55719,SANTO ANDRÉ,3547809,721368,SP,"domingo, 22/11",45%
55537,SANTO ANDRÉ,3547809,721368,SP,"domingo, 23/05",48%
55810,SANTO ANDRÉ,3547809,721368,SP,"domingo, 23/08",50%
55656,SANTO ANDRÉ,3547809,721368,SP,"domingo, 24/01",47%
55901,SANTO ANDRÉ,3547809,721368,SP,"domingo, 24/05",54%
55565,SANTO ANDRÉ,3547809,721368,SP,"domingo, 25/04",49%
55747,SANTO ANDRÉ,3547809,721368,SP,"domingo, 25/10",47%
55929,SANTO ANDRÉ,3547809,721368,SP,"domingo, 26/04",59%
55838,SANTO ANDRÉ,3547809,721368,SP,"domingo, 26/07",49%
55502,SANTO ANDRÉ,3547809,721368,SP,"domingo, 27/06",45%
55775,SANTO ANDRÉ,3547809,721368,SP,"domingo, 27/09",46%
55684,SANTO ANDRÉ,3547809,721368,SP,"domingo, 27/12",50%
55621,SANTO ANDRÉ,3547809,721368,SP,"domingo, 28/02",48%
55593,SANTO ANDRÉ,3547809,721368,SP,"domingo, 28/03",51%
55866,SANTO ANDRÉ,3547809,721368,SP,"domingo, 28/06",51%
55957,SANTO ANDRÉ,3547809,721368,SP,"domingo, 29/03",60%
55712,SANTO ANDRÉ,3547809,721368,SP,"domingo, 29/11",45%
55530,SANTO ANDRÉ,3547809,721368,SP,"domingo, 30/05",47%
55803,SANTO ANDRÉ,3547809,721368,SP,"domingo, 30/08",48%
55649,SANTO ANDRÉ,3547809,721368,SP,"domingo, 31/01",48%
55894,SANTO ANDRÉ,3547809,721368,SP,"domingo, 31/05",53%
